PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,PCA Untuned 4,phrase,label
0.270289367,0.501850211,0.733377124,0.394933227,0.39758811,fuzzy class,cs
0.17900503,0.340906218,0.774022031,0.503986111,0.260966564,fuzzy classification,cs
0.118185659,0.5016953,0.624063879,0.416144825,0.281404538,fuzzy classification predicate,cs
0.126618221,0.545980183,0.769796156,0.522609397,0.351069815,fuzzy description logics,cs
0.226986709,0.489977096,0.675795961,0.480050657,0.385998786,fuzzy markup language,cs
0.111253533,0.458914219,0.756430991,0.498573105,0.349114662,fuzzy propositional function,cs
0.348884669,0.292029051,0.601626395,0.412090534,0.300638992,fuzzy set,cs
0.320635465,0.326516105,0.656180097,0.500365941,0.265128764,fuzzy sets,cs
0.481041671,0.619880636,0.342588339,0.508825144,0.399699357,gaming systems,cs
0.337223712,0.562722784,0.684094653,0.387888191,0.283899511,garbage collection,cs
0.306812433,0.398515394,0.386420176,0.247030489,0.164044748,gated recurrent units,cs
0.432654096,0.443336909,0.742879606,0.168936547,0.271787262,gaussian elimination,cs
0.425684472,0.745153371,0.292418358,0.276227905,0.314554237,gene analysis,cs
0.257964839,0.301437847,0.23558018,0.256928216,0.421392873,general-purpose language,cs
0.312749291,0.508403724,0.484672077,0.27833823,0.206663157,generalised loop splitting,cs
0.273114182,0.436687256,0.475609285,0.244222933,0.365422229,generalized additive models,cs
0.163975571,0.537676528,0.53587484,0.676201278,0.152001555,generative adversarial networks,cs
0.094191153,0.505761522,0.351659274,0.222660666,0.218411029,generative model,cs
0.0755583,0.508255799,0.321847581,0.308264423,0.221788155,generative models,cs
0.252286034,0.39741521,0.801078496,0.345019041,0.513509648,generic programming,cs
0.460007904,0.603035637,0.265581006,0.2788745,0.371777197,genetic representation,cs
0.461687863,0.601016144,0.287619768,0.338984822,0.353430075,genetic representations,cs
0.299808297,0.409698388,0.460399511,0.125890126,0.232324355,gibbs sampling,cs
0.451243169,0.361964313,0.504140959,0.132720592,0.233210308,global minimum,cs
0.449833807,0.456827481,0.171804308,0.399113684,0.354967037,global solutions,cs
0.603466256,0.459082548,0.268227528,0.334091343,0.223415252,global view,cs
0.376520259,0.509095188,0.388888079,0.281589683,0.252992837,golay code,cs
0.41957818,0.507717445,0.426811149,0.180681177,0.206878918,gompertz curve,cs
0.521104633,0.388633114,0.307620014,0.600299123,0.436306549,gradient boosted trees,cs
0.432210407,0.442278577,0.235486947,0.538511212,0.354592279,gradient boosting,cs
0.369453767,0.587043137,0.261397434,0.491351804,0.360563292,gradient boosting algorithms,cs
0.321324709,0.402031107,0.464011619,0.477597458,0.151541037,gradient descent,cs
0.371025423,0.759194099,0.385751401,0.447190335,0.452331963,graph algorithms,cs
0.383907113,0.808028949,0.340783561,0.340180896,0.440289615,graph embedding,cs
0.466399396,0.782543474,0.379774329,0.353056845,0.462518249,graph isomorphism,cs
0.305236136,0.691972127,0.600749357,0.244195003,0.452534852,graph minor theory,cs
0.401446627,0.80697362,0.411544116,0.288477189,0.479304921,graph theory,cs
0.31141767,0.574116591,0.254578299,0.343321376,0.293504044,graphic design,cs
0.245778602,0.436731189,0.232390821,0.418646456,0.291359887,graphic representation,cs
0.22220706,0.611755935,0.242910138,0.47088548,0.352065459,graphical program elements,cs
0.34877604,0.644361724,0.305704539,0.410024957,0.451519619,graphics system,cs
0.43921343,0.345556785,0.387041136,0.221282579,0.233735865,hadamard product,cs
0.419756439,0.567318084,0.396622485,0.261647091,0.448758972,handwriting recognition,cs
0.426134772,0.743322002,0.283754496,0.351972177,0.399575456,hardware description language,cs
0.456307291,0.641694965,0.266400281,0.421860325,0.369006916,hardware links,cs
0.422828984,0.596406581,0.263110545,0.550990979,0.385710309,hardware technologies,cs
0.346338467,0.694722736,0.50697896,0.381824026,0.399978795,hash functions,cs
0.443972381,0.56979471,0.632834772,0.348537923,0.308610486,hash tables,cs
0.271963652,0.522887009,0.729865786,0.67469752,0.184643281,hashing problem,cs
0.323062895,0.473634151,0.362082348,0.263344835,0.3468798,hebbian learning,cs
0.544446325,0.587099994,0.382824605,0.208469309,0.23455825,helmholtz machine,cs
0.557432736,0.581600863,0.385733409,0.284393085,0.257859808,helmholtz machines,cs
0.451638982,0.467344099,0.501903961,0.665167955,0.22774335,heterogeneous networks,cs
0.236641112,0.376805563,0.800278221,0.5677955,0.236489692,hidden layer,cs
0.288682249,0.359026226,0.787281809,0.690777897,0.216689205,hidden layers,cs
0.408362393,0.605080723,0.452117304,0.428850718,0.350958534,hilbert spaces,cs
0.262463317,0.501219406,0.34889035,0.21298668,0.294667081,hopfield learning rule,cs
0.473989755,0.530875885,0.440332767,0.294656382,0.331301759,huffman coding,cs
0.348232256,0.681775139,0.169023381,0.54868119,0.56131726,human-centered computing,cs
0.362921766,0.787005582,0.219565271,0.553506342,0.338633269,humancomputer interaction,cs
0.507833726,0.314683631,0.367078243,0.118743998,0.237327145,hurwitz stable,cs
0.300037135,0.562882563,0.351411931,0.262543803,0.258357585,identity matrix,cs
0.278451642,0.569029026,0.285483024,0.414194569,0.303048778,image file formats,cs
0.27290888,0.600576147,0.259014896,0.412390314,0.318631055,image processing,cs
0.214690144,0.577871211,0.210496248,0.419018303,0.308566214,image search tool,cs
0.251549217,0.572466985,0.20355403,0.636116563,0.611223179,immersive virtual environment,cs
0.289415388,0.430133682,0.442167301,0.089723569,0.202086145,implicit euler method,cs
0.235339193,0.533095252,0.395405009,0.301206442,0.134433247,in-place matrix transposition,cs
0.195871872,0.197358091,0.680492116,0.247778563,0.52920796,independent variable,cs
0.550165996,0.779551115,0.29923362,0.377573696,0.334834555,industrial design,cs
0.161155465,0.668819169,0.172878489,0.462313076,0.395315463,informatics techniques,cs
0.19998118,0.62408001,0.274776971,0.423151545,0.312625075,information dimension,cs
0.263092268,0.678586857,0.266167382,0.349305456,0.367344167,information graphics,cs
0.139763371,0.582076202,0.241646089,0.425193605,0.320187221,information retrieval,cs
0.242217824,0.74469363,0.270537874,0.41650588,0.454020582,information science,cs
0.176961834,0.558522689,0.260350815,0.456473382,0.41019407,information security,cs
0.231354038,0.565724712,0.250626952,0.299372812,0.245774053,information system,cs
0.273276926,0.672573171,0.192597378,0.512196369,0.429452307,information technology,cs
0.183784448,0.724709713,0.274399424,0.352835965,0.328627934,information theory,cs
0.245231876,0.519595997,0.205075963,0.30333264,0.211062696,input data,cs
0.260077966,0.456798081,0.749142867,0.619070105,0.168659123,input error,cs
0.2906251,0.612631378,0.288327061,0.285515417,0.241896419,input operands,cs
0.30442782,0.507576729,0.237504367,0.216835472,0.205623338,input sentence,cs
0.262969274,0.574091899,0.235193322,0.326736831,0.16553892,input sequences,cs
0.255887635,0.448281013,0.25457773,0.291305651,0.181299572,input signal,cs
0.123891721,0.609163154,0.227626292,0.403750787,0.413372657,instance-based learning,cs
0.562504494,0.729463176,0.455305913,0.365749841,0.468952781,integer factorization algorithms,cs
0.374973418,0.89075496,0.257769629,0.490366727,0.494329541,integrated computational materials engineering,cs
0.253035155,0.161462089,0.196612093,0.636845275,0.817447254,intelligent agent,cs
0.237572962,0.492737765,0.20059058,0.406232756,0.626487024,intelligent agent paradigm,cs
0.237403066,0.192396971,0.187215263,0.699873643,0.7882173,intelligent agents,cs
0.327688362,0.339778157,0.191224263,0.712116081,0.753550861,intelligent machines,cs
0.569947432,0.791188544,0.321107411,0.297762563,0.460175979,internet protocol suite,cs
0.475113267,0.777092576,0.36530395,0.427711741,0.401156919,internet route objects,cs
0.574295232,0.82321095,0.38704372,0.302347386,0.399946812,internet routing registry,cs
0.495850031,0.758056869,0.277880498,0.437746401,0.454333566,internet service providers,cs
0.246430479,0.543605082,0.453175126,0.354671994,0.191644539,interpolative decomposition,cs
0.302333559,0.506232403,0.703089462,0.282721091,0.251028905,inverse matrix,cs
0.490422159,0.714058584,0.389140332,0.288622033,0.335934161,ip routing,cs
0.426201568,0.672208301,0.346958697,0.179800364,0.287315085,ipn design,cs
0.198037726,0.407564976,0.334360183,0.40660715,0.272455967,iterative method,cs
0.397409135,0.87562405,0.378300774,0.461179641,0.629781041,javascript computer programming,cs
0.464918232,0.837602076,0.561534082,0.420240551,0.501370157,javascript pseudorandom number generators,cs
0.722044376,0.678352854,0.459021118,0.420876851,0.534637838,javascript v8 engine,cs
0.423573251,0.366353841,0.320961391,0.337777321,0.313924612,join trees,cs
0.318859766,0.296190309,0.345580506,0.3380022,0.395841168,k nearest neighbors,cs
0.382546299,0.577036785,0.402692904,0.252667987,0.369118751,kargerstein algorithm,cs
0.212624149,0.566075104,0.476384431,0.254657341,0.352801864,kernel density estimation,cs
0.202971909,0.560669228,0.475705349,0.244715256,0.356180793,kernel function,cs
0.400634882,0.677848562,0.54260163,0.394035707,0.433040797,kernel machines,cs
0.212113181,0.721575404,0.392431075,0.488527552,0.444822926,kernelized learning algorithms,cs
0.37158699,0.334631266,0.269543196,0.241672538,0.328621238,known classes,cs
0.49201645,0.486233291,0.446091879,0.260810412,0.205625202,krylov subspace,cs
0.23318197,0.599720285,0.290905789,0.232150455,0.227978087,language model,cs
0.23742152,0.682061586,0.240781153,0.32110372,0.300369477,language modeling,cs
0.18661351,0.626187841,0.20989732,0.264334706,0.277269939,language specification,cs
0.665825704,0.622849923,0.463725918,0.277076625,0.423480747,las vegas algorithms,cs
0.20935135,0.468810647,0.380196075,0.343509071,0.220198619,latent semantic analysis,cs
0.400353333,0.658356803,0.313119177,0.486751924,0.296140118,layered network architecture,cs
0.369156389,0.464576875,0.385792695,0.157825662,0.263133026,leaf node,cs
0.34175953,0.432218851,0.343295339,0.267251135,0.297186974,leaf nodes,cs
0.373430397,0.805908814,0.357212305,0.375242848,0.454358309,learning automaton,cs
0.084975926,0.632761919,0.312316113,0.337744958,0.343712985,learning theory,cs
0.181919439,0.728053968,0.277640593,0.367691443,0.350053906,learning vector quantization,cs
0.271609812,0.578043129,0.705270577,0.26797011,0.493437784,least-squares support-vector machine,cs
0.384202153,0.694012244,0.385067003,0.333641731,0.341727943,lexicographic code,cs
0.250357627,0.253050769,0.515862009,0.530297122,0.829600805,lightweight software,cs
0.563130109,0.702070192,0.48946938,0.226320206,0.480066635,linear algebra,cs
0.273085034,0.193334206,0.598068849,0.228487366,0.503633649,linear combination,cs
0.28034717,0.357191253,0.498359648,0.246110946,0.384508577,linear dependency,cs
0.250098425,0.503579278,0.611342754,0.411206423,0.252726089,linear discriminant analysis,cs
0.335623209,0.503441133,0.541709898,0.361689627,0.39504554,linear equations,cs
0.253319513,0.391967733,0.538233988,0.316823032,0.433646433,linear function,cs
0.25465036,0.455124444,0.50587887,0.365847215,0.583063856,linear programming,cs
0.495730246,0.666034669,0.477980487,0.363008571,0.465709651,linear quadratic gaussian control,cs
0.320975052,0.578849934,0.431385389,0.36606667,0.368371088,linear regularization methods,cs
0.37872574,0.296571536,0.480805631,0.185245962,0.41784166,linear system,cs
0.596040665,0.370874434,0.410743815,0.183190945,0.25197748,linearithmic time,cs
0.320861198,0.355518722,0.489997664,0.199671327,0.376511467,local minima,cs
0.272893675,0.246597968,0.598084111,0.134280193,0.403246091,local minimum,cs
0.25269733,0.456921122,0.593807739,0.201677535,0.328948089,local regression,cs
0.493640985,0.626454199,0.428601554,0.231252753,0.362559306,logarithm function,cs
0.227832539,0.498187023,0.435998821,0.278630143,0.520480089,logic gate,cs
0.254238397,0.700128136,0.378338949,0.263129755,0.451630612,logic program,cs
0.261438222,0.732758838,0.339699104,0.354037243,0.490231157,logic programming,cs
0.293273978,0.787265719,0.349482987,0.316368388,0.492616397,logic programming language,cs
0.331782046,0.825210446,0.353768197,0.400028931,0.481739833,logic programming languages,cs
0.296667552,0.158198424,0.289325258,0.391781196,0.788687417,logical calculi,cs
0.288723091,0.570109077,0.202959036,0.290012131,0.564330109,logical data model,cs
0.288493414,0.604316369,0.370895744,0.24656726,0.32583083,logistic function,cs
0.321451279,0.644147162,0.374551347,0.235773171,0.296590121,logistic model,cs
0.281535664,0.649953989,0.502757464,0.233993383,0.371299364,logistic regression,cs
0.352197632,0.662642202,0.517549831,0.363833795,0.295035371,logspace reductions,cs
0.322929329,0.556872267,0.295476001,0.257040771,0.299711872,lookup table,cs
0.286139514,0.550097217,0.32589115,0.309483755,0.282445113,lookup tables,cs
0.312876865,0.335064469,0.447228033,0.192923619,0.211998322,loop body,cs
0.246733759,0.345699603,0.578203701,0.254072577,0.176081914,loop peeling,cs
0.403151718,0.440073319,0.562161585,0.245741557,0.121849085,loop splitting,cs
0.354064847,0.175376322,0.813573391,0.364651397,0.632325453,lossless compression,cs
0.285779844,0.28890941,0.814577573,0.378609883,0.697563455,lossless compression algorithm,cs
0.187062254,0.282891781,0.763818664,0.656777146,0.207948393,lossy methods,cs
0.578401875,0.753992407,0.422599478,0.411386299,0.414378277,machine consciousness,cs
0.338294861,0.742947809,0.37826367,0.413236994,0.471183002,machine ethics,cs
0.379591422,0.918094818,0.337430277,0.533325895,0.567403823,machine learning,cs
0.347786206,0.948552502,0.339138269,0.611790249,0.553458358,machine learning algorithms,cs
0.319943087,0.91285966,0.314679905,0.626192071,0.495604464,machine learning tasks,cs
0.48459001,0.812723087,0.331997434,0.422033222,0.42703166,machine translation,cs
0.437576634,0.257659044,0.262666504,0.323313006,0.173138912,main functions,cs
0.159720582,0.581549088,0.359039354,0.311899527,0.442351814,managed code,cs
0.335514906,0.446101412,0.346843341,0.348638807,0.305659956,manifold alignment,cs
0.163275364,0.431803048,0.489265255,0.155637415,0.258002796,margin classifier,cs
0.369322119,0.686948309,0.500455907,0.447821448,0.350758087,markov algorithms,cs
0.310896895,0.493234606,0.518145445,0.248216606,0.250393653,markov assumption,cs
0.452995892,0.54511311,0.471660462,0.166217589,0.199792319,markov chain,cs
0.412424581,0.563066479,0.692886215,0.425341429,0.349641097,markov random field,cs
0.288162982,0.781493395,0.369171669,0.439649981,0.475251542,mathematical constructors,cs
0.310211612,0.73638179,0.450040163,0.450563107,0.439344761,mathematical duality,cs
0.305767096,0.664031551,0.417783081,0.341902336,0.47833027,mathematical formula,cs
0.231034757,0.650185788,0.409900851,0.377370157,0.477522942,mathematical function,cs
0.326413634,0.721817332,0.484798797,0.346078508,0.614443783,mathematical logic,cs
0.198865892,0.709291774,0.371153636,0.332494599,0.44674252,mathematical model,cs
0.372541414,0.815870189,0.50043183,0.347379673,0.594900565,mathematical study,cs
0.390056117,0.748687605,0.378074974,0.288745897,0.455418119,matlab code,cs
0.396195132,0.716166729,0.414072531,0.325462356,0.318712627,matrix decomposition,cs
0.394133974,0.761910661,0.422349941,0.365836633,0.308968001,matrix decompositions,cs
0.403557722,0.611618126,0.353195886,0.343220615,0.279233381,matrix operations,cs
0.476420181,0.51666911,0.469797876,0.174409367,0.339545565,max-flow min-cut theorem,cs
0.443778111,0.408315725,0.289322645,0.305749374,0.524276776,maximal subtree isomorphism,cs
0.315369352,0.352351774,0.346488005,0.09611224,0.187133931,maximin model,cs
0.300000579,0.380917695,0.334257769,0.152666865,0.179215592,maximin models,cs
0.523599528,0.382749513,0.484458164,0.176209972,0.445081981,maximum entropy probability distribution,cs
