tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,tSNE Tuned 4,phrase,label
0.5220094,0.795178848,0.333287248,0.20427062,0.526781597,fuzzy class,cs
0.49202422,0.276633196,0,0.568527398,0.332576388,fuzzy classification,cs
0.507067078,0.264784863,0.017936763,0.548055871,0.327159502,fuzzy classification predicate,cs
0.4648858,0.285006527,0.1199504,0.620665726,0.525673343,fuzzy description logics,cs
0.79971296,0.237019988,0.484173758,0.673686978,0.622727084,fuzzy markup language,cs
0.5979171,0.440971161,0.609559983,0.89633379,0.516931267,fuzzy propositional function,cs
0.740837668,0.613632113,0.356155755,0.375460507,0.661335278,fuzzy set,cs
0.713288903,0.614709741,0.367996449,0.359349235,0.658856827,fuzzy sets,cs
0.485837227,0.468411848,0.379840633,0.305653396,0.621770484,gaming systems,cs
0.451907555,0.983081447,0.592286483,0.392072654,0.973202134,garbage collection,cs
0.539017753,0.802802931,0.595824599,0.777572349,0.531131324,gated recurrent units,cs
0.915681456,0.51439687,0.475039193,0.378179493,0.40769845,gaussian elimination,cs
0.661184068,0.330189094,0.485113458,0.342631915,0.210764913,gene analysis,cs
0.353492518,0.227391383,0.315594421,0.633512949,0.556768015,general-purpose language,cs
0.663082329,0.62230235,0.395291774,0.591826466,0.298063204,generalised loop splitting,cs
0.637364481,0.300221694,0.530150244,0.539913204,0.374301167,generalized additive models,cs
0.519662198,0.542431694,0.345882347,0.701548988,0.383286029,generative adversarial networks,cs
0.54560207,0.167540426,0.533411462,0.381088987,0.396145473,generative model,cs
0.525847148,0.186901744,0.560284618,0.39151493,0.395156128,generative models,cs
0.605162253,0.584379866,0.409754293,0.494503449,0.182262898,generic programming,cs
0.452024359,0.230680012,0.710584224,0.449685865,0.570574614,genetic representation,cs
0.447429084,0.239797572,0.720146976,0.418203635,0.556086001,genetic representations,cs
0.531268841,0.64886784,0.826225737,0.310519564,0.844136798,gibbs sampling,cs
0.356389754,0.734328587,0.616991723,0.678274998,0.370929118,global minimum,cs
0.115875531,0.423645945,0.631407475,0.316268594,0.451782153,global solutions,cs
0.115236013,0.429528624,0.653986802,0.409081642,0.462323936,global view,cs
0.529335496,0.304281426,0.824814778,0.668639345,0.504460604,golay code,cs
0.490938529,0.459459775,0.208154956,0.439053646,0.789243877,gompertz curve,cs
0.398140601,0.859213448,0.55584207,0.440981246,0.94734377,gradient boosted trees,cs
0.835667364,0.611348478,0.357603622,0.387428767,0.372844274,gradient boosting,cs
0.642000126,0.395540109,0.488360002,0.747795181,0.315263293,gradient boosting algorithms,cs
0.48463516,0.686130181,0.211640468,0.562082542,0.73086132,gradient descent,cs
0.731955059,0.374746514,0.607680633,0.585506708,0.405179212,graph algorithms,cs
0.493563926,0.298500502,0.493756652,0.768463621,0.62110343,graph embedding,cs
0.580905351,0.203130737,0.447088212,0.59687437,0.467709921,graph isomorphism,cs
0.558760808,0.222440067,0.344693459,0.506010085,0.45992993,graph minor theory,cs
0.563675791,0.218585881,0.397165816,0.554500438,0.452430905,graph theory,cs
0.5329784,0.289742336,0.536027731,0.420719058,0.716956337,graphic design,cs
0.548162346,0.303869152,0.550650811,0.393430973,0.740484612,graphic representation,cs
0.579928339,0.208586896,0.537027159,0.621152388,0.517023409,graphical program elements,cs
0.631075542,0.47510146,0.487476562,0.445589774,0.647058074,graphics system,cs
0.405895599,0.64709123,0.589560048,0.456312699,0.842341804,hadamard product,cs
0.339465042,0.276135147,0.264740841,0.464345755,0.664501829,handwriting recognition,cs
0.235042646,0.20281295,0.454746069,0.618289798,0.556323878,hardware description language,cs
0.518805861,0.644183967,0.346645843,0.501492121,0.474182773,hardware links,cs
0.404392621,0.485023581,0.531205531,0.641538474,0.537714687,hardware technologies,cs
0.807753118,0.567486952,0.602721169,0.532854658,0.453987142,hash functions,cs
0.481382351,0.349637881,0.214806103,0.397275168,0.722876784,hash tables,cs
0.416643246,0.316976517,0.331892264,0.566266334,0.079724181,hashing problem,cs
0.685143737,0.342938065,0.134204178,0.248259596,0.472283278,hebbian learning,cs
0.403455425,0.762015322,0.702876503,0.472248118,0.730349872,helmholtz machine,cs
0.395401127,0.775072382,0.73480475,0.474116085,0.73610195,helmholtz machines,cs
0.627884169,0.721130886,0.615114583,0.689373047,0.532756017,heterogeneous networks,cs
0.683681648,0.604434877,0.728860563,0.337040271,0.626618751,hidden layer,cs
0.701344199,0.628451998,0.722279963,0.316432798,0.621425078,hidden layers,cs
0.378754084,0.419927504,0.689727328,0.460748619,0.706495851,hilbert spaces,cs
0.712475301,0.287634363,0.172825631,0.321000507,0.457149175,hopfield learning rule,cs
0.378756817,0.358232896,0.464875015,0.293842366,0.559497015,huffman coding,cs
0.677773926,0.412487067,0.578528225,0.483597707,0.517086221,human-centered computing,cs
0.757723315,0.497696076,0.412254846,0.639078797,0.5909474,humancomputer interaction,cs
0.944119862,0.507859779,0.411110741,0.421966605,0.534313254,hurwitz stable,cs
0.676191912,0.241700905,0.437083625,0.711232798,0.289757553,identity matrix,cs
0.519446431,0.546400487,0.309518485,0.421925571,0.657201221,image file formats,cs
0.53462543,0.422766182,0.554407832,0.696368678,0.647467658,image processing,cs
0.114887368,0.810188233,0.526605372,0.530476588,0.493554249,image search tool,cs
0.668713932,0.37932908,0.367901193,0.49042158,0.738800371,immersive virtual environment,cs
0.545050098,0.438085834,0.606950565,0.666660644,0.307913375,implicit euler method,cs
0.746897227,0.382622276,0.553440397,0.877914278,0.455068803,in-place matrix transposition,cs
0.813593788,0.538804425,0.277184032,0.744058674,0.463227778,independent variable,cs
0.458030415,0.350071524,0.622421562,0.477163472,0.660932788,industrial design,cs
0.520927819,0.354757737,0.47957167,0.425790221,0.391722526,informatics techniques,cs
0.256418621,0.457557813,0.660210233,0.485043625,0.60356836,information dimension,cs
0.587742969,0.349803753,0.665081419,0.400592009,0.735044044,information graphics,cs
0.343801515,0.579735318,0.579081509,0.609618103,0.563215676,information retrieval,cs
0.513556467,0.390257411,0.601708186,0.320082437,0.463723088,information science,cs
0.441478722,0.664690236,0.685790401,0.485481219,0.390420979,information security,cs
0.359693956,0.562269673,0.628233714,0.589054153,0.531119312,information system,cs
0.329850884,0.504160177,0.621046755,0.588324847,0.595019668,information technology,cs
0.392034935,0.322021966,0.334617341,0.584078791,0.279638486,information theory,cs
0.611264957,0.312176237,0.665201229,0.628240198,0.176534739,input data,cs
0.519747806,0.652852929,0.445185518,0.261072218,0.361432511,input error,cs
0.518548821,0.374067605,0.292962158,0.651351965,0.607694061,input operands,cs
0.589372549,0.543170087,0.313634127,0.243860542,0.251029382,input sentence,cs
0.555496624,0.36763765,0.289459141,0.678300583,0.604058669,input sequences,cs
0.644473963,0.492050932,0.47871421,0.685528063,0.722240198,input signal,cs
0.616357682,0.402981584,0.2303973,0.328030539,0.399943342,instance-based learning,cs
0.713674264,0.370324425,0.451782402,0.617032393,0.368070684,integer factorization algorithms,cs
0.547690641,0.359826274,0.709516303,0.461515134,0.469547206,integrated computational materials engineering,cs
0.700924871,0.472797033,0.452752967,0.175696926,0.433947022,intelligent agent,cs
0.480858786,0.445840813,0.305006852,0.531550842,0.405490764,intelligent agent paradigm,cs
0.728399396,0.458642954,0.490013708,0.185688271,0.439771462,intelligent agents,cs
0.761418271,0.425298572,0.508634538,0.351272048,0.489248035,intelligent machines,cs
0.50044329,0.608803841,0.590665138,0.488169094,0.553490028,internet protocol suite,cs
0.45335162,0.714103243,0.632728381,0.517001507,0.537991621,internet route objects,cs
0.476889394,0.662505386,0.688359125,0.543513222,0.579920827,internet routing registry,cs
0.566180526,0.635873373,0.457291673,0.410843794,0.522714646,internet service providers,cs
0.635791902,0.297232585,0.538238926,0.978145944,0.415460669,interpolative decomposition,cs
0.791849911,0.399539758,0.522226887,0.815283564,0.43934678,inverse matrix,cs
0.528685822,0.687929552,0.634389784,0.491154405,0.554707867,ip routing,cs
0.482075321,0.249699494,0.527895633,0.47105286,0.663144633,ipn design,cs
0.454779936,0.435620226,0.378365523,0.451675786,0.31464004,iterative method,cs
0.472792172,0.382072909,0.551654472,0.486603785,0.55261272,javascript computer programming,cs
0.779928738,0.496660706,0.327434698,0.609128409,0.365381338,javascript pseudorandom number generators,cs
0.637092993,0.482249208,0.272389222,0.4853048,0.572861303,javascript v8 engine,cs
0.447517983,0.892113908,0.573682002,0.369511505,0.876490418,join trees,cs
0.510394647,0.652275637,0.784752053,0.14228137,0.667442863,k nearest neighbors,cs
0.515270908,0.223244825,0.519961726,0.732590842,0.383523938,kargerstein algorithm,cs
0.876759207,0.252678352,0.558187548,0.553820244,0.44513169,kernel density estimation,cs
0.634545905,0.568119813,0.439623358,0.514245045,0.4822442,kernel function,cs
0.608342907,0.550462295,0.420971544,0.502860731,0.507451754,kernel machines,cs
0.621305998,0.431232486,0.559009584,0.512794533,0.419010676,kernelized learning algorithms,cs
0.446667774,0.701089839,0.313198582,0.151087959,0.57533487,known classes,cs
0.576228317,0.627664245,0.715785066,0.829930696,0.570366566,krylov subspace,cs
0.643254577,0.209594979,0.30247937,0.368302477,0.520267921,language model,cs
0.667030139,0.215220505,0.333867297,0.353033604,0.514081033,language modeling,cs
0.503674908,0.228281429,0.553760565,0.912192387,0.36714891,language specification,cs
0.782554999,0.268408114,0.713986312,0.560533964,0.528349721,las vegas algorithms,cs
0.534635818,0.30500041,0.42033069,0.47238225,0.24638332,latent semantic analysis,cs
0.626127437,0.647525018,0.656340372,0.577826537,0.529412493,layered network architecture,cs
0.483274198,0.754143627,0.64855638,0.547925038,0.929445876,leaf node,cs
0.478060309,0.759538258,0.678596742,0.552858056,0.922966713,leaf nodes,cs
0.64433467,0.432975375,0.365400239,0.47360342,0.461214485,learning automaton,cs
0.527096879,0.35140679,0.273071384,0.326513957,0.433724607,learning theory,cs
0.752834531,0.332072268,0.49698817,0.579635996,0.457553209,learning vector quantization,cs
0.682758409,0.621690719,0.217556813,0.568416231,0.412663102,least-squares support-vector machine,cs
0.49177198,0.272267701,0.307715277,0.688227036,0.532169302,lexicographic code,cs
0.411211193,0.433275599,0.767450536,0.270277435,0.513142446,lightweight software,cs
0.657886964,0.313774569,0.228812604,0.608747446,0.385356815,linear algebra,cs
0.608273453,0.516413306,0.51898321,0.457231895,0.782131719,linear combination,cs
0.73904223,0.476289163,0.361777029,0.835351073,0.423177968,linear dependency,cs
0.674784018,0.280272624,0.458399408,0.568204974,0.307943335,linear discriminant analysis,cs
0.66139265,0.280087723,0.241489342,0.625711378,0.35532682,linear equations,cs
0.676277872,0.43222814,0.415519283,0.824667407,0.433650432,linear function,cs
0.699465222,0.462903858,0.454962058,0.795555292,0.462291095,linear programming,cs
0.662832473,0.412096699,0.429372393,0.896820234,0.43441262,linear quadratic gaussian control,cs
0.742604294,0.439952831,0.418001421,0.709732286,0.385139011,linear regularization methods,cs
0.701815704,0.436330283,0.390811533,0.827148552,0.459428281,linear system,cs
0.616073778,0.453213699,0.37794811,0.898637027,0.487684277,linearithmic time,cs
0.365880795,0.728418048,0.463858047,0.471061468,0.862704086,local minima,cs
0.376508058,0.742963591,0.593985674,0.697754265,0.398495803,local minimum,cs
0.669735987,0.49267001,0.328993431,0.772353607,0.376542576,local regression,cs
0.490587239,0.354932571,0.497516973,0.709230421,0.36086076,logarithm function,cs
0.646840134,0.613576498,0.891605534,0.509244641,0.719488765,logic gate,cs
0.412546176,0.348911262,0.41897747,0.528741905,0.553069243,logic program,cs
0.422756056,0.313272538,0.448343775,0.541444252,0.530224997,logic programming,cs
0.426882159,0.268544588,0.438288505,0.556062688,0.508483796,logic programming language,cs
0.439688768,0.248860699,0.46272877,0.51712572,0.519546502,logic programming languages,cs
0.499197327,0.262720546,0.403666464,0.604267727,0.330518886,logical calculi,cs
0.701213489,0.233570849,0.529513175,0.496109929,0.394583188,logical data model,cs
0.468535607,0.394007148,0.483673208,0.703758451,0.393288413,logistic function,cs
0.604295464,0.209536184,0.551904033,0.486193601,0.452064321,logistic model,cs
0.661627329,0.24386578,0.426791801,0.545459407,0.354763413,logistic regression,cs
0.352202881,0.570297705,0.47263297,0.327720707,0.303870423,logspace reductions,cs
0.722102205,0.657947316,0.627087251,0.118769468,0.555746457,lookup table,cs
0.71102119,0.65838427,0.653038082,0.103994057,0.557269584,lookup tables,cs
0.865035831,0.634151077,0.445793205,0.608960052,0.677079786,loop body,cs
0.460809692,0.637668447,0.819570449,0.511505195,0.853454005,loop peeling,cs
0.453620724,0.627269698,0.872446028,0.493975484,0.609316625,loop splitting,cs
0.713755676,0.606383035,0.507488699,0.297593962,0.462985926,lossless compression,cs
0.722644832,0.607714767,0.539834659,0.305417623,0.422878895,lossless compression algorithm,cs
0.496091839,0.256482706,0.34472044,0.36867714,0.155738806,lossy methods,cs
0.345298321,0.41655285,0.400269588,0.666912926,0.53050662,machine consciousness,cs
0.500388626,0.469501928,0.456851157,0.17522324,0.400722355,machine ethics,cs
0.6577763,0.421345181,0.467900128,0.453410534,0.465275162,machine learning,cs
0.672827243,0.438613146,0.534601085,0.4758706,0.437397338,machine learning algorithms,cs
0.630096302,0.470013889,0.474017622,0.452522199,0.469145975,machine learning tasks,cs
0.411731565,0.400345324,0.451603122,0.657962952,0.648339343,machine translation,cs
0.668063776,0.589344856,0.494805772,0.527230626,0.45947626,main functions,cs
0.614940692,0.419683368,0.748428763,0.632965425,0.500585344,managed code,cs
0.888664663,0.575046064,0.408203208,0.707321379,0.658907449,manifold alignment,cs
0.641986719,0.161339592,0.43115988,0.658909131,0.322484248,margin classifier,cs
0.654110129,0.463976676,0.522799379,0.6398775,0.30389293,markov algorithms,cs
0.653296912,0.482508883,0.478516812,0.665954287,0.274278239,markov assumption,cs
0.68884612,0.71785963,0.53201539,0.473554602,0.609072427,markov chain,cs
0.346217434,0.418288794,0.284804988,0.200649301,0.645432081,markov random field,cs
0.418675143,0.267235893,0.407410311,0.521874301,0.392951463,mathematical constructors,cs
0.477333806,0.278232461,0.352739946,0.662569723,0.430232242,mathematical duality,cs
0.402115591,0.303490519,0.454487622,0.566059883,0.333746966,mathematical formula,cs
0.475727076,0.316957935,0.441832668,0.639955904,0.409247098,mathematical function,cs
0.430065234,0.312314892,0.323813245,0.59004799,0.390451087,mathematical logic,cs
0.446900932,0.280785825,0.425187854,0.586202226,0.368324477,mathematical model,cs
0.529538159,0.321910302,0.411391512,0.317863616,0.362088324,mathematical study,cs
0.550257245,0.453738038,0.744229089,0.35198481,0.343874699,matlab code,cs
0.64290409,0.292942812,0.528594104,0.903654132,0.426394714,matrix decomposition,cs
0.678868792,0.293673518,0.513657918,0.918157108,0.409264907,matrix decompositions,cs
0.666401451,0.430155092,0.596357463,0.6889863,0.367229975,matrix operations,cs
0.703722246,0.34646424,0.318728245,0.725538519,0.344554788,max-flow min-cut theorem,cs
0.674995699,0.30545772,0.367496326,0.700778754,0.363287165,maximal subtree isomorphism,cs
0.768928107,0.254204656,0.525789753,0.47433615,0.553239389,maximin model,cs
0.777953035,0.258373949,0.523961494,0.461359589,0.576309074,maximin models,cs
0.811950481,0.244942698,0.449818132,0.687396851,0.379077654,maximum entropy probability distribution,cs
