tSNE Tuned 0,tSNE Tuned 1,phrase,label
0.628563725,0.511717636,polymorphic association,cs
0.349756644,0.836503611,pool-based sampling,cs
0.435051516,0.282418461,pooling layers,cs
0.355586761,0.324541932,portable distributed objects,cs
0.49694223,0.800966017,predictive model,cs
0.072376428,0.379725576,priority queue,cs
0.072412171,0.379629427,priority queues,cs
0.092967123,0.577795518,probabilistic encryption scheme,cs
0.433513191,0.645549937,probabilistic graphical model,cs
0.59047839,0.788234836,probabilistic methods,cs
0.584148442,0.779733455,probabilistic models,cs
0.591785794,0.765088679,probabilistic relational model,cs
0.649527737,0.494860475,probabilistic relationships,cs
0.60651515,0.864211798,probabilistic tests,cs
0.479814425,0.837949445,probability distribution,cs
0.481177666,0.838166192,probability distributions,cs
0.760318388,0.863700741,problem space,cs
0.299885,0.499778482,processing power,cs
0.297174857,0.48629364,processing unit,cs
0.400501043,0.53913142,processor time,cs
0.430611191,0.441463103,program errors,cs
0.331716258,0.533048724,program text,cs
0.623824553,0.646746561,programming language,cs
0.637399351,0.648527498,programming language semantics,cs
0.618648111,0.649491425,programming languages,cs
0.590736225,0.623142221,programming paradigm,cs
0.262971256,0.378816194,progressive networks,cs
0.798604504,0.561110702,pronunciation model,cs
0.679523925,0.709413094,propositional logic,cs
0.489381623,0.7530649,prototype-based supervised classification algorithm,cs
0.321362828,0.482749867,proxy object,cs
0.536700771,0.518737361,proxy pattern,cs
0.510439998,0.729562417,pseudorandom number generators,cs
0.581413073,0.530162,quadratic function,cs
0.291524073,0.539776539,quantum computer,cs
0.325995034,0.802642898,quantum data,cs
0.327792626,0.803969803,quantum information,cs
0.607920271,0.692392368,quantum mechanics,cs
0.604807236,0.567226378,quantum neural networks,cs
0.413205463,0.7154304,query optimization,cs
0.343863977,0.487137524,ram usage,cs
0.491604608,0.499314599,random access,cs
0.945624614,0.43905052,random decision forests,cs
0.348014353,0.111981592,random forest,cs
0.34752183,0.113250569,random forests,cs
0.495055432,0.73909986,random indexing,cs
0.500241648,0.481752321,random subset,cs
0.495402651,0.502793852,random vectors,cs
0.496373837,0.733432757,randomization function,cs
0.497322062,0.732357218,randomization functions,cs
0.492208661,0.734333017,randomized algorithm,cs
0.492059706,0.733510444,randomized algorithms,cs
0.496391262,0.731244092,randomizing function,cs
0.525559055,0.135177105,raspberry pi,cs
0.286608681,0.790002895,raw data,cs
0.657721427,0.441386578,rayleigh quotient,cs
0.258085357,0.378969202,rbf networks,cs
0.576723403,0.629076393,reactive programming,cs
0.386818813,0.829375192,real numbers,cs
0.499399768,0.923658368,recommendation systems,cs
0.605559597,0.53724954,recurrent neural network,cs
0.602981684,0.538007265,recurrent neural networks,cs
0.687576581,0.685948292,recursive relation,cs
0.759245577,0.568871021,reduction systems,cs
0.352730082,0.720252016,register allocation,cs
0.583742026,0.869698517,regression analysis,cs
0.75197683,0.538921715,regression tasks,cs
0.431239759,0.73992457,regularization methods,cs
0.513920089,0.804493853,regularized logistic regression,cs
0.841316876,0.566368913,reinforcement learning,cs
0.602938438,0.728683099,relational algebra,cs
0.296423994,0.762916308,relational database,cs
0.296808611,0.756534871,relational database domain,cs
0.594341207,0.762763715,relational database theory,cs
0.29607714,0.763056074,relational databases,cs
0.680346868,0.68113751,relational semantics,cs
0.834623866,0.59958495,representation learning,cs
0.356535054,0.323339206,resizable array,cs
0.38330872,0.485728069,resource allocation,cs
0.4728104,0.731082409,robbinsmonro optimization algorithm,cs
0.460192497,0.350718587,root node,cs
0.360328821,0.09390653,rooted tree,cs
0.251936001,0.37910874,router networks,cs
0.883316979,0.402198473,run time,cs
0.41597288,0.447306683,runtime error detection,cs
0.255360931,0.640921542,runtime framework,cs
0.307563103,0.267525535,sample space,cs
0.280044075,0.492707912,scalar processor,cs
0.280189495,0.491016801,scalar processors,cs
0.342521549,0.570798366,scientific computing,cs
0.751810449,0.669346159,scientific language,cs
0.654828114,0.803302915,scientific method,cs
0.606797696,0.659417718,scientific programming language,cs
0.608147247,0.65983135,scientific programming languages,cs
0.661439431,0.808983011,scientific study,cs
0.592673456,0.604650238,scientific visualization,cs
0.516686362,0.633760858,self-balancing binary search tree,cs
0.62222117,0.808763275,semantic analysis,cs
0.686824707,0.69895888,semantic predicate,cs
0.687689299,0.700415849,semantic predicates,cs
0.63990106,0.61249159,semantic resolution tree,cs
0.428859674,0.631166511,semi-structured model,cs
0.318383663,0.502174642,semiautomatic data processing systems,cs
0.321744403,0.795632119,sequence data,cs
0.511175076,0.872492509,sequence labeling,cs
0.512405122,0.870190022,sequence labeling algorithms,cs
0.511649101,0.874183897,sequence labeling task,cs
0.794616385,0.464487966,serial manipulator,cs
0.794374003,0.464544928,serial manipulators,cs
0.186745902,0.445543475,server message block,cs
0.492931835,0.758471524,shannon sampling theorem,cs
0.521941578,0.501708725,shift cipher,cs
0.657361158,0.223404203,sibling calls,cs
0.654996384,0.433075959,sigmoid curve,cs
0.680153371,0.52139017,sigmoid function,cs
0.677181217,0.520459012,sigmoid functions,cs
0.603719275,0.436625816,signal generation,cs
0.621621406,0.555977476,signal processing,cs
0.372416782,0.435991732,significant digits,cs
0.857656394,0.5863567,similarity learning,cs
0.61768273,0.568503891,simulated neurons,cs
0.270218686,0.502820909,single core cpu,cs
0.268801373,0.502131167,single core processors,cs
0.665440383,0.217021915,single nearest neighbor,cs
0.464950564,0.311581032,singleton pattern,cs
0.525884804,0.548560533,situ matrix transposition,cs
0.445880162,0.760499377,smoothness assumption,cs
0.296163955,0.557708707,soft computing,cs
0.248880692,0.612178471,software application,cs
0.291621273,0.62668771,software construction,cs
0.307081548,0.641251571,software design,cs
0.297878666,0.620330432,software engineering,cs
0.258664302,0.635748954,software frameworks,cs
0.410421791,0.758450395,software performance analysis,cs
0.277311569,0.626280886,software project,cs
0.249127708,0.578468695,software system,cs
0.248828717,0.575756214,software systems,cs
0.413198809,0.755434654,software verification method,cs
0.516706692,0.625747984,sorted binary tree,cs
0.477268554,0.737272358,sorting algorithm,cs
0.477579163,0.73461452,sorting algorithms,cs
0.243703026,0.66555253,source code,cs
0.224871222,0.659749948,source programs,cs
0.360711358,0.095486753,spanning tree generation,cs
0.36219412,0.504604747,sparse distributed memory,cs
0.407797952,0.664264053,sparse graph,cs
0.315659356,0.37225098,spatial relations,cs
0.366588614,0.504810585,special memory allocation libraries,cs
0.589803742,0.819961783,spectral method,cs
0.589879202,0.820497829,spectral methods,cs
0.79508601,0.525100074,speech recognition,cs
0.792567534,0.526788622,speech signals,cs
0.797380902,0.525859227,speech tagging,cs
0.262829853,0.748328194,sql dump,cs
0.285722308,0.749405704,sql statements,cs
0.287412612,0.747826829,sql systems,cs
0.675714841,0.521830484,standard sigmoid functions,cs
0.241029411,0.380844503,star network,cs
0.252222254,0.492676746,state machine,cs
0.250991522,0.49279978,state machines,cs
0.463756781,0.545987439,static arrays,cs
0.37860314,0.364223909,static compilation,cs
0.434581243,0.539676502,static hashing,cs
0.460774348,0.778907084,statistical computing,cs
0.460281374,0.80315576,statistical density functions,cs
0.517589053,0.804815809,statistical inference,cs
0.52922044,0.795232559,statistical language model,cs
0.466853709,0.786015163,statistical mechanics,cs
0.503577368,0.803589255,statistical model,cs
0.500496244,0.803153747,statistical modeling,cs
0.530003593,0.821349522,statistical pattern recognition,cs
0.458868392,0.797501214,statistical properties,cs
0.742261307,0.503449506,stochastic control,cs
0.551392766,0.560031744,stochastic gradient descent,cs
0.555808796,0.556975066,stochastic gradient langevin dynamics,cs
0.741250737,0.517024356,stochastic optimal control,cs
0.852883284,0.422817167,stochastic weights,cs
0.55921437,0.681782843,strategy pattern,cs
0.168532897,0.488982271,streaming algorithm,cs
0.164573985,0.487935538,streaming data,cs
0.143063004,0.44066335,streaming media,cs
0.1463173,0.439911802,streaming text,cs
0.173808214,0.612096374,string kernel,cs
0.444938695,0.132250943,string kernels,cs
0.618022288,0.810152882,structural analysis,cs
0.651364958,0.608187554,structural induction,cs
0.714895078,0.541144253,structural pattern recognition,cs
0.663245234,0.616349622,structural recursion,cs
0.589033932,0.637611179,subject-oriented programming,cs
0.678171052,0.686122553,subrecursive hierarchies,cs
0.576066276,0.521639609,successive parabolic interpolation,cs
0.279275316,0.502381541,superscalar processor,cs
0.850080101,0.579711292,supervised feature learning,cs
0.860820738,0.579324113,supervised learning,cs
0.491400253,0.675113541,supervised learning algorithm,cs
0.824784693,0.576928374,supervised learning model,cs
0.821896026,0.576586228,supervised learning models,cs
0.49302461,0.659079635,supervised machine learning,cs
0.811873218,0.586826953,supervised method,cs
0.203433414,0.572612719,support-vector machine,cs
0.685273608,0.577791897,swarm intelligence algorithms,cs
0.316139462,0.467514209,synchronous optical networking,cs
0.670691899,0.546928309,synthetic consciousness,cs
0.463479328,0.638401208,system matrix,cs
0.299084562,0.509255948,system performance,cs
0.200340295,0.649748708,system usability scale,cs
0.356872425,0.608118376,systems architecture,cs
0.307461744,0.610004362,systems engineering,cs
0.651818411,0.737573434,systems theory,cs
0.322450077,0.30334729,table structure,cs
0.301009691,0.763035277,taxonomic databases,cs
0.21035564,0.402206547,telecommunications network,cs
0.30473537,0.769578585,temporal database,cs
0.304625694,0.769931258,temporal databases,cs
0.606967576,0.575649662,tensor product,cs
0.46732135,0.352470083,terminal node,cs
0.318844067,0.366975435,terrestrial networks,cs
0.165632704,0.506137485,text mining,cs
0.3278576,0.52120844,text processing,cs
0.34438276,0.574906841,theoretical computer science,cs
0.359194826,0.093276068,thus trees,cs
0.531758008,0.471270063,time complexity,cs
0.575529359,0.539932168,time delay neural network,cs
0.456154126,0.443632735,time delays,cs
0.534149694,0.459870218,timespace tradeoffs,cs
0.662260069,0.573379824,traditional artificial intelligence,cs
0.212626529,0.450136991,traditional computer networking,cs
0.588997624,0.482312626,traditional convolutional layers,cs
0.868301946,0.549872964,training set,cs
0.868926521,0.548268315,training time,cs
0.333947744,0.686601605,transformation rules,cs
0.372816906,0.109900668,tree contraction,cs
0.861456577,0.320501835,tree decomposition,cs
0.859739062,0.319312247,tree decompositions,cs
0.857043654,0.316446089,tree isomorphism,cs
0.470650913,0.635135947,tridiagonal matrix algorithm,cs
0.825915396,0.763599737,truth value,cs
0.825789013,0.763522777,truth value object,cs
0.408664671,0.662752042,undirected graph,cs
0.430673284,0.64372726,undirected graphical model,cs
0.805729804,0.569360062,unified modelling language,cs
0.515900483,0.63660157,uniform binary search,cs
0.547055386,0.748650814,universal approximation theorem,cs
0.2825823,0.820988276,unlabeled input data,cs
0.857065067,0.577868364,unsupervised feature learning,cs
0.861394384,0.577855538,unsupervised learning,cs
0.49309505,0.672988522,unsupervised learning algorithm,cs
0.19175683,0.632990402,user interface,cs
0.194110565,0.634104285,user interface structure,cs
0.140999324,0.364446094,user queries,cs
0.365842444,0.186627477,vague set,cs
0.353555093,0.297067927,vector field,cs
0.439483059,0.652341861,vector machine models,cs
0.420795765,0.69078782,vector optimization,cs
0.352522349,0.292030913,vector spaces,cs
0.520681848,0.495125837,vigenre cipher,cs
0.217468962,0.435695108,virtual address space,cs
0.282368389,0.532033162,virtual machine,cs
0.354391059,0.502267387,virtual memory addresses,cs
0.224577056,0.485239514,virtual reality,cs
0.408090181,0.312339429,visual objects,cs
0.614644146,0.650265005,visual programming languages,cs
0.187365795,0.463644606,web caching,cs
0.364796606,0.622098584,web design,cs
0.18874216,0.460206791,web servers,cs
0.362071004,0.094451522,weight-balanced tree,cs
0.192221393,0.415343743,wireless routing protocol,cs
0.220354682,0.367546257,world wide web,cs
0.152412946,0.467416846,zip files,cs
0.441268698,0.370126314,#NAME?,non-cs
0.019849457,0.495321338,0 - sparse graphs,non-cs
0.671806989,0.302753067,1  became important,non-cs
0.019486989,0.495421711,1 - sparse graphs,non-cs
0.382887992,0.665555187,1 - tight graphs,non-cs
0.423174905,0.625420486,1 architectural view model,non-cs
0.276696429,0.533181708,1 computer graphics system,non-cs
0.602546525,0.159829596,1973 nbs solicited private industry,non-cs
0.451661382,0.588784263,1975 distributed artificial intelligence emerged,non-cs
0.734616047,0.169287276,1987 ai magazine article,non-cs
0.518113291,0.638020266,1989 stochastic diffusion search,non-cs
0.653195013,0.157456355,1996 maiden flight,non-cs
0.967277283,0.559646915,1997 raised questions,non-cs
0.683294509,0.740827695,2 fuzzy ontology,non-cs
0.146370344,0.466490657,2000s era music reproduction technology,non-cs
0.825612199,0.505877712,2016  digital empathy,non-cs
0.237816467,0.329762776,250 million images,non-cs
0.265799987,0.519882939,257 zilog z8001 microprocessors,non-cs
0.725941871,0.382765788,264 decoders always support quarter,non-cs
0.382693985,0.665482502,3 - tight graphs,non-cs
0.311470136,0.399792512,3d coordinate system,non-cs
0.019754396,0.49540994,6 - sparse graph,non-cs
0.367382813,0.296362933,6th dimensions,non-cs
0.593535713,0.198578322,abbreviated 6nf,non-cs
0.645788713,0.456627591,absolute stability,non-cs
0.536192476,0.42474447,absolute value,non-cs
0.3342195,0.761084219,abstract data structures receive,non-cs
0.587712447,0.475968994,abstract family,non-cs
0.726143875,0.64448489,abstract family of languages,non-cs
0.672251696,0.726656533,abstract framework,non-cs
0.67357131,0.73800834,abstract interpretation consists,non-cs
0.759985342,0.774529838,abstract question,non-cs
0.742948931,0.267216012,ac  also known,non-cs
0.906332087,0.282176828,academic conference,non-cs
