tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,phrase,label
0.42886682,0.466372853,0.577006415,0.806869296,image processing,cs
0.424499321,0.466482419,0.576320094,0.80683896,image search tool,cs
0.711748425,0.48648038,0.839333921,0.443955788,immersive virtual environment,cs
0.418243778,0.607312771,0.439941761,0.555562003,implicit euler method,cs
0.271712661,0.515231526,0.65686922,0.457626949,in-place matrix transposition,cs
0.445319307,0.460847295,0.135060428,0.532543653,independent variable,cs
0.836947904,0.632285368,0.609054014,0.578686477,industrial design,cs
0.5759098,0.539908461,0.714323612,0.582482712,informatics techniques,cs
0.492458434,0.576573481,0.692331403,0.597581612,information dimension,cs
0.520377547,0.564670867,0.675550022,0.577276551,information graphics,cs
0.513675524,0.591546447,0.685879377,0.60719659,information retrieval,cs
0.533671831,0.559443474,0.712249562,0.590123243,information science,cs
0.653728435,0.514036056,0.726513336,0.403555749,information security,cs
0.523192768,0.563506556,0.655359986,0.596996856,information system,cs
0.56051533,0.545035146,0.719894915,0.591433871,information technology,cs
0.500820721,0.564570724,0.706809627,0.597554002,information theory,cs
0.475530472,0.536489706,0.56143241,0.603709011,input data,cs
0.574679616,0.247739338,0.313552826,0.200896606,input error,cs
0.456662757,0.556276524,0.557850225,0.597968641,input operands,cs
0.49775078,0.544424507,0.553051959,0.604714699,input sentence,cs
0.469573516,0.54604761,0.561099551,0.601816615,input sequences,cs
0.469415849,0.512201409,0.561544075,0.608904089,input signal,cs
0.270144086,0.810395744,0.648597277,0.474691697,instance-based learning,cs
0.202904134,0.609815271,0.782900315,0.753551637,integer factorization algorithms,cs
0.472021016,0.627609495,0.788616321,0.649275864,integrated computational materials engineering,cs
0.675769429,0.206348811,0.249782293,0.654036161,intelligent agent,cs
0.903393322,0.223661899,0.59558447,0.495627883,intelligent agent paradigm,cs
0.67625941,0.205064686,0.250990875,0.654154752,intelligent agents,cs
0.660227006,0.17723038,0.23786781,0.590217149,intelligent machines,cs
0.525668568,0.452373399,0.953356697,0.605035151,internet protocol suite,cs
0.524683932,0.435979117,0.952920822,0.597609438,internet route objects,cs
0.526603894,0.44260589,0.951943681,0.606758008,internet routing registry,cs
0.525335504,0.44039452,0.950839827,0.600402988,internet service providers,cs
0.328518457,0.552164699,0.543800747,0.442196266,interpolative decomposition,cs
0.536123223,0.511348477,0.280214745,0.228062418,inverse matrix,cs
0.846224497,0.568476706,0.733569783,0.693963467,ip routing,cs
0.843739831,0.569118836,0.733268241,0.693902253,ipn design,cs
0.601184101,0.500923366,0.571311856,0.224591912,iterative method,cs
0.590235187,0.819030573,0.712685745,0.523921839,javascript computer programming,cs
0.569489051,0.841215838,0.709278012,0.563506455,javascript pseudorandom number generators,cs
0.582420585,0.835914145,0.710998762,0.554084892,javascript v8 engine,cs
0.363122446,0.108428227,0.543537159,0.507450924,join trees,cs
0.97725768,0.548516399,0.480111331,0.596385746,k nearest neighbors,cs
0.456154786,0.825884044,0.535550216,0.441748199,kargerstein algorithm,cs
0.348524794,0.83372567,0.543469163,0.627282739,kernel density estimation,cs
0.349446478,0.825411332,0.541661501,0.631639845,kernel function,cs
0.349994041,0.822017939,0.541142597,0.634070012,kernel machines,cs
0.258196177,0.77780444,0.681449137,0.485278101,kernelized learning algorithms,cs
0.600160645,0.47026197,0.392154822,0.511955282,known classes,cs
0.230191803,0.685238756,0.481571777,0.71750005,krylov subspace,cs
0.357448204,0.466460692,0.654223025,0.574715411,language model,cs
0.364937239,0.468570003,0.655012923,0.579550103,language modeling,cs
0.388750764,0.467727748,0.652785889,0.580507813,language specification,cs
0.642844353,0.428491179,0.818779892,0.728135406,las vegas algorithms,cs
0.216854965,0.456171958,0.57411211,0.560806238,latent semantic analysis,cs
0.43960302,0.445789679,0.784972891,0.51657863,layered network architecture,cs
0.242543134,0.119015331,0.568377362,0.511495477,leaf node,cs
0.245189071,0.118855164,0.56779381,0.511486385,leaf nodes,cs
0.433624872,0.750899004,0.83595845,0.437927495,learning automaton,cs
0.233101699,0.819200361,0.632878607,0.488780773,learning theory,cs
0.245892547,0.782899574,0.677829336,0.491498424,learning vector quantization,cs
0.545015751,0.521097221,0.179877269,0.249024459,least-squares support-vector machine,cs
0.546400517,0.757344462,0.567710014,0.459637285,lexicographic code,cs
0.761900771,0.413786149,0.111811812,0.546292961,lightweight software,cs
0.221623738,0.675796235,0.766787849,0.779889761,linear algebra,cs
0.498910651,0.649224494,0.301841779,0.235965627,linear combination,cs
0.496554647,0.635829045,0.308243169,0.219312796,linear dependency,cs
0.515698802,0.53054838,0.283019884,0.220640796,linear discriminant analysis,cs
0.492079392,0.616010515,0.318198515,0.201713767,linear equations,cs
0.495024486,0.629124182,0.311612064,0.213812424,linear function,cs
0.496319361,0.658152606,0.307151021,0.208568086,linear programming,cs
0.19161348,0.463676757,0.768546438,0.40118388,linear quadratic gaussian control,cs
0.328750528,0.511423248,0.55568985,0.165018079,linear regularization methods,cs
0.497808464,0.642727096,0.304891495,0.22893664,linear system,cs
0.632622624,0.652134698,0.576435216,0.236630295,linearithmic time,cs
0.431993679,0.703329369,0.192142317,0.238121929,local minima,cs
0.562267781,0.398968005,0.252742689,0.432762911,local minimum,cs
0.43197834,0.703383804,0.192122744,0.238052608,local regression,cs
0.206536188,0.346135741,0.755519268,0.513582077,logarithm function,cs
0.467912805,0.630996968,0.589541335,0.867059368,logic gate,cs
0.446276386,0.637929676,0.61491718,0.830512038,logic program,cs
0.447293556,0.638283791,0.61817335,0.831791103,logic programming,cs
0.444514082,0.640315488,0.622450407,0.829272555,logic programming language,cs
0.442858739,0.641054919,0.625154167,0.828163553,logic programming languages,cs
0.729746082,0.349778354,0.263660397,0.607943121,logical calculi,cs
0.382468979,0.581706145,0.646867447,0.698536835,logical data model,cs
0.200181545,0.340891491,0.749921219,0.51353002,logistic function,cs
0.198977832,0.339915597,0.748843851,0.513519624,logistic model,cs
0.182979055,0.328133586,0.732574038,0.513242067,logistic regression,cs
0.729671145,0.183580738,0.326967601,0.396300568,logspace reductions,cs
0.282512924,0.442643889,0.59482496,0.882304459,lookup table,cs
0.280546565,0.442929465,0.593225331,0.882413849,lookup tables,cs
0.27126741,0.506389173,0.475227606,0.655460035,loop body,cs
0.387972645,0.566673029,0.569455575,0.242093216,loop peeling,cs
0.380816972,0.56197808,0.5571607,0.257741362,loop splitting,cs
0.593556137,0.426138222,0.040470344,0.390646602,lossless compression,cs
0.596364308,0.427737788,0.038122343,0.385772419,lossless compression algorithm,cs
0.500352691,0.23845897,0.324164597,0.252256213,lossy methods,cs
0.534935927,0.672652733,0.821571481,0.450178222,machine consciousness,cs
0.574452432,0.664900793,0.806354487,0.493935898,machine ethics,cs
0.438035702,0.723945717,0.82497903,0.461196422,machine learning,cs
0.433507661,0.718186834,0.822160525,0.475629748,machine learning algorithms,cs
0.43599446,0.72484738,0.824832007,0.462937634,machine learning tasks,cs
0.477638165,0.697482671,0.824785212,0.452649225,machine translation,cs
0.761541337,0.27761095,0.465168031,0.406347719,main functions,cs
0.494319313,0.747665876,0.629539793,0.484960145,managed code,cs
0.484404461,0.203832464,0.687126398,0.556844567,manifold alignment,cs
0.50324733,0.491349025,0.585245974,0.31645504,margin classifier,cs
0.214645491,0.488351105,0.636914713,0.263180646,markov algorithms,cs
0.21615257,0.488493587,0.635978345,0.26372368,markov assumption,cs
0.201495161,0.486619082,0.642821356,0.264517024,markov chain,cs
0.364434781,0.309693629,0.242651735,0.113867268,markov random field,cs
0.368532506,0.606055902,0.755479202,0.801142162,mathematical constructors,cs
0.402425828,0.616701754,0.748492994,0.812424742,mathematical duality,cs
0.358171313,0.619383956,0.749845419,0.805403845,mathematical formula,cs
0.368460577,0.620427616,0.75785163,0.812176419,mathematical function,cs
0.376226143,0.634090758,0.724610274,0.787765379,mathematical logic,cs
0.360590736,0.608428958,0.762003817,0.815369657,mathematical model,cs
0.358553682,0.612005568,0.752304033,0.758655508,mathematical study,cs
0.449874654,0.754758858,0.662379762,0.435999193,matlab code,cs
0.114325783,0.470192851,0.635904788,0.445451322,matrix decomposition,cs
0.113584028,0.470271317,0.635744768,0.445367997,matrix decompositions,cs
0.15731946,0.465575836,0.640073659,0.452218561,matrix operations,cs
0.458491238,0.659738954,0.574364338,0.29666372,max-flow min-cut theorem,cs
0.927235939,0.466563147,0.382870995,0.483667896,maximal subtree isomorphism,cs
0.491525251,0.631962978,0.426760563,0.583107907,maximin model,cs
0.494980198,0.634285027,0.428380682,0.580683893,maximin models,cs
0.184731929,0.257571099,0.549307645,0.464439574,maximum entropy probability distribution,cs
0.878608226,0.467047133,0.370483521,0.43559031,maximum likelihood,cs
0.672413883,0.662811311,0.300326984,0.62453267,maximum-margin hyperplane,cs
0.469102428,0.290860994,0.647311819,0.852818691,medical imaging,cs
0.477394497,0.361252134,0.189895834,0.38042231,meldable heap,cs
0.547667113,0.087986692,0.696169327,0.542907834,membership function,cs
0.382613848,0.781578192,0.624773812,0.782122175,memory allocation,cs
0.277691491,0.724349369,0.607145107,0.80283685,memory debugger,cs
0.27787579,0.724393365,0.607259122,0.802841617,memory debuggers,cs
0.677150721,0.188515159,0.340234892,0.198539923,memory leaks,cs
0.379378262,0.782425615,0.625220596,0.781761428,memory management unit,cs
0.312058075,0.786751034,0.589154551,0.787882534,memory protection,cs
0.309688657,0.785485275,0.584383678,0.78456221,memory search,cs
0.314469343,0.791177376,0.584148081,0.784619126,memory sharing,cs
0.311366207,0.787298085,0.584022865,0.783959388,memory space,cs
0.29637533,0.839137127,0.650426689,0.476925679,meta learning,cs
0.611489379,0.536510174,0.515858072,0.603266104,method call,cs
0.400986777,0.804966097,0.768796392,0.70560896,microsoft sql server,cs
0.470914399,0.787286672,0.826450271,0.724538716,microsoft windows application programming interface,cs
0.590067654,0.370172018,0.259750329,0.45140191,minimum k-cut,cs
0.566921834,0.33584748,0.909218128,0.675864975,mobile ad hoc networks,cs
0.401646746,0.538171021,0.638271224,0.3988833,model predictive control,cs
0.954687698,0.630710423,0.396836852,0.514247503,modern decision theory,cs
0.201525874,0.417526525,0.748383548,0.355219741,monic polynomials,cs
0.329505196,0.550588503,0.854752292,0.438522214,monte carlo algorithm,cs
0.32954895,0.550660937,0.854681131,0.438699003,monte carlo algorithms,cs
0.459219308,0.227349764,0.369040309,0.200896895,moravec's paradox,cs
0.219572056,0.485757702,0.52690368,0.397822602,multifrontal solver,cs
0.204168568,0.485590543,0.537472973,0.338435724,multilevel sampling system,cs
0.654604355,0.286101678,0.768511472,0.583688356,multimedia communication,cs
0.654573948,0.286127366,0.768506372,0.583713104,multimedia data,cs
0.206130673,0.485200131,0.536587906,0.342227955,multimodal architecture,cs
0.206141248,0.485342311,0.536445626,0.342977366,multimodal system,cs
0.218238231,0.486518538,0.528007749,0.39385898,multinomial model,cs
0.218455452,0.487020668,0.528567668,0.3988965,multivariate analysis,cs
0.354726132,0.60138112,0.531991708,0.643915716,mutable array,cs
0.248936009,0.655216345,0.526644631,0.600156218,mutable ordered lists,cs
0.730652092,0.608706446,0.489707031,0.677976946,mvc design pattern,cs
0.559876598,0.604451705,0.544627793,0.323988202,n log n comparisons,cs
0.374801249,0.375995102,0.288532286,0.694963475,natural computation,cs
0.383004746,0.373158059,0.282921839,0.696985269,natural language,cs
0.725250621,0.356151079,0.825301036,0.528214057,natural language processing,cs
0.153526254,0.433580202,0.454754397,0.322346242,neighbouring vertices,cs
0.272467857,0.507422203,0.475243668,0.654833486,nested loop,cs
0.467135608,0.451575558,0.780851614,0.512632019,network architecture,cs
0.504251,0.452882971,0.918515282,0.570230437,network browsing,cs
0.475185918,0.447379528,0.778672727,0.497913512,network elements,cs
0.497203348,0.466234521,0.790392546,0.547376606,network processors,cs
0.529023558,0.925252641,0.646355894,0.586930213,neural abstraction pyramid,cs
0.543543093,0.958174972,0.631145982,0.557910461,neural network,cs
0.518627499,0.930894456,0.644646221,0.570912129,neural network toolbox,cs
0.539507024,0.959264516,0.632546785,0.555940329,neural networks,cs
0.589789754,0.979092024,0.611170903,0.557583689,neuron clusters,cs
0.221824486,0.506973025,0.667829053,0.43246267,nm matrix,cs
0.57731136,0.54209999,0.180295109,0.569054994,non-negative matrix factorization,cs
0.554203625,0.502919293,0.204877837,0.480925539,normal discriminant analysis,cs
0.648286946,0.507094112,0.264149536,0.641116514,normalization layers,cs
0.639283324,0.516983042,0.237946776,0.628856976,normalized entropy,cs
0.241637336,0.550455343,0.761349574,0.764614443,numerical analysis,cs
0.240302148,0.560994824,0.77008881,0.754914289,numerical computing programs,cs
0.223206764,0.658505719,0.768751655,0.775042321,numerical linear algebra,cs
0.21655651,0.54724431,0.749326829,0.783461063,numerical method,cs
0.212010833,0.547241164,0.748184906,0.78507554,numerical operations,cs
0.263198384,0.537244761,0.764989747,0.750483319,numerical optimization,cs
0.331213846,0.301254705,0.28820544,0.389626667,numpy bindings,cs
0.504157472,0.701804253,0.645417837,0.500700376,object code,cs
0.507719747,0.697869671,0.647064399,0.501369699,object code optimizer,cs
0.499629412,0.696298981,0.654807137,0.506959336,object oriented programming,cs
0.5614249,0.386204729,0.312055006,0.700111911,objective function,cs
0.416600683,0.675994068,0.395359527,0.511917465,ogee curve,cs
0.646225172,0.555072765,0.650889741,0.593937955,operating systems,cs
0.485499949,0.457054184,0.584350556,0.807591693,optical character recognition,cs
0.73058256,0.257725229,0.335472353,0.595359257,optimal solution,cs
0.59940596,0.476313056,0.620265452,0.295269686,optimality problem,cs
0.265165871,0.427277385,0.757786952,0.663811424,optimization algorithm,cs
0.240608593,0.412799368,0.754363734,0.651026962,optimization mechanism,cs
0.252997499,0.432062686,0.760363707,0.653759624,optimization methods,cs
0.262308611,0.451472318,0.772191404,0.659980749,optimization problem,cs
0.263115411,0.460946693,0.772702282,0.662861344,optimization problems,cs
0.254595518,0.477267283,0.767616308,0.674945935,optimization theory,cs
0.644518789,0.840118776,0.737260731,0.557640181,oracle developer studio,cs
0.247379254,0.655458524,0.526148383,0.600217441,ordered sets,cs
0.353292955,0.112257329,0.54809743,0.546467899,ordered tree,cs
0.466287881,0.504645632,0.274586216,0.695965434,original data,cs
0.275230958,0.393301149,0.618732544,0.370550071,orthogonal decomposition,cs
0.354368507,0.770331332,0.523672555,0.647598918,osi model,cs
0.377110675,0.501207749,0.299786932,0.393742322,outer node,cs
0.491539558,0.5688899,0.520026748,0.545117314,output label,cs
0.496160894,0.512442768,0.214327822,0.160709267,parallel algorithm,cs
0.513653986,0.486609144,0.192074689,0.1597691,parallel graph algorithms,cs
0.493715589,0.515989822,0.217862636,0.16111671,parallel solution,cs
0.40084313,0.065035763,0.579283248,0.5321853,parallel tree contraction,cs
0.281528616,0.828904869,0.458002834,0.699899793,parent class,cs
