PCA Untuned 0,PCA Untuned 1,phrase,label
0.501947374,0.437384271,pool-based sampling,cs
0.400767923,0.423907301,pooling layers,cs
0.298496922,0.468772289,portable distributed objects,cs
0.495659694,0.288753661,predictive model,cs
0.456307371,0.443866402,priority queue,cs
0.509954769,0.478504418,priority queues,cs
0.61502069,0.439383959,probabilistic encryption scheme,cs
0.496964614,0.302567614,probabilistic graphical model,cs
0.401051182,0.34161635,probabilistic methods,cs
0.45829456,0.332008155,probabilistic models,cs
0.594569688,0.372557044,probabilistic relational model,cs
0.362356101,0.274954783,probabilistic relationships,cs
0.524277676,0.376624501,probabilistic tests,cs
0.389269884,0.484832838,probability distribution,cs
0.450710919,0.48909247,probability distributions,cs
0.462917938,0.497566703,problem space,cs
0.507382994,0.24216482,processing power,cs
0.583889925,0.33067792,processing unit,cs
0.627408236,0.379521463,processor time,cs
0.517039727,0.773809587,program errors,cs
0.46380914,0.302658292,program text,cs
0.704478519,0.240509117,programming language,cs
0.780205827,0.313897236,programming language semantics,cs
0.760085541,0.249685541,programming languages,cs
0.750039143,0.206870742,programming paradigm,cs
0.212022559,0.166855945,progressive networks,cs
0.44588163,0.350401684,pronunciation model,cs
0.509573297,0.400794531,propositional logic,cs
0.708709207,0.333753546,prototype-based supervised classification algorithm,cs
0.565298451,0.433127956,proxy object,cs
0.559271518,0.464082819,proxy pattern,cs
0.622209046,0.66145654,pseudorandom number generators,cs
0.540828102,0.434491842,quadratic function,cs
0.729963113,0.488080748,quantum computer,cs
0.598614124,0.447629049,quantum data,cs
0.541799186,0.434470095,quantum information,cs
0.618168734,0.480756666,quantum mechanics,cs
0.699827463,0.407137948,quantum neural networks,cs
0.708676505,0.265211267,query optimization,cs
0.772653495,0.482765195,ram usage,cs
0.315957186,0.834668294,random access,cs
0.472808195,0.878352948,random decision forests,cs
0.377242572,0.928250269,random forest,cs
0.409581766,0.925912209,random forests,cs
0.509147423,0.836533668,random indexing,cs
0.286870735,0.799990547,random subset,cs
0.397219955,0.801534622,random vectors,cs
0.574626666,0.549189879,randomization function,cs
0.580273712,0.551759887,randomization functions,cs
0.546345903,0.572897786,randomized algorithm,cs
0.619762499,0.562617452,randomized algorithms,cs
0.604176509,0.586839643,randomizing function,cs
0.433442216,0.524488806,raspberry pi,cs
0.384666229,0.309405269,raw data,cs
0.375353978,0.452499824,rayleigh quotient,cs
0.429924662,0.307139691,rbf networks,cs
0.524036846,0.392112745,reactive programming,cs
0.299174773,0.350698443,real numbers,cs
0.508190462,0.239627515,recommendation systems,cs
0.530745608,0.369732335,recurrent neural network,cs
0.553525487,0.345760623,recurrent neural networks,cs
0.476134484,0.341530555,recursive relation,cs
0.436535811,0.572068306,reduction systems,cs
0.632562172,0.380975709,register allocation,cs
0.592372642,0.563557541,regression analysis,cs
0.555731807,0.626232495,regression tasks,cs
0.461985137,0.288928229,regularization methods,cs
0.621507268,0.391864925,regularized logistic regression,cs
0.546504064,0.258208025,reinforcement learning,cs
0.765533717,0.413448103,relational algebra,cs
0.804902238,0.396529928,relational database,cs
0.842303074,0.38677348,relational database domain,cs
0.879118814,0.371612711,relational database theory,cs
0.793569423,0.385810061,relational databases,cs
0.652288808,0.38710844,relational semantics,cs
0.610807607,0.227096042,representation learning,cs
0.574164066,0.279208453,resizable array,cs
0.444578911,0.28035571,resource allocation,cs
0.584912512,0.45992274,robbinsmonro optimization algorithm,cs
0.458706616,0.402818054,root node,cs
0.411556492,0.503798771,rooted tree,cs
0.693552917,0.273376259,router networks,cs
0.291015831,0.358644554,run time,cs
0.667896214,0.611826632,runtime error detection,cs
0.694179271,0.250165726,runtime framework,cs
0.535648825,0.433860107,sample space,cs
0.750868629,0.317141188,scalar processor,cs
0.754933335,0.316337673,scalar processors,cs
0.79253905,0.277908675,scientific computing,cs
0.509062209,0.276402235,scientific language,cs
0.485565529,0.290388906,scientific method,cs
0.812257387,0.290285326,scientific programming language,cs
0.847684618,0.284275454,scientific programming languages,cs
0.622930928,0.305453022,scientific study,cs
0.722155614,0.261359938,scientific visualization,cs
0.616430799,0.576950113,self-balancing binary search tree,cs
0.566921029,0.288302829,semantic analysis,cs
0.468997539,0.257995856,semantic predicate,cs
0.534834369,0.256545532,semantic predicates,cs
0.637560633,0.283468321,semantic resolution tree,cs
0.358465046,0.775955815,semi-structured model,cs
0.669150353,0.573106324,semiautomatic data processing systems,cs
0.637047035,0.271307443,sequence data,cs
0.606648745,0.314439749,sequence labeling,cs
0.808534898,0.321857437,sequence labeling algorithms,cs
0.691253463,0.309817779,sequence labeling task,cs
0.538536316,0.50120439,serial manipulator,cs
0.575982584,0.518217516,serial manipulators,cs
0.711138552,0.493298186,server message block,cs
0.52942698,0.528675266,shannon sampling theorem,cs
0.521656182,0.595239673,shift cipher,cs
0.485508502,0.436346789,sibling calls,cs
0.466189336,0.503951545,sigmoid curve,cs
0.454938668,0.469244206,sigmoid function,cs
0.458667735,0.489079111,sigmoid functions,cs
0.495923147,0.275083023,signal generation,cs
0.642281077,0.272842563,signal processing,cs
0.20804629,0.238899722,significant digits,cs
0.364592541,0.178826303,similarity learning,cs
0.597718234,0.31824496,simulated neurons,cs
0.485715612,0.812758295,single core cpu,cs
0.515457999,0.81739483,single core processors,cs
0.265841775,0.864650671,single nearest neighbor,cs
0.350772447,0.590434342,singleton pattern,cs
0.580289918,0.36583354,situ matrix transposition,cs
0.132931925,0.449394035,smoothness assumption,cs
0.374736055,0.74693229,soft computing,cs
0.723652565,0.25366646,software application,cs
0.849042146,0.330158986,software construction,cs
0.840448361,0.298012895,software design,cs
0.874672213,0.329592023,software engineering,cs
0.774488697,0.228067692,software frameworks,cs
0.83962969,0.29427741,software performance analysis,cs
0.782085369,0.342811183,software project,cs
0.714771242,0.298230017,software system,cs
0.754737854,0.278411623,software systems,cs
0.794354324,0.319641183,software verification method,cs
0.624975172,0.683355234,sorted binary tree,cs
0.632666259,0.444330175,sorting algorithm,cs
0.685626366,0.444028047,sorting algorithms,cs
0.545647724,0.23037425,source code,cs
0.506929102,0.297969754,source programs,cs
0.45373532,0.29973695,spanning tree generation,cs
0.388243746,0.912863975,sparse distributed memory,cs
0.381501643,0.944563835,sparse graph,cs
0.436647091,0.270145633,spatial relations,cs
0.792009646,0.488126218,special memory allocation libraries,cs
0.372348714,0.442296057,spectral method,cs
0.431421664,0.436288456,spectral methods,cs
0.399110836,0.249787433,speech recognition,cs
0.393417728,0.308751797,speech signals,cs
0.487085246,0.353689645,speech tagging,cs
0.789813005,0.763399063,sql dump,cs
0.830571579,0.488147251,sql statements,cs
0.846887415,0.481324062,sql systems,cs
0.36515529,0.442511138,standard sigmoid functions,cs
0.297145209,0.318463762,star network,cs
0.500218106,0.452533918,state machine,cs
0.532902285,0.478677534,state machines,cs
0.440967781,0.730537136,static arrays,cs
0.441860207,0.88094378,static compilation,cs
0.599294048,0.733762956,static hashing,cs
0.664328891,0.484980585,statistical computing,cs
0.542967785,0.530323054,statistical density functions,cs
0.507196962,0.477295782,statistical inference,cs
0.663178019,0.486679728,statistical language model,cs
0.61358418,0.522775211,statistical mechanics,cs
0.555345345,0.497776448,statistical model,cs
0.621251349,0.461733392,statistical modeling,cs
0.601404745,0.428736376,statistical pattern recognition,cs
0.474680432,0.51869159,statistical properties,cs
0.487206265,0.369978062,stochastic control,cs
0.54854849,0.459584447,stochastic gradient descent,cs
0.547429708,0.463847391,stochastic gradient langevin dynamics,cs
0.507755225,0.362037509,stochastic optimal control,cs
0.509257086,0.520842548,stochastic weights,cs
0.408426895,0.263594226,strategy pattern,cs
0.534657652,0.296976009,streaming algorithm,cs
0.466243756,0.16137484,streaming data,cs
0.483595298,0.254542167,streaming media,cs
0.431210567,0.250075558,streaming text,cs
0.636700529,0.474725096,string kernel,cs
0.628975158,0.449244603,string kernels,cs
0.606151569,0.251924607,structural analysis,cs
0.575929335,0.228723798,structural induction,cs
0.575669989,0.196823862,structural pattern recognition,cs
0.591261592,0.36054598,structural recursion,cs
0.535592909,0.193574384,subject-oriented programming,cs
0.458283139,0.399208702,subrecursive hierarchies,cs
0.456734965,0.505642099,successive parabolic interpolation,cs
0.630382504,0.410559865,superscalar processor,cs
0.570558524,0.286719282,supervised feature learning,cs
0.525090758,0.335732125,supervised learning,cs
0.692247281,0.336983977,supervised learning algorithm,cs
0.620269574,0.342030618,supervised learning model,cs
0.646367752,0.328844013,supervised learning models,cs
0.879318108,0.349218049,supervised machine learning,cs
0.382774681,0.33352555,supervised method,cs
0.580650856,0.297005833,support-vector machine,cs
0.778503958,0.309454542,swarm intelligence algorithms,cs
0.631439373,0.402869769,synchronous optical networking,cs
0.469220011,0.477118284,synthetic consciousness,cs
0.593229832,0.333110008,system matrix,cs
0.464751027,0.224912015,system performance,cs
0.44199758,0.187962968,system usability scale,cs
0.737470098,0.271872402,systems architecture,cs
0.745741095,0.291653498,systems engineering,cs
0.71324214,0.283605702,systems theory,cs
0.607450491,0.310475432,table structure,cs
0.73319466,0.370222121,taxonomic databases,cs
0.562182701,0.300301283,telecommunications network,cs
0.511215394,0.394906076,temporal database,cs
0.586181506,0.391059508,temporal databases,cs
0.494522187,0.348540227,tensor product,cs
0.490802102,0.456937814,terminal node,cs
0.473026137,0.329926923,terrestrial networks,cs
0.672664955,0.377972798,text mining,cs
0.609426033,0.323799893,text processing,cs
0.889215591,0.447502043,theoretical computer science,cs
0.356212355,0.341357096,thus trees,cs
0.414407547,0.581221311,time complexity,cs
0.61921634,0.593919324,time delay neural network,cs
0.379497647,0.682015871,time delays,cs
0.553362653,0.451046166,timespace tradeoffs,cs
0.639465631,0.60887009,traditional artificial intelligence,cs
0.675562353,0.465706076,traditional computer networking,cs
0.402468359,0.503163862,traditional convolutional layers,cs
0.45147698,0.240957375,training set,cs
0.358315091,0.253605682,training time,cs
0.538902112,0.319667194,transformation rules,cs
0.434424226,0.501265548,tree contraction,cs
0.650214622,0.657835727,tree decomposition,cs
0.648669564,0.641310493,tree decompositions,cs
0.684984865,0.40589648,tree isomorphism,cs
0.672206491,0.427209859,tridiagonal matrix algorithm,cs
0.121012244,0.266876938,truth value,cs
0.321771733,0.3144385,truth value object,cs
0.54625708,0.722726723,undirected graph,cs
0.474903825,0.692143834,undirected graphical model,cs
0.490703488,0.212163327,unified modelling language,cs
0.260285886,0.527795027,uniform binary search,cs
0.447908424,0.390803998,universal approximation theorem,cs
0.449292018,0.776375316,unlabeled input data,cs
0.441047888,0.803569772,unsupervised feature learning,cs
0.34418532,0.854749636,unsupervised learning,cs
0.533382079,0.851012718,unsupervised learning algorithm,cs
0.590293093,0.14895388,user interface,cs
0.686153198,0.148510808,user interface structure,cs
0.73989558,0.253945204,user queries,cs
0.229229828,0.842311673,vague set,cs
0.450548349,0.342757232,vector field,cs
0.738458199,0.331403188,vector machine models,cs
0.650313638,0.360993121,vector optimization,cs
0.528908823,0.341311022,vector spaces,cs
0.486583261,0.500323829,vigenre cipher,cs
0.706189923,0.337051386,virtual address space,cs
0.716916033,0.362722328,virtual machine,cs
0.821749318,0.431383487,virtual memory addresses,cs
0.599695305,0.375454213,virtual reality,cs
0.362459064,0.235830457,visual objects,cs
0.650064633,0.246983091,visual programming languages,cs
0.66416158,0.309465044,web caching,cs
0.778609422,0.227754319,web design,cs
0.751284612,0.245733061,web servers,cs
0.275028528,0.366892609,weight-balanced tree,cs
0.612647421,0.342236093,wireless routing protocol,cs
0.692286177,0.247257863,world wide web,cs
0.548343712,0.393075868,zip files,cs
0.451734012,0.439621057,#NAME?,non-cs
0.45634175,0.966384347,0 - sparse graphs,non-cs
0.255216632,0.280045107,1  became important,non-cs
0.48962317,0.848649607,1 - sparse graphs,non-cs
0.343698456,0.72572401,1 - tight graphs,non-cs
0.505733745,0.516987132,1 architectural view model,non-cs
0.63921297,0.585201703,1 computer graphics system,non-cs
0.660429611,0.532614448,1973 nbs solicited private industry,non-cs
0.739866591,0.455656304,1975 distributed artificial intelligence emerged,non-cs
0.739459599,0.357244192,1987 ai magazine article,non-cs
0.673616722,0.484198929,1989 stochastic diffusion search,non-cs
0.492836942,0.406079706,1996 maiden flight,non-cs
0.441220847,0.462145155,1997 raised questions,non-cs
0.460620066,0.5846387,2 fuzzy ontology,non-cs
0.558269065,0.402038557,2000s era music reproduction technology,non-cs
0.586824483,0.387869322,2016  digital empathy,non-cs
0.549524282,0.456974562,250 million images,non-cs
0.924277024,0.506619915,257 zilog z8001 microprocessors,non-cs
0.363848143,0.266117819,264 decoders always support quarter,non-cs
0.352070114,0.714114267,3 - tight graphs,non-cs
0.522211819,0.364321296,3d coordinate system,non-cs
0.465679913,0.859488972,6 - sparse graph,non-cs
0.366567822,0.484817144,6th dimensions,non-cs
0.340040508,0.424910543,abbreviated 6nf,non-cs
0.030223567,0.265399329,absolute stability,non-cs
0.099275948,0.258141861,absolute value,non-cs
0.602526978,0.671013337,abstract data structures receive,non-cs
0.413753639,0.807941059,abstract family,non-cs
0.542813647,0.789826889,abstract family of languages,non-cs
0.390713342,0.845519982,abstract framework,non-cs
0.340265859,0.863396914,abstract interpretation consists,non-cs
0.290546526,0.876900943,abstract question,non-cs
0.255450565,0.324859795,ac  also known,non-cs
