PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,PCA Tuned 4,phrase,label
0.291164254,0.639942545,0.214828765,0.149600762,0.490372388,fuzzy class,cs
0.611418753,0.370233788,0.473281214,0.585183705,0.17346377,fuzzy classification,cs
0.554878489,0.265483639,0.4906206,0.607167687,0.221261782,fuzzy classification predicate,cs
0.636035935,0.356409392,0.328934939,0.384797542,0.323995968,fuzzy description logics,cs
0.422355765,0.348175305,0.304491111,0.419337863,0.580254381,fuzzy markup language,cs
0.368741999,0.196103013,0.264336747,0.551432523,0.348930323,fuzzy propositional function,cs
0.458394027,0.699379193,0.043269799,0.450567503,0.547257839,fuzzy set,cs
0.478398174,0.726844724,0.060575855,0.478474481,0.53970832,fuzzy sets,cs
0.396663312,0.285389361,0.288676931,0.431738215,0.735993015,gaming systems,cs
0.544968781,0.763883542,0.548000103,0.793304302,0.509878368,garbage collection,cs
0.605331511,0.381319811,0.341861145,0.518623355,0.470170381,gated recurrent units,cs
0.320944281,0.389068617,0.525469719,0.842978509,0.29746276,gaussian elimination,cs
0.53727747,0.191102624,0.47416838,0.503938068,0.239677935,gene analysis,cs
0.420616923,0.190250415,0.372769044,0.265315202,0.438705631,general-purpose language,cs
0.341372326,0.240898892,0.399175509,0.694032557,0.384607191,generalised loop splitting,cs
0.495974338,0.028914754,0.460780554,0.606550706,0.352995131,generalized additive models,cs
0.364287209,0.199191795,0.474429624,0.481716525,0.366563587,generative adversarial networks,cs
0.491779398,0.083596089,0.466847566,0.387287376,0.259087661,generative model,cs
0.547858836,0.085824432,0.471638044,0.410427648,0.221519295,generative models,cs
0.3228768,0.206555815,0.507540607,0.664552154,0.440904742,generic programming,cs
0.443501972,0.15692533,0.337252747,0.429118028,0.224529406,genetic representation,cs
0.483151036,0.153134389,0.309706703,0.441407777,0.241722633,genetic representations,cs
0.515950156,0.808324891,0.31162598,0.515373457,0.207841047,gibbs sampling,cs
0.499896035,0.374763172,0.656407725,0.48707631,0.464511519,global minimum,cs
0.694125752,0.257234366,0.516654633,0.316334853,0.650555185,global solutions,cs
0.776036234,0.29382049,0.33688816,0.376177835,0.316864316,global view,cs
0.434581505,0.298822627,0.431019338,0.410073222,0.645424951,golay code,cs
0.44749044,0.360262653,0.197169569,0.508148564,0.317798679,gompertz curve,cs
0.601763599,0.6871234,0.241914722,0.602949854,0.456805141,gradient boosted trees,cs
0.416075054,0.36437451,0.328484746,0.50896573,0.468322764,gradient boosting,cs
0.421102249,0.131341876,0.428079141,0.530649642,0.438364686,gradient boosting algorithms,cs
0.466154709,0.460032057,0.076046615,0.649334892,0.351924184,gradient descent,cs
0.494306593,0.061019202,0.355548456,0.556264485,0.461168373,graph algorithms,cs
0.442361132,0.169810037,0.326047384,0.481867833,0.673206938,graph embedding,cs
0.498865555,0.097277313,0.268312619,0.60672772,0.327889853,graph isomorphism,cs
0.387099261,0.205986662,0.382377824,0.446536419,0.232125949,graph minor theory,cs
0.47718184,0.074178835,0.339784098,0.534243218,0.260282038,graph theory,cs
0.520183996,0.366562656,0.186173737,0.353839275,0.531290218,graphic design,cs
0.509421967,0.333992507,0.178732051,0.441579636,0.52162653,graphic representation,cs
0.453269392,0.091127464,0.303899376,0.512932337,0.463939195,graphical program elements,cs
0.47360753,0.157001567,0.321104307,0.516288796,0.775410929,graphics system,cs
0.496322181,0.629356679,0.374104214,0.535682363,0.549436275,hadamard product,cs
0.389947986,0.521079528,0.482039475,0.058276427,0.33869869,handwriting recognition,cs
0.464121067,0.288829594,0.503566059,0.226349052,0.580661555,hardware description language,cs
0.534737368,0.535716589,0.589349377,0.498963385,0.794450129,hardware links,cs
0.426258512,0.247753016,0.448188458,0.451955533,0.876786745,hardware technologies,cs
0.428476253,0.186754013,0.394023738,0.58392986,0.542304507,hash functions,cs
0.720863118,0.396319129,0.419174601,0.58271974,0.491801593,hash tables,cs
0.248683388,0.495006998,0.613032665,0.583426993,0.438002875,hashing problem,cs
0.279053955,0.519490704,0.240995771,0.115957062,0.313740203,hebbian learning,cs
0.336297551,0.311037233,0.321082597,0.576259251,0.620488969,helmholtz machine,cs
0.402714663,0.30617566,0.328054207,0.574614956,0.678786117,helmholtz machines,cs
0.600390284,0.251405357,0.355201034,0.45154778,0.553398599,heterogeneous networks,cs
0.443774682,0.507507313,0.281512903,0.748103563,0.404292146,hidden layer,cs
0.510344375,0.530867088,0.267889724,0.725976118,0.376244278,hidden layers,cs
0.601242074,0.533239821,0.321946598,0.34834799,0.453245962,hilbert spaces,cs
0.249161675,0.386553496,0.448262924,0.131488392,0.382890283,hopfield learning rule,cs
0.140612449,0.372938751,0.367176224,0.314069544,0.660401571,huffman coding,cs
0.369297396,0.137847811,0.402946954,0.343079885,0.698946627,human-centered computing,cs
0.281859012,0.277735059,0.326427321,0.376167272,0.620490075,humancomputer interaction,cs
0.398696305,0.569459907,0.410626011,0.48029322,0.444341503,hurwitz stable,cs
0.554583434,0.166196525,0.477381623,0.442688589,0.32314446,identity matrix,cs
0.631735341,0.369797951,0.348673822,0.589577675,0.798153868,image file formats,cs
0.41838455,0.177034382,0.31944116,0.487587594,0.562382089,image processing,cs
0.659523907,0.334790562,0.453879877,0.473570831,0.647987744,image search tool,cs
0.333072141,0.385482775,0.119361513,0.341516238,0.647769238,immersive virtual environment,cs
0.381983036,0.035365566,0.405062765,0.499366935,0.465015165,implicit euler method,cs
0.44123695,0.16040254,0.249478124,0.588855819,0.459361094,in-place matrix transposition,cs
0.412845288,0.206639911,0.423808472,0.562212514,0.357943013,independent variable,cs
0.502781097,0.300350269,0.318813527,0.389377479,0.602773722,industrial design,cs
0.41062173,0.083166752,0.431099696,0.287165913,0.450012326,informatics techniques,cs
0.552960959,0.213623682,0.323713153,0.401364218,0.51822448,information dimension,cs
0.611854397,0.222192692,0.305538662,0.438730821,0.609299897,information graphics,cs
0.51430634,0.262921203,0.514849771,0.420072999,0.62762243,information retrieval,cs
0.554456661,0.176640479,0.443644652,0.389397113,0.44934722,information science,cs
0.510983726,0.39602568,0.665569418,0.450082658,0.781186299,information security,cs
0.548976532,0.202280968,0.497068667,0.383121087,0.716823545,information system,cs
0.532229831,0.218316855,0.412236623,0.370838609,0.795716689,information technology,cs
0.535285113,0.101642354,0.426908584,0.484293555,0.307369105,information theory,cs
0.525701136,0.155450968,0.477022373,0.482295396,0.522960261,input data,cs
0.187526636,0.44755762,0.753642792,0.74534994,0.490934317,input error,cs
0.347919213,0.213912688,0.26373427,0.374635664,0.417869466,input operands,cs
0.365195136,0.222996724,0.426484373,0.24264039,0.30294009,input sentence,cs
0.373746601,0.187829533,0.285967231,0.412682057,0.436895946,input sequences,cs
0.322243278,0.261329883,0.35451793,0.469026742,0.544432663,input signal,cs
0.396393485,0.165605282,0.418181273,0.176862859,0.400078843,instance-based learning,cs
0.534532839,0.020210339,0.434766588,0.64472117,0.422170343,integer factorization algorithms,cs
0.398749568,0.078176806,0.425484949,0.417920429,0.606209065,integrated computational materials engineering,cs
0.285902346,0.253678892,0.401757152,0.282542117,0.407307587,intelligent agent,cs
0.344072111,0.099531194,0.425410792,0.334342553,0.334620375,intelligent agent paradigm,cs
0.356477307,0.290822117,0.446300979,0.31120518,0.446868014,intelligent agents,cs
0.364227075,0.18653587,0.325386771,0.42383091,0.67589266,intelligent machines,cs
0.498493936,0.301300691,0.451953247,0.433672937,0.904839898,internet protocol suite,cs
0.656380363,0.377448811,0.352001287,0.473966309,0.789815848,internet route objects,cs
0.673841915,0.384290109,0.539214476,0.553421435,0.869937475,internet routing registry,cs
0.619885818,0.495679552,0.586929201,0.466274532,0.996252245,internet service providers,cs
0.420371825,0.142332435,0.441430081,0.620808939,0.148065723,interpolative decomposition,cs
0.45941226,0.114710752,0.307522441,0.611005982,0.419857517,inverse matrix,cs
0.566751103,0.334053143,0.393866589,0.556213606,0.83349032,ip routing,cs
0.498571151,0.309784669,0.285685409,0.263210914,0.573768456,ipn design,cs
0.38599148,0.090200788,0.456522999,0.299704908,0.280048436,iterative method,cs
0.271324451,0.19209104,0.354254197,0.431221473,0.637365181,javascript computer programming,cs
0.479430113,0.129946163,0.383940826,0.571643249,0.498977943,javascript pseudorandom number generators,cs
0.308328093,0.351429969,0.249761367,0.571893488,0.794999311,javascript v8 engine,cs
0.565288273,0.753043497,0.100965632,0.525967381,0.304330243,join trees,cs
0.577257311,0.818949098,0.423986095,0.346467417,0.379268971,k nearest neighbors,cs
0.496463435,0.238504646,0.450542485,0.541741417,0.357102785,kargerstein algorithm,cs
0.526531453,0.115735916,0.434986172,0.692011106,0.4477653,kernel density estimation,cs
0.347282968,0.200765757,0.40237135,0.552072561,0.624697724,kernel function,cs
0.409174541,0.21382836,0.384323202,0.576186048,0.767327277,kernel machines,cs
0.377584602,0.070155567,0.420258809,0.464546801,0.51777862,kernelized learning algorithms,cs
0.604164109,0.557224449,0.496028688,0.006579351,0.40665221,known classes,cs
0.484031309,0.364891243,0.275881934,0.521380192,0.441426839,krylov subspace,cs
0.428547485,0.281533743,0.319863048,0.136666408,0.3831087,language model,cs
0.331209776,0.306352751,0.32607242,0.10943331,0.354958047,language modeling,cs
0.532827296,0.315360752,0.557171142,0.189859261,0.486431757,language specification,cs
0.491957877,0.326618953,0.273971316,0.571014698,0.437857872,las vegas algorithms,cs
0.544376532,0.098908629,0.480533911,0.416808427,0.187747021,latent semantic analysis,cs
0.590761675,0.169377306,0.352426415,0.470247139,0.637512341,layered network architecture,cs
0.617948629,0.461094905,0.23480307,0.54323821,0.366272796,leaf node,cs
0.700956677,0.444604856,0.195261724,0.578161705,0.366866384,leaf nodes,cs
0.26111607,0.115762452,0.33930545,0.297072004,0.449456189,learning automaton,cs
0.341028264,0.150520991,0.408622721,0.170402569,0.222745024,learning theory,cs
0.425618461,0.040092623,0.386327909,0.50305576,0.439834376,learning vector quantization,cs
0.345881815,0.291409116,0.408746084,0.753987763,0.71749086,least-squares support-vector machine,cs
0.438769242,0.117969284,0.329903228,0.474903141,0.421176562,lexicographic code,cs
0.31529202,0.334816481,0.349325116,0.535057492,0.790311221,lightweight software,cs
0.488387499,0.079308296,0.315459719,0.607396244,0.349096049,linear algebra,cs
0.443770752,0.221919514,0.184745995,0.563807749,0.428703165,linear combination,cs
0.380574483,0.218218471,0.407286455,0.689743819,0.386026622,linear dependency,cs
0.467610845,0.037687328,0.452925931,0.595739677,0.236670721,linear discriminant analysis,cs
0.508308811,0.056980515,0.328769604,0.648629488,0.326283574,linear equations,cs
0.439158252,0.089985361,0.296091753,0.594121544,0.40621479,linear function,cs
0.392875339,0.103715504,0.303914973,0.511570886,0.45713419,linear programming,cs
0.338017994,0.10974196,0.215671334,0.583264412,0.446905096,linear quadratic gaussian control,cs
0.476324237,0.045317931,0.38084939,0.622548937,0.436053978,linear regularization methods,cs
0.469119454,0.104279642,0.279008158,0.58401923,0.452516373,linear system,cs
0.46725606,0.118622202,0.187897785,0.587381599,0.438928091,linearithmic time,cs
0.510100032,0.804210061,0.331836247,0.480742861,0.467673035,local minima,cs
0.528077315,0.543633461,0.622333081,0.353115034,0.539649886,local minimum,cs
0.457885745,0.191514553,0.437949068,0.559003873,0.295203985,local regression,cs
0.363220689,0.127767589,0.312785672,0.514843663,0.476406507,logarithm function,cs
0.51994958,0.475276853,0.168851926,0.48856002,0.568745501,logic gate,cs
0.386561202,0.178733079,0.391537323,0.280969973,0.465634503,logic program,cs
0.379715874,0.147636952,0.331006959,0.354861161,0.43330981,logic programming,cs
0.390569989,0.128180999,0.366938808,0.376156829,0.469363219,logic programming language,cs
0.460306126,0.133384132,0.378412487,0.368850521,0.482523792,logic programming languages,cs
0.539378527,0.007007758,0.402448382,0.559388754,0.382728541,logical calculi,cs
0.58543191,0.011706105,0.404166664,0.571410188,0.378094616,logical data model,cs
0.425280033,0.082125286,0.35849882,0.484433544,0.430876322,logistic function,cs
0.482721108,0.064378675,0.31023325,0.532641684,0.325931651,logistic model,cs
0.435097536,0.058077756,0.438778548,0.56807586,0.187456172,logistic regression,cs
0.449265638,0.357764462,0.598486126,0.763581518,0.610864755,logspace reductions,cs
0.490268411,0.489163926,0.424626787,0.409136768,0.389874624,lookup table,cs
0.637358736,0.528123391,0.438483813,0.492750996,0.399663195,lookup tables,cs
0.259076931,0.413921491,0.108159184,0.524584561,0.492795368,loop body,cs
0.279738315,0.561606134,0.270966132,0.634486929,0.458651062,loop peeling,cs
0.319873768,0.43035001,0.274026876,0.730956733,0.530952748,loop splitting,cs
0.092184626,0.422601057,0.539444924,0.903121042,0.517759774,lossless compression,cs
0.245925472,0.221420233,0.488392909,0.901694696,0.558538109,lossless compression algorithm,cs
0.142221329,0.416626515,0.675880866,0.709699725,0.33880533,lossy methods,cs
0.322835961,0.198375422,0.307016961,0.440333667,0.511106825,machine consciousness,cs
0.331654569,0.125608452,0.460738396,0.309216631,0.389804774,machine ethics,cs
0.319469576,0.120881447,0.368079123,0.345819895,0.575216561,machine learning,cs
0.383967936,0.08384608,0.40050632,0.441775612,0.536678519,machine learning algorithms,cs
0.312477364,0.1197218,0.390771311,0.339635561,0.596232694,machine learning tasks,cs
0.38292188,0.248659037,0.393033723,0.288442357,0.697397552,machine translation,cs
0.400829233,0.245398165,0.40082704,0.470541755,0.677501142,main functions,cs
0.413961006,0.152726022,0.512902391,0.461743116,0.767814334,managed code,cs
0.25320693,0.361745234,0.166144892,0.478214706,0.257249027,manifold alignment,cs
0.601714696,0.226961988,0.532645038,0.619402124,0.206201002,margin classifier,cs
0.487351606,0.092100275,0.391760077,0.506225556,0.47061255,markov algorithms,cs
0.424645379,0.252657033,0.427414071,0.505223547,0.209886876,markov assumption,cs
0.613925581,0.638868028,0.350490474,0.51785992,0.585529066,markov chain,cs
0.541482808,0.348830449,0.280496319,0.643187026,0.338744014,markov random field,cs
0.474783828,0.040675824,0.358161308,0.369985006,0.328389601,mathematical constructors,cs
0.388897547,0.13454276,0.291753895,0.460221995,0.194107038,mathematical duality,cs
0.466924635,0.021093533,0.413893615,0.483917921,0.351214365,mathematical formula,cs
0.367579846,0.059636674,0.364313647,0.454896498,0.359336093,mathematical function,cs
0.449481169,0.027851313,0.384533656,0.407312855,0.280168109,mathematical logic,cs
0.450994159,0,0.382403377,0.482218265,0.295704446,mathematical model,cs
0.394487694,0.11279571,0.470256744,0.359374027,0.218019213,mathematical study,cs
0.414682777,0.098919613,0.406543588,0.483946764,0.599994194,matlab code,cs
0.419826315,0.115944971,0.307764158,0.696271159,0.224178174,matrix decomposition,cs
0.456311798,0.109811464,0.370547822,0.606539583,0.162572656,matrix decompositions,cs
0.429958956,0.135755336,0.391315738,0.531631151,0.658638466,matrix operations,cs
0.346020666,0.128792251,0.347201311,0.675417242,0.372561263,max-flow min-cut theorem,cs
0.509145544,0.082406562,0.314814544,0.657950054,0.297401308,maximal subtree isomorphism,cs
0.347202474,0.193853277,0.251315401,0.519654387,0.441062638,maximin model,cs
0.398009498,0.227409229,0.261898323,0.52207383,0.469002885,maximin models,cs
0.537670997,0.116103988,0.391739163,0.685264933,0.281100179,maximum entropy probability distribution,cs
