PCA Tuned 0,PCA Tuned 1,PCA Tuned 2,PCA Tuned 3,phrase,label
0.177034403,0.319459014,0.487866279,0.562374717,image processing,cs
0.334790557,0.453917815,0.474066203,0.648026315,image search tool,cs
0.38548287,0.119361601,0.341400041,0.647718296,immersive virtual environment,cs
0.035365554,0.40509612,0.49987067,0.46505052,implicit euler method,cs
0.160402541,0.249510668,0.589278184,0.459369213,in-place matrix transposition,cs
0.206639903,0.423832033,0.562742511,0.357941643,independent variable,cs
0.300350358,0.318797542,0.389303054,0.602720985,industrial design,cs
0.083166715,0.43115028,0.287766355,0.450090033,informatics techniques,cs
0.21362373,0.323725346,0.401567558,0.51822856,information dimension,cs
0.222192761,0.305546552,0.438770626,0.609290613,information graphics,cs
0.262921169,0.514885711,0.420597031,0.627659009,information retrieval,cs
0.176640471,0.443675142,0.389844773,0.449392989,information science,cs
0.396025744,0.665569898,0.450281167,0.781216825,information security,cs
0.202280992,0.497079526,0.38343794,0.716824887,information system,cs
0.218316886,0.412256696,0.371143007,0.795723787,information technology,cs
0.101642383,0.426920481,0.484570879,0.307387332,information theory,cs
0.155450933,0.477053041,0.482816172,0.522980509,input data,cs
0.447557603,0.753671218,0.746066974,0.490988173,input error,cs
0.213912664,0.263780363,0.375226467,0.417896481,input operands,cs
0.222996733,0.426503557,0.24295248,0.302974857,input sentence,cs
0.187829497,0.286016305,0.413301972,0.43692967,input sequences,cs
0.261329887,0.354554959,0.469593291,0.544465299,input signal,cs
0.16560527,0.4182096,0.177272408,0.400106377,instance-based learning,cs
0.020210312,0.434799289,0.64526521,0.422192023,integer factorization algorithms,cs
0.078176773,0.425520219,0.418424795,0.606239785,integrated computational materials engineering,cs
0.253678932,0.401775867,0.282861479,0.407342902,intelligent agent,cs
0.099531234,0.425419851,0.334614893,0.334630084,intelligent agent paradigm,cs
0.290822164,0.446313615,0.311501322,0.446895937,intelligent agents,cs
0.186535891,0.325413871,0.424286669,0.675901741,intelligent machines,cs
0.301300698,0.451984429,0.434159794,0.904865513,internet protocol suite,cs
0.377448825,0.352041802,0.474424127,0.789847248,internet route objects,cs
0.384290116,0.539240447,0.553943428,0.869955696,internet routing registry,cs
0.495679562,0.586947997,0.466719029,0.99625372,internet service providers,cs
0.142332391,0.441464459,0.621441775,0.148099212,interpolative decomposition,cs
0.114710775,0.307543212,0.61131986,0.419860257,inverse matrix,cs
0.334053155,0.393901172,0.556745902,0.833503137,ip routing,cs
0.309784732,0.28569341,0.263319992,0.57374757,ipn design,cs
0.090200751,0.456563512,0.300293317,0.280101186,iterative method,cs
0.192090994,0.354303209,0.431861224,0.6374001,javascript computer programming,cs
0.129946084,0.383997194,0.572478582,0.49900393,javascript pseudorandom number generators,cs
0.35143,0.249791738,0.572303816,0.794974838,javascript v8 engine,cs
0.753043459,0.101025134,0.526552531,0.304438233,join trees,cs
0.818949059,0.424033157,0.347094441,0.379357199,k nearest neighbors,cs
0.238504683,0.450549076,0.541973971,0.357100823,kargerstein algorithm,cs
0.115735887,0.435024388,0.692633806,0.447816621,kernel density estimation,cs
0.20076572,0.402411864,0.552768199,0.624728504,kernel function,cs
0.213828313,0.384365111,0.5768982,0.767345681,kernel machines,cs
0.070155543,0.420294918,0.465142752,0.517813544,kernelized learning algorithms,cs
0.557224405,0.49607539,0.007206922,0.406729032,known classes,cs
0.364891256,0.275912037,0.521819932,0.441446312,krylov subspace,cs
0.281533778,0.319883729,0.136911876,0.383146755,language model,cs
0.306352786,0.326091895,0.109585905,0.355000988,language modeling,cs
0.315360789,0.557198435,0.190281636,0.486527248,language specification,cs
0.326618988,0.2739865,0.571278126,0.437838447,las vegas algorithms,cs
0.098908627,0.480562509,0.41719373,0.18781203,latent semantic analysis,cs
0.169377354,0.352436621,0.470476909,0.637515686,layered network architecture,cs
0.461094842,0.234872443,0.544039858,0.366380994,leaf node,cs
0.4446048,0.195333839,0.578965458,0.366981855,leaf nodes,cs
0.115762432,0.339343365,0.297619322,0.449492227,learning automaton,cs
0.15052096,0.408668334,0.170948891,0.222837182,learning theory,cs
0.040092601,0.386363369,0.503547929,0.439866892,learning vector quantization,cs
0.291409084,0.408808114,0.754894585,0.717572503,least-squares support-vector machine,cs
0.117969262,0.329948344,0.475507003,0.421238061,lexicographic code,cs
0.334816488,0.349384338,0.535733516,0.790413214,lightweight software,cs
0.079308295,0.31549453,0.607826128,0.349142603,linear algebra,cs
0.221919482,0.184801219,0.564407213,0.428740397,linear combination,cs
0.218218469,0.407303936,0.69011791,0.386024959,linear dependency,cs
0.037687335,0.452942624,0.59608014,0.236687096,linear discriminant analysis,cs
0.056980513,0.328801145,0.649040806,0.326317112,linear equations,cs
0.089985359,0.296122512,0.594595654,0.406232478,linear function,cs
0.103715501,0.303948364,0.512007815,0.457155443,linear programming,cs
0.109741998,0.2156936,0.583591001,0.44690467,linear quadratic gaussian control,cs
0.045317903,0.38088319,0.623066136,0.436066387,linear regularization methods,cs
0.104279676,0.279022294,0.584283205,0.452506456,linear system,cs
0.118622232,0.187920249,0.587677487,0.438922661,linearithmic time,cs
0.80421001,0.331867346,0.481343312,0.467681721,local minima,cs
0.543633439,0.622348523,0.353730776,0.539685182,local minimum,cs
0.19151454,0.437969774,0.559467013,0.295206357,local regression,cs
0.127767553,0.31283578,0.51554715,0.476466126,logarithm function,cs
0.475276972,0.168850445,0.48852912,0.568743876,logic gate,cs
0.17873308,0.391560028,0.281351638,0.465645364,logic program,cs
0.147636952,0.331039053,0.355273776,0.433341416,logic programming,cs
0.128180992,0.3669783,0.376686831,0.469426752,logic programming language,cs
0.133384111,0.378458674,0.369451748,0.482599072,logic programming languages,cs
0.00700775,0.402482565,0.559884612,0.382779705,logical calculi,cs
0.011706128,0.404175378,0.571657328,0.378100067,logical data model,cs
0.082125284,0.358527077,0.4849292,0.430907611,logistic function,cs
0.064378738,0.31023336,0.532759106,0.325926236,logistic model,cs
0.05807776,0.438796741,0.568450371,0.187484047,logistic regression,cs
0.35776447,0.598494033,0.76397623,0.610868087,logspace reductions,cs
0.489163981,0.424628984,0.40918678,0.389890079,lookup table,cs
0.528123403,0.438504036,0.49297365,0.399687905,lookup tables,cs
0.413921478,0.108204779,0.52511565,0.492837661,loop body,cs
0.561606012,0.271031915,0.635311981,0.458700112,loop peeling,cs
0.430350005,0.274051433,0.731393103,0.53093412,loop splitting,cs
0.422601083,0.539452627,0.903509957,0.517774251,lossless compression,cs
0.221420255,0.488406893,0.90211841,0.558543549,lossless compression algorithm,cs
0.416626456,0.675922141,0.710509755,0.338861376,lossy methods,cs
0.198375445,0.307031821,0.440674561,0.511091489,machine consciousness,cs
0.1256085,0.460736786,0.309393082,0.389793447,machine ethics,cs
0.120881431,0.368115156,0.346353575,0.5752449,machine learning,cs
0.083846067,0.400538307,0.442303291,0.536700458,machine learning algorithms,cs
0.119721768,0.390808247,0.340194301,0.59625273,machine learning tasks,cs
0.248659046,0.393058188,0.288818091,0.69740488,machine translation,cs
0.245398133,0.400860444,0.471129946,0.677514253,main functions,cs
0.152726026,0.512912542,0.462083648,0.767802967,managed code,cs
0.36174524,0.166191925,0.478745621,0.257327493,manifold alignment,cs
0.226962,0.532672953,0.619920884,0.206273844,margin classifier,cs
0.092100286,0.391781696,0.506622799,0.470609437,markov algorithms,cs
0.252657074,0.427420743,0.505492009,0.209881693,markov assumption,cs
0.638868064,0.350493795,0.518066661,0.585486764,markov chain,cs
0.348830456,0.280520959,0.64360231,0.3387355,markov random field,cs
0.040675807,0.358198795,0.370489161,0.328445606,mathematical constructors,cs
0.134542739,0.291806463,0.460840012,0.19419777,mathematical duality,cs
0.021093483,0.41394777,0.484645011,0.351304672,mathematical formula,cs
0.05963663,0.364366646,0.455647546,0.359417447,mathematical function,cs
0.027851321,0.384564615,0.407748988,0.280236989,mathematical logic,cs
0,0.382435188,0.482680372,0.295763818,mathematical model,cs
0.112795652,0.470303019,0.360015638,0.218103143,mathematical study,cs
0.098919562,0.406593525,0.484629381,0.600056618,matlab code,cs
0.115944914,0.307804153,0.69690534,0.2241918,matrix decomposition,cs
0.109811418,0.370583058,0.607114194,0.162583479,matrix decompositions,cs
0.135755324,0.391342349,0.532126886,0.65862667,matrix operations,cs
0.128792206,0.34725789,0.6761463,0.372639475,max-flow min-cut theorem,cs
0.082406516,0.314872828,0.658729307,0.297487054,maximal subtree isomorphism,cs
0.19385329,0.251340573,0.520021764,0.441063399,maximin model,cs
0.227409246,0.261921822,0.522416954,0.468995735,maximin models,cs
0.116103986,0.391763575,0.685737953,0.281120302,maximum entropy probability distribution,cs
0.295799852,0.454726706,0.628172244,0.361819145,maximum likelihood,cs
0.334898316,0.171428025,0.65380704,0.657940016,maximum-margin hyperplane,cs
0.344901403,0.523257032,0.497697409,0.427759565,medical imaging,cs
0.378653309,0.249242955,0.681944589,0.576161905,meldable heap,cs
0.445084083,0.587674841,0.245072999,0.561729161,membership function,cs
0.220593364,0.463484475,0.542948473,0.504868725,memory allocation,cs
0.197727572,0.451617969,0.518336746,0.615283644,memory debugger,cs
0.163227456,0.485445245,0.528416696,0.653961398,memory debuggers,cs
0.466535428,0.699559622,0.83133413,0.528968033,memory leaks,cs
0.231327807,0.522935426,0.459757851,0.660025292,memory management unit,cs
0.388710596,0.564574232,0.48765658,0.540201749,memory protection,cs
0.297166546,0.477904984,0.482018094,0.389380805,memory search,cs
0.439077492,0.411020015,0.281879007,0.590189738,memory sharing,cs
0.320733601,0.362632177,0.473140225,0.511516939,memory space,cs
0.190887679,0.351805869,0.183041864,0.357874482,meta learning,cs
0.229531518,0.476252306,0.456140516,0.641217852,method call,cs
0.307386921,0.468702301,0.478051955,0.850080154,microsoft sql server,cs
0.318121514,0.438622997,0.386489464,0.848224854,microsoft windows application programming interface,cs
0.616846317,0.515204254,0.514986173,0.371000897,minimum k-cut,cs
0.308915438,0.384705434,0.450406615,0.811986762,mobile ad hoc networks,cs
0.110028197,0.527303644,0.424890961,0.446917877,model predictive control,cs
0.119703817,0.504585136,0.397748743,0.184971674,modern decision theory,cs
0.300479081,0.229949771,0.505584046,0.126647276,monic polynomials,cs
0.280764337,0.355825874,0.462133305,0.508131415,monte carlo algorithm,cs
0.24329879,0.356165284,0.443476398,0.549983347,monte carlo algorithms,cs
0.527102023,0.472334137,0.582289175,0.112877821,moravec's paradox,cs
0.216665398,0.265140594,0.443870411,0.371775771,multifrontal solver,cs
0.131941174,0.4208037,0.629649141,0.543055653,multilevel sampling system,cs
0.357992445,0.31416974,0.316021887,0.727060543,multimedia communication,cs
0.218636086,0.295014497,0.543628861,0.63313067,multimedia data,cs
0.362324672,0.137074655,0.458459408,0.505206833,multimodal architecture,cs
0.192542154,0.363571128,0.46835462,0.544531297,multimodal system,cs
0.03374018,0.372012013,0.670362915,0.267535349,multinomial model,cs
0.087982668,0.460590617,0.58427007,0.317176751,multivariate analysis,cs
0.205824398,0.200723896,0.660273244,0.520476478,mutable array,cs
0.336459612,0.46062269,0.445253174,0.489027163,mutable ordered lists,cs
0.371273147,0.241586947,0.404125621,0.565678585,mvc design pattern,cs
0.364391901,0.426367997,0.409656302,0.330781283,n log n comparisons,cs
0.103632434,0.293106488,0.508547325,0.441302264,natural computation,cs
0.345464695,0.201095373,0.155158701,0.263465344,natural language,cs
0.234180447,0.324382815,0.243068101,0.318400034,natural language processing,cs
0.545827226,0.108863868,0.525095568,0.251947112,neighbouring vertices,cs
0.27895446,0.355003046,0.479422816,0.286137388,nested loop,cs
0.152383669,0.354146904,0.457449533,0.649530535,network architecture,cs
0.420634799,0.405828198,0.434735196,0.741822715,network browsing,cs
0.310869756,0.332370189,0.426501655,0.625522014,network elements,cs
0.225725993,0.37936764,0.571105029,0.823009386,network processors,cs
0.143568519,0.222967758,0.528418199,0.334707483,neural abstraction pyramid,cs
0.311940359,0.302223485,0.437519548,0.585214205,neural network,cs
0.151223889,0.346422443,0.396479378,0.634220907,neural network toolbox,cs
0.247991737,0.261503931,0.47516158,0.543479831,neural networks,cs
0.235172383,0.264838373,0.591973302,0.298930726,neuron clusters,cs
0.16241373,0.292485509,0.667186095,0.596309341,nm matrix,cs
0.114879686,0.471803158,0.863295562,0.290196469,non-negative matrix factorization,cs
0.090718867,0.468247669,0.584207886,0.177935062,normal discriminant analysis,cs
0.285738708,0.325394925,0.489395389,0.283057299,normalization layers,cs
0.166840074,0.40896101,0.669936002,0.32458978,normalized entropy,cs
0.079435005,0.534785578,0.465057088,0.190509791,numerical analysis,cs
0.098966026,0.389459247,0.497751631,0.656395955,numerical computing programs,cs
0.050624282,0.324998882,0.602889836,0.331884977,numerical linear algebra,cs
0.044623416,0.399199922,0.392627534,0.371121739,numerical method,cs
0.100365054,0.403264837,0.44532752,0.565772422,numerical operations,cs
0.049754963,0.43819362,0.483471951,0.511220524,numerical optimization,cs
0.425460604,0.231821419,0.4149122,0.387030431,numpy bindings,cs
0.121666115,0.334667107,0.489667904,0.572912874,object code,cs
0.082674761,0.428535602,0.464721311,0.603486543,object code optimizer,cs
0.0976287,0.369792337,0.405478807,0.434120275,object oriented programming,cs
0.099976202,0.360830487,0.420139566,0.404462701,objective function,cs
0.491023565,0.008833045,0.530759047,0.29375413,ogee curve,cs
0.267851113,0.534382385,0.383368354,0.846065517,operating systems,cs
0.347099328,0.457434255,0.302408382,0.200341343,optical character recognition,cs
0.204467903,0.5479462,0.534203959,0.52630302,optimal solution,cs
0.207961776,0.572989637,0.61911793,0.231217168,optimality problem,cs
0.073490579,0.4636804,0.475689605,0.562126061,optimization algorithm,cs
0.108308964,0.499012252,0.444959255,0.56804409,optimization mechanism,cs
0.076078788,0.51157179,0.41510441,0.568615542,optimization methods,cs
0.135664307,0.584499504,0.544531439,0.459519346,optimization problem,cs
0.201920378,0.677748374,0.667535693,0.442919402,optimization problems,cs
0.067623449,0.435694284,0.47277295,0.297870499,optimization theory,cs
0.397536683,0.267134801,0.239024452,0.570565393,oracle developer studio,cs
0.534486642,0.28666176,0.372369768,0.545250737,ordered sets,cs
0.65093272,0.136585802,0.553690721,0.254904656,ordered tree,cs
0.266376659,0.473190845,0.479280676,0.487326575,original data,cs
0.166675185,0.301012261,0.656183091,0.171478767,orthogonal decomposition,cs
0.468559389,0.147695597,0.39178031,0.358446959,osi model,cs
0.36295177,0.286027036,0.529686688,0.585416359,outer node,cs
0.260027979,0.486804091,0.409010102,0.455971423,output label,cs
0.093214883,0.33969135,0.55943501,0.491143333,parallel algorithm,cs
0.063708711,0.327947321,0.609361831,0.480135041,parallel graph algorithms,cs
0.159865524,0.410926523,0.487868704,0.500859004,parallel solution,cs
0.360261844,0.146749298,0.630967813,0.275236894,parallel tree contraction,cs
0.612129909,0.474885468,0.172690328,0.488663545,parent class,cs
