PCA Untuned 0,PCA Untuned 1,PCA Untuned 2,PCA Untuned 3,phrase,label
0.600575856,0.259013938,0.412318868,0.318625373,image processing,cs
0.577870942,0.210494285,0.418947495,0.308572276,image search tool,cs
0.572466938,0.203552556,0.636091268,0.611229212,immersive virtual environment,cs
0.430133854,0.44216641,0.089746282,0.202085079,implicit euler method,cs
0.533095378,0.395404363,0.301256087,0.134428234,in-place matrix transposition,cs
0.197358013,0.680492086,0.247816793,0.529207557,independent variable,cs
0.77955094,0.299232717,0.377542563,0.334835695,industrial design,cs
0.668819122,0.172877618,0.462285996,0.395311937,informatics techniques,cs
0.624080243,0.274775348,0.42314492,0.312622968,information dimension,cs
0.678586756,0.266165314,0.349248708,0.367347235,information graphics,cs
0.582076137,0.241644772,0.425160944,0.320182628,information retrieval,cs
0.74469389,0.270536131,0.416479147,0.454021473,information science,cs
0.558522977,0.260349552,0.456476778,0.410188689,information security,cs
0.565724792,0.250625561,0.299357293,0.245769025,information system,cs
0.672573278,0.192595873,0.512174361,0.429449389,information technology,cs
0.724709927,0.274397971,0.352829062,0.328626627,information theory,cs
0.519595734,0.20507602,0.303335198,0.211048331,input data,cs
0.456797776,0.749142652,0.619053784,0.16865056,input error,cs
0.612631258,0.288326777,0.285514291,0.241886605,input operands,cs
0.507576657,0.237503835,0.216844111,0.205611787,input sentence,cs
0.574091798,0.235192667,0.326740046,0.16553289,input sequences,cs
0.448280684,0.254578007,0.291309135,0.18128345,input signal,cs
0.609163134,0.227625882,0.403774493,0.413366739,instance-based learning,cs
0.729462886,0.455304601,0.365723188,0.468959846,integer factorization algorithms,cs
0.890755005,0.257768517,0.490346663,0.49433637,integrated computational materials engineering,cs
0.16146195,0.19661078,0.636837403,0.817449967,intelligent agent,cs
0.492737687,0.200588493,0.406229051,0.626495588,intelligent agent paradigm,cs
0.192396905,0.187213923,0.699875324,0.788219746,intelligent agents,cs
0.339778147,0.191222388,0.712104657,0.753561377,intelligent machines,cs
0.791188482,0.321105744,0.297720077,0.460181129,internet protocol suite,cs
0.777092249,0.365302889,0.42768414,0.401158489,internet route objects,cs
0.823210575,0.387042742,0.302315855,0.399949585,internet routing registry,cs
0.758056548,0.277879282,0.437693234,0.45433519,internet service providers,cs
0.543605026,0.453174105,0.354645516,0.19164274,interpolative decomposition,cs
0.506232325,0.703088326,0.282688386,0.251028478,inverse matrix,cs
0.71405843,0.389139655,0.288603008,0.335934432,ip routing,cs
0.672208378,0.346957057,0.179770114,0.28732083,ipn design,cs
0.407564793,0.334359925,0.406583636,0.27244881,iterative method,cs
0.875624513,0.378298607,0.461196279,0.629795717,javascript computer programming,cs
0.837602542,0.561532324,0.420300828,0.501379863,javascript pseudorandom number generators,cs
0.67835316,0.459017471,0.420847145,0.534665017,javascript v8 engine,cs
0.366353271,0.320960694,0.337814013,0.313924231,join trees,cs
0.29619051,0.345578638,0.338025465,0.39584576,k nearest neighbors,cs
0.577036983,0.402691543,0.252670193,0.369121448,kargerstein algorithm,cs
0.566075108,0.476383619,0.254647729,0.352801316,kernel density estimation,cs
0.560669142,0.475704339,0.244697698,0.356185702,kernel function,cs
0.677848629,0.542600035,0.394023889,0.433053108,kernel machines,cs
0.7215754,0.392430875,0.488532842,0.444819113,kernelized learning algorithms,cs
0.334631372,0.26954238,0.241686756,0.328615513,known classes,cs
0.486233286,0.44609105,0.260813131,0.205625238,krylov subspace,cs
0.599720616,0.290904703,0.232174336,0.227970572,language model,cs
0.682061873,0.240780193,0.321120772,0.300362128,language modeling,cs
0.626188045,0.209896236,0.264344294,0.277265541,language specification,cs
0.622849807,0.463724451,0.277040427,0.423483273,las vegas algorithms,cs
0.468810887,0.380194821,0.343512339,0.220196139,latent semantic analysis,cs
0.658357324,0.313117974,0.486796436,0.296141027,layered network architecture,cs
0.464576398,0.385791776,0.157834515,0.26313852,leaf node,cs
0.432218242,0.343294788,0.267253209,0.297189189,leaf nodes,cs
0.805908431,0.357212831,0.375210105,0.454346272,learning automaton,cs
0.632761835,0.312316409,0.337745621,0.343700688,learning theory,cs
0.728053826,0.277641125,0.367702219,0.350040293,learning vector quantization,cs
0.57804306,0.705270264,0.267988328,0.493439352,least-squares support-vector machine,cs
0.694012382,0.385065938,0.333625483,0.341722615,lexicographic code,cs
0.253051348,0.515860708,0.530325965,0.829612105,lightweight software,cs
0.70207015,0.489468444,0.226310316,0.480066179,linear algebra,cs
0.193334235,0.598067951,0.228489927,0.503635666,linear combination,cs
0.357191419,0.49835859,0.246114684,0.384511057,linear dependency,cs
0.503579266,0.611342569,0.411200714,0.252720361,linear discriminant analysis,cs
0.503440753,0.541710491,0.361647605,0.395033657,linear equations,cs
0.391967659,0.538233429,0.31679537,0.433644185,linear function,cs
0.455124461,0.505878482,0.365850246,0.583063148,linear programming,cs
0.666034454,0.477981039,0.362988549,0.465704721,linear quadratic gaussian control,cs
0.578849943,0.431385295,0.366070606,0.368363088,linear regularization methods,cs
0.29657153,0.480804964,0.18524969,0.417840644,linear system,cs
0.37087437,0.410743805,0.183191227,0.25196649,linearithmic time,cs
0.355518447,0.489996677,0.199644646,0.376518311,local minima,cs
0.246597749,0.598083351,0.134265397,0.403251129,local minimum,cs
0.456920678,0.593807101,0.201642456,0.32895187,local regression,cs
0.626454118,0.428601068,0.231282094,0.362554738,logarithm function,cs
0.49818712,0.435998505,0.278669088,0.520473698,logic gate,cs
0.700128296,0.378338494,0.263162914,0.45162453,logic program,cs
0.732758954,0.339698853,0.354068848,0.49022498,logic programming,cs
0.787266082,0.349482664,0.316420521,0.492610228,logic programming language,cs
0.825210849,0.353767479,0.400075707,0.481736719,logic programming languages,cs
0.158198326,0.289324405,0.391787964,0.788687634,logical calculi,cs
0.570109348,0.202958518,0.290078289,0.564321761,logical data model,cs
0.604316297,0.370895823,0.246595097,0.325819713,logistic function,cs
0.644147148,0.374551692,0.235821192,0.296576921,logistic model,cs
0.649953872,0.502757455,0.233998468,0.371292823,logistic regression,cs
0.662641823,0.517548999,0.363775006,0.295033863,logspace reductions,cs
0.556872174,0.295474625,0.257010311,0.299711366,lookup table,cs
0.55009692,0.325890404,0.309458434,0.282439566,lookup tables,cs
0.335064597,0.447227244,0.192947848,0.212000204,loop body,cs
0.345699125,0.578203209,0.254034438,0.176080981,loop peeling,cs
0.440072897,0.562161443,0.245729777,0.121845869,loop splitting,cs
0.175375997,0.813574162,0.364631002,0.632316749,lossless compression,cs
0.288909278,0.814578005,0.378599189,0.697558695,lossless compression algorithm,cs
0.282891579,0.763817834,0.656739969,0.207948305,lossy methods,cs
0.753992363,0.422598768,0.411364836,0.414381351,machine consciousness,cs
0.742947781,0.378262649,0.413229049,0.47119173,machine ethics,cs
0.918094502,0.337430726,0.533312288,0.56739446,machine learning,cs
0.948552405,0.339137928,0.611785523,0.553455965,machine learning algorithms,cs
0.912859457,0.31468039,0.626200398,0.495593028,machine learning tasks,cs
0.812722648,0.331997305,0.42199016,0.427024389,machine translation,cs
0.257659204,0.262665315,0.323325654,0.17313811,main functions,cs
0.581549347,0.359038031,0.311912074,0.442357023,managed code,cs
0.446100794,0.346842587,0.348559603,0.305660507,manifold alignment,cs
0.431802917,0.489263992,0.15562133,0.258007882,margin classifier,cs
0.686948726,0.500455432,0.44784263,0.350748818,markov algorithms,cs
0.493235036,0.518144762,0.248239487,0.250385681,markov assumption,cs
0.545113688,0.471659753,0.166253017,0.199784869,markov chain,cs
0.563066843,0.692885824,0.425397351,0.34963723,markov random field,cs
0.781493556,0.369170658,0.439671163,0.475249956,mathematical constructors,cs
0.736381904,0.450039499,0.450584312,0.439342569,mathematical duality,cs
0.664031607,0.417782411,0.341907965,0.478325179,mathematical formula,cs
0.650185759,0.409900122,0.377364109,0.477519311,mathematical function,cs
0.721817417,0.484798498,0.346108403,0.614438079,mathematical logic,cs
0.709291763,0.37115328,0.332504418,0.446736168,mathematical model,cs
0.815870044,0.500431299,0.347350639,0.59489459,mathematical study,cs
0.748687939,0.378073535,0.288754099,0.455424697,matlab code,cs
0.716166869,0.414071487,0.325448248,0.318706582,matrix decomposition,cs
0.761910911,0.422348668,0.365833556,0.308964215,matrix decompositions,cs
0.611618464,0.353194707,0.34324127,0.279227179,matrix operations,cs
0.516668885,0.469798608,0.174396784,0.3395317,max-flow min-cut theorem,cs
0.408315776,0.289320708,0.305775234,0.524288722,maximal subtree isomorphism,cs
0.352351676,0.346487127,0.09610053,0.187131308,maximin model,cs
0.380917623,0.334256736,0.152654016,0.179213737,maximin models,cs
0.38274988,0.484456933,0.176227629,0.445084882,maximum entropy probability distribution,cs
0.149097062,0.277737896,0.222872046,0.43257435,maximum likelihood,cs
0.364842239,0.346247032,0.273430433,0.526986868,maximum-margin hyperplane,cs
0.564230169,0.344774815,0.362930806,0.374452533,medical imaging,cs
0.240424311,0.799238742,0.393287128,0.365221991,meldable heap,cs
0.486447859,0.206760213,0.205387639,0.259789476,membership function,cs
0.760242606,0.428241128,0.392606892,0.354028685,memory allocation,cs
0.673513556,0.59910418,0.351928437,0.350116584,memory debugger,cs
0.707409785,0.590375484,0.389655091,0.351885957,memory debuggers,cs
0.524904696,0.782363696,0.770540308,0.262702338,memory leaks,cs
0.818187886,0.437594334,0.346577552,0.395288946,memory management unit,cs
0.57947602,0.391297949,0.457426646,0.468173318,memory protection,cs
0.631366435,0.435192612,0.373057739,0.327162775,memory search,cs
0.609744405,0.338237813,0.42660546,0.468095189,memory sharing,cs
0.547061495,0.438524377,0.39744877,0.392084075,memory space,cs
0.652294007,0.262390933,0.354813566,0.348966606,meta learning,cs
0.517615551,0.358677633,0.212112895,0.172679138,method call,cs
0.836793042,0.399442048,0.238071204,0.609986539,microsoft sql server,cs
0.822087154,0.314866935,0.379029591,0.651268458,microsoft windows application programming interface,cs
0.308937883,0.666717742,0.206187385,0.436596169,minimum k-cut,cs
0.516789361,0.312363288,0.385172978,0.492301296,mobile ad hoc networks,cs
0.551425434,0.275394471,0.291186186,0.312486993,model predictive control,cs
0.508554878,0.352334156,0.273740874,0.367869765,modern decision theory,cs
0.504514805,0.447977134,0.335177159,0.361620226,monic polynomials,cs
0.755916591,0.395106044,0.318231154,0.490353997,monte carlo algorithm,cs
0.798071251,0.385016708,0.44295504,0.48738482,monte carlo algorithms,cs
0.409106422,0.678861,0.534729215,0.115905535,moravec's paradox,cs
0.530802173,0.392298948,0.46305231,0.292182717,multifrontal solver,cs
0.512525318,0.409751779,0.39858745,0.321869658,multilevel sampling system,cs
0.522952889,0.204555951,0.565839652,0.335255948,multimedia communication,cs
0.551203809,0.199570983,0.544164713,0.35399539,multimedia data,cs
0.531461938,0.343509316,0.549344794,0.360969552,multimodal architecture,cs
0.453123909,0.433546148,0.541259222,0.330474345,multimodal system,cs
0.47630167,0.394956988,0.377493231,0.236666928,multinomial model,cs
0.54731392,0.378222663,0.521404789,0.26848022,multivariate analysis,cs
0.539928331,0.481310842,0.36579538,0.238609868,mutable array,cs
0.537924931,0.440566364,0.329079945,0.197708757,mutable ordered lists,cs
0.5393813,0.271828763,0.205858829,0.242904916,mvc design pattern,cs
0.460958927,0.553591777,0.279290363,0.331901241,n log n comparisons,cs
0.264341039,0.344626998,0.332658088,0.70891617,natural computation,cs
0.262887765,0.301996964,0.328719805,0.603192893,natural language,cs
0.662336997,0.27837517,0.35406033,0.485470369,natural language processing,cs
0.383965391,0.423988146,0.549717926,0.255634609,neighbouring vertices,cs
0.347334731,0.406612984,0.249814111,0.184502918,nested loop,cs
0.732742135,0.239486913,0.379818644,0.368901195,network architecture,cs
0.740901193,0.25494711,0.394433108,0.428419945,network browsing,cs
0.576578652,0.225809375,0.38813918,0.27636326,network elements,cs
0.821438464,0.295510228,0.425070209,0.44387897,network processors,cs
0.739702545,0.382336167,0.301157939,0.3922969,neural abstraction pyramid,cs
0.603954517,0.281151958,0.456044821,0.358767345,neural network,cs
0.83572691,0.242600106,0.414753863,0.427426065,neural network toolbox,cs
0.650348696,0.26191664,0.517919406,0.394164833,neural networks,cs
0.573545445,0.374629164,0.473464002,0.288752332,neuron clusters,cs
0.439267016,0.494071899,0.190274653,0.298859221,nm matrix,cs
0.27903214,0.585994969,0.26251923,0.728273923,non-negative matrix factorization,cs
0.25572507,0.53665238,0.302472534,0.663136857,normal discriminant analysis,cs
0.272706546,0.333299527,0.197255995,0.509034713,normalization layers,cs
0.241313293,0.4628693,0.185295522,0.71608281,normalized entropy,cs
0.764340992,0.458241093,0.306457489,0.469433583,numerical analysis,cs
0.897075539,0.424727775,0.39990912,0.517860416,numerical computing programs,cs
0.76981373,0.512752665,0.239230488,0.533359772,numerical linear algebra,cs
0.619414745,0.458472062,0.25021917,0.399090957,numerical method,cs
0.595572181,0.420664508,0.295104358,0.366948875,numerical operations,cs
0.747160206,0.425292858,0.479518465,0.5282225,numerical optimization,cs
0.271018313,0.741839367,0.526653565,0.330027172,numpy bindings,cs
0.706413164,0.324010367,0.356807553,0.317981153,object code,cs
0.747564133,0.267819915,0.376095975,0.414374522,object code optimizer,cs
0.701845016,0.296945779,0.512570646,0.397191597,object oriented programming,cs
0.13162822,0.219686368,0.369057904,0.584228896,objective function,cs
0.398965656,0.38102775,0.197171199,0.184859997,ogee curve,cs
0.642075803,0.248802206,0.412553003,0.273794037,operating systems,cs
0.516158137,0.336687152,0.351392099,0.400165039,optical character recognition,cs
0.111307048,0.262968413,0.465537264,0.660836363,optimal solution,cs
0.384600128,0.407488053,0.427668436,0.375712594,optimality problem,cs
0.620304214,0.361726124,0.582841278,0.385516371,optimization algorithm,cs
0.533060004,0.30594708,0.496044942,0.308420739,optimization mechanism,cs
0.633815877,0.328637088,0.564994002,0.37516189,optimization methods,cs
0.64505052,0.403778483,0.597236168,0.338197748,optimization problem,cs
0.694523223,0.389481344,0.646705194,0.400006867,optimization problems,cs
0.808231528,0.372093353,0.513954984,0.470569816,optimization theory,cs
0.828913371,0.399128596,0.225637785,0.56468143,oracle developer studio,cs
0.384418274,0.339683524,0.268637018,0.238075716,ordered sets,cs
0.434831454,0.379943948,0.222596538,0.348140478,ordered tree,cs
0.187534755,0.232902469,0.224623959,0.590461786,original data,cs
0.407685719,0.406179013,0.222518351,0.372485873,orthogonal decomposition,cs
0.62608884,0.370758063,0.176336943,0.307593896,osi model,cs
0.321493276,0.613068459,0.239677438,0.204341509,outer node,cs
0.438403275,0.371308666,0.175790931,0.143959784,output label,cs
0.512823154,0.602672138,0.48849965,0.393746182,parallel algorithm,cs
0.732110328,0.595502551,0.561576314,0.479121813,parallel graph algorithms,cs
0.417925805,0.654052925,0.407600822,0.408506508,parallel solution,cs
0.443911749,0.619569886,0.351023323,0.259885822,parallel tree contraction,cs
0.607965779,0.413817769,0.199091609,0.311661595,parent class,cs
