PCA Tuned 1,PCA Tuned 2,phrase,label
0.334115865,0.459170952,pool-based sampling,cs
0.524651365,0.194201896,pooling layers,cs
0.26522,0.198184927,portable distributed objects,cs
0.065563362,0.477212306,predictive model,cs
0.524356035,0.551288577,priority queue,cs
0.567532978,0.581153895,priority queues,cs
0.132732229,0.464085405,probabilistic encryption scheme,cs
0.035523075,0.300719928,probabilistic graphical model,cs
0.023747798,0.420016673,probabilistic methods,cs
0.019644221,0.392942495,probabilistic models,cs
0.028370103,0.429033934,probabilistic relational model,cs
0.194415775,0.414170473,probabilistic relationships,cs
0.109892317,0.486387338,probabilistic tests,cs
0.152822686,0.557305494,probability distribution,cs
0.116888989,0.552036689,probability distributions,cs
0.387118481,0.548916536,problem space,cs
0.273382925,0.365870446,processing power,cs
0.30848665,0.415937654,processing unit,cs
0.224291399,0.362609736,processor time,cs
0.404789967,0.684665607,program errors,cs
0.253882506,0.40582326,program text,cs
0.164656077,0.366752489,programming language,cs
0.103855121,0.390547233,programming language semantics,cs
0.192467417,0.398404846,programming languages,cs
0.084054841,0.370076391,programming paradigm,cs
0.434365291,0.436009123,progressive networks,cs
0.318949801,0.294119997,pronunciation model,cs
0.060976208,0.411677853,propositional logic,cs
0.071892241,0.458835653,prototype-based supervised classification algorithm,cs
0.277413038,0.351692076,proxy object,cs
0.231401111,0.350239442,proxy pattern,cs
0.163163855,0.387958993,pseudorandom number generators,cs
0.176703758,0.229957976,quadratic function,cs
0.191723017,0.351474933,quantum computer,cs
0.105614599,0.409618545,quantum data,cs
0.128147337,0.481994921,quantum information,cs
0.064585486,0.289946556,quantum mechanics,cs
0.072195567,0.342719128,quantum neural networks,cs
0.135748431,0.470303545,query optimization,cs
0.338949344,0.302210056,ram usage,cs
0.357542337,0.355421066,random access,cs
0.281716165,0.342612423,random decision forests,cs
0.540309843,0.088811949,random forest,cs
0.493320012,0.131923122,random forests,cs
0.172890583,0.448432591,random indexing,cs
0.258161761,0.388748743,random subset,cs
0.217215286,0.24435285,random vectors,cs
0.117411145,0.379799049,randomization function,cs
0.103015593,0.379868386,randomization functions,cs
0.084598426,0.424732349,randomized algorithm,cs
0.073877395,0.416176803,randomized algorithms,cs
0.118630754,0.374965027,randomizing function,cs
0.52975141,0.297635973,raspberry pi,cs
0.202962829,0.368180518,raw data,cs
0.502326381,0.29598747,rayleigh quotient,cs
0.422101876,0.449393057,rbf networks,cs
0.208442648,0.372780854,reactive programming,cs
0.31557534,0.37311749,real numbers,cs
0.217222666,0.721860034,recommendation systems,cs
0.150629105,0.313567029,recurrent neural network,cs
0.141910374,0.305292159,recurrent neural networks,cs
0.163673303,0.33703298,recursive relation,cs
0.305964909,0.669439248,reduction systems,cs
0.38039446,0.635666857,register allocation,cs
0.194573341,0.655172058,regression analysis,cs
0.233027353,0.569190504,regression tasks,cs
0.124034783,0.554809977,regularization methods,cs
0.069814003,0.488913206,regularized logistic regression,cs
0.248802178,0.433908199,reinforcement learning,cs
0.052692988,0.366754742,relational algebra,cs
0.150271123,0.489415716,relational database,cs
0.143743339,0.470718527,relational database domain,cs
0.047747626,0.451000401,relational database theory,cs
0.156939947,0.478951371,relational databases,cs
0.082952289,0.404366939,relational semantics,cs
0.219466394,0.41491205,representation learning,cs
0.230774922,0.246870481,resizable array,cs
0.245670305,0.477923779,resource allocation,cs
0.211018558,0.370411159,robbinsmonro optimization algorithm,cs
0.348943918,0.392042758,root node,cs
0.689108214,0.174981968,rooted tree,cs
0.416800339,0.346244085,router networks,cs
0.504852692,0.220095074,run time,cs
0.375605435,0.730147652,runtime error detection,cs
0.18795208,0.414468371,runtime framework,cs
0.432926539,0.381773214,sample space,cs
0.259807429,0.269596773,scalar processor,cs
0.315136211,0.230400507,scalar processors,cs
0.121405538,0.365793611,scientific computing,cs
0.1290334,0.366350743,scientific language,cs
0.07520947,0.450055096,scientific method,cs
0.101832151,0.397798736,scientific programming language,cs
0.107395367,0.409963428,scientific programming languages,cs
0.185017247,0.469116897,scientific study,cs
0.126802902,0.276672743,scientific visualization,cs
0.171089732,0.432230019,self-balancing binary search tree,cs
0.097433521,0.481809482,semantic analysis,cs
0.096063094,0.393517288,semantic predicate,cs
0.131774693,0.446209328,semantic predicates,cs
0.140771551,0.347783151,semantic resolution tree,cs
0.1044956,0.246011248,semi-structured model,cs
0.158784609,0.404533728,semiautomatic data processing systems,cs
0.110577277,0.371874801,sequence data,cs
0.231542438,0.585518655,sequence labeling,cs
0.090156948,0.538576787,sequence labeling algorithms,cs
0.151637087,0.59434618,sequence labeling task,cs
0.282184378,0.286101462,serial manipulator,cs
0.319549272,0.388129308,serial manipulators,cs
0.410480487,0.534569655,server message block,cs
0.185031099,0.401950312,shannon sampling theorem,cs
0.186832215,0.331343204,shift cipher,cs
0.836247188,0.580841437,sibling calls,cs
0.274892878,0.167589499,sigmoid curve,cs
0.212213001,0.347263654,sigmoid function,cs
0.20405039,0.314379312,sigmoid functions,cs
0.396417491,0.437358227,signal generation,cs
0.169187338,0.391201618,signal processing,cs
0.379503402,0.292173945,significant digits,cs
0.404017248,0.317222558,similarity learning,cs
0.144587888,0.322622662,simulated neurons,cs
0.279174381,0.373765267,single core cpu,cs
0.263216286,0.360863365,single core processors,cs
0.85418846,0.399924663,single nearest neighbor,cs
0.381040191,0.049722186,singleton pattern,cs
0.115532808,0.285209099,situ matrix transposition,cs
0.22464519,0.410440504,smoothness assumption,cs
0.17635643,0.314822091,soft computing,cs
0.207917579,0.419267716,software application,cs
0.234660121,0.455432346,software construction,cs
0.151544514,0.456218859,software design,cs
0.207844018,0.470971926,software engineering,cs
0.169310856,0.445645843,software frameworks,cs
0.141979089,0.581534863,software performance analysis,cs
0.210642156,0.457982927,software project,cs
0.177868465,0.446446891,software system,cs
0.180682718,0.473661361,software systems,cs
0.103037499,0.646570876,software verification method,cs
0.179657865,0.293745089,sorted binary tree,cs
0.108952292,0.433964049,sorting algorithm,cs
0.094159316,0.444873352,sorting algorithms,cs
0.269869162,0.473076678,source code,cs
0.303869554,0.601049159,source programs,cs
0.585441609,0.250745073,spanning tree generation,cs
0.186472161,0.387110104,sparse distributed memory,cs
0.169797904,0.321448259,sparse graph,cs
0.24655514,0.324889232,spatial relations,cs
0.255067527,0.450963,special memory allocation libraries,cs
0.090391099,0.34734689,spectral method,cs
0.078898842,0.412070494,spectral methods,cs
0.397645962,0.384556783,speech recognition,cs
0.346240423,0.326195571,speech signals,cs
0.427007799,0.445692626,speech tagging,cs
0.307822351,0.490152564,sql dump,cs
0.199999468,0.486791617,sql statements,cs
0.191169652,0.486147522,sql systems,cs
0.14170661,0.386025328,standard sigmoid functions,cs
0.571395666,0.399519084,star network,cs
0.326938211,0.317778377,state machine,cs
0.363740213,0.454998852,state machines,cs
0.179020451,0.258144922,static arrays,cs
0.37989605,0.169747389,static compilation,cs
0.245893325,0.311781811,static hashing,cs
0.066775396,0.390408847,statistical computing,cs
0.076886402,0.359923468,statistical density functions,cs
0.072565359,0.450787766,statistical inference,cs
0.042690128,0.427961671,statistical language model,cs
0.095964972,0.348862372,statistical mechanics,cs
0.039411856,0.457584327,statistical model,cs
0.059661684,0.440166621,statistical modeling,cs
0.137898886,0.439375798,statistical pattern recognition,cs
0.104726113,0.37336713,statistical properties,cs
0.311782492,0.302509812,stochastic control,cs
0.224877212,0.17900615,stochastic gradient descent,cs
0.16232615,0.203757151,stochastic gradient langevin dynamics,cs
0.191222307,0.347436737,stochastic optimal control,cs
0.50042884,0.123402431,stochastic weights,cs
0.115887538,0.420537425,strategy pattern,cs
0.170493735,0.393773962,streaming algorithm,cs
0.33948623,0.40984407,streaming data,cs
0.575673181,0.377084537,streaming media,cs
0.552506942,0.355757182,streaming text,cs
0.249875435,0.375194983,string kernel,cs
0.417145576,0.207710769,string kernels,cs
0.056513997,0.472241104,structural analysis,cs
0.085033281,0.36986219,structural induction,cs
0.108352066,0.356098702,structural pattern recognition,cs
0.162268922,0.227716297,structural recursion,cs
0.148533928,0.39581724,subject-oriented programming,cs
0.091957943,0.399910782,subrecursive hierarchies,cs
0.213710682,0.251671294,successive parabolic interpolation,cs
0.247471287,0.34956918,superscalar processor,cs
0.258887066,0.364354918,supervised feature learning,cs
0.405103824,0.338262435,supervised learning,cs
0.082930371,0.41467247,supervised learning algorithm,cs
0.15816306,0.37289425,supervised learning model,cs
0.152732509,0.370332648,supervised learning models,cs
0.115155726,0.378409585,supervised machine learning,cs
0.175775589,0.406993695,supervised method,cs
0.17134675,0.342591344,support-vector machine,cs
0.190091776,0.437841728,swarm intelligence algorithms,cs
0.248038219,0.294521592,synchronous optical networking,cs
0.183658932,0.318310688,synthetic consciousness,cs
0.073147368,0.415258174,system matrix,cs
0.238290817,0.316898221,system performance,cs
0.187425216,0.524701455,system usability scale,cs
0.180523866,0.286957509,systems architecture,cs
0.161204122,0.425271363,systems engineering,cs
0.074340715,0.413990828,systems theory,cs
0.3500428,0.313897627,table structure,cs
0.141324997,0.503997228,taxonomic databases,cs
0.464727989,0.465569851,telecommunications network,cs
0.124823383,0.403812265,temporal database,cs
0.136603579,0.4032785,temporal databases,cs
0.169349843,0.442745479,tensor product,cs
0.265424018,0.355010963,terminal node,cs
0.321128409,0.28223739,terrestrial networks,cs
0.320372972,0.415533328,text mining,cs
0.191825051,0.377823196,text processing,cs
0.141972805,0.421380302,theoretical computer science,cs
0.740894274,0.118720077,thus trees,cs
0.293344536,0.291364907,time complexity,cs
0.180750464,0.381757478,time delay neural network,cs
0.739063865,0.688278631,time delays,cs
0.453385653,0.403115578,timespace tradeoffs,cs
0.136927065,0.406745349,traditional artificial intelligence,cs
0.262132001,0.450469021,traditional computer networking,cs
0.227038316,0.245226159,traditional convolutional layers,cs
0.393468304,0.34193768,training set,cs
0.494952589,0.349293651,training time,cs
0.280460013,0.62152642,transformation rules,cs
0.555437271,0.128686699,tree contraction,cs
0.443001863,0.300281576,tree decomposition,cs
0.281391954,0.299002343,tree decompositions,cs
0.311425728,0.151689535,tree isomorphism,cs
0.038864126,0.303128186,tridiagonal matrix algorithm,cs
0.246795856,0.492506235,truth value,cs
0.208444087,0.448900904,truth value object,cs
0.1539779,0.278668654,undirected graph,cs
0.086812414,0.277640289,undirected graphical model,cs
0.136901628,0.334088209,unified modelling language,cs
0.143683177,0.397860915,uniform binary search,cs
0.062387026,0.395193305,universal approximation theorem,cs
0.304652799,0.6538672,unlabeled input data,cs
0.290709965,0.384826875,unsupervised feature learning,cs
0.444552481,0.393571782,unsupervised learning,cs
0.100572848,0.427379046,unsupervised learning algorithm,cs
0.36621776,0.448958679,user interface,cs
0.220559199,0.489669622,user interface structure,cs
0.44118035,0.657117128,user queries,cs
0.619966223,0,vague set,cs
0.240287566,0.177966245,vector field,cs
0.093051218,0.259083988,vector machine models,cs
0.112054869,0.376612878,vector optimization,cs
0.306172495,0.170291731,vector spaces,cs
0.307014538,0.350439502,vigenre cipher,cs
0.317170424,0.423937653,virtual address space,cs
0.236926809,0.26297286,virtual machine,cs
0.234019982,0.403008114,virtual memory addresses,cs
0.309673905,0.180526209,virtual reality,cs
0.352353555,0.080927504,visual objects,cs
0.159098895,0.325787394,visual programming languages,cs
0.341487842,0.4436849,web caching,cs
0.31222527,0.285965906,web design,cs
0.407312985,0.454589921,web servers,cs
0.577975597,0.204273597,weight-balanced tree,cs
0.311440223,0.442154781,wireless routing protocol,cs
0.453080562,0.307931947,world wide web,cs
0.451360152,0.40126538,zip files,cs
0.562519054,0.592528964,#NAME?,non-cs
0.298038915,0.419062239,0 - sparse graphs,non-cs
0.634413238,0.484120274,1  became important,non-cs
0.283471697,0.404538336,1 - sparse graphs,non-cs
0.27753639,0.306723452,1 - tight graphs,non-cs
0.356899822,0.202382874,1 architectural view model,non-cs
0.27602261,0.346830877,1 computer graphics system,non-cs
0.652393161,0.643914744,1973 nbs solicited private industry,non-cs
0.277951954,0.510487568,1975 distributed artificial intelligence emerged,non-cs
0.654273777,0.52324582,1987 ai magazine article,non-cs
0.183509096,0.407830394,1989 stochastic diffusion search,non-cs
0.759945919,0.382633496,1996 maiden flight,non-cs
0.660718533,0.727198576,1997 raised questions,non-cs
0.243572911,0.262329306,2 fuzzy ontology,non-cs
0.433308415,0.342042288,2000s era music reproduction technology,non-cs
0.394341901,0.456423243,2016  digital empathy,non-cs
0.527685459,0.309022476,250 million images,non-cs
0.30605711,0.39187528,257 zilog z8001 microprocessors,non-cs
0.588754165,0.471433105,264 decoders always support quarter,non-cs
0.288821253,0.291751763,3 - tight graphs,non-cs
0.178307613,0.307681278,3d coordinate system,non-cs
0.294587116,0.346553793,6 - sparse graph,non-cs
0.405906921,0.180057416,6th dimensions,non-cs
0.569481589,0.598313241,abbreviated 6nf,non-cs
0.404433764,0.378790608,absolute stability,non-cs
0.324791515,0.408522778,absolute value,non-cs
0.118882978,0.399128895,abstract data structures receive,non-cs
0.421539066,0.245837877,abstract family,non-cs
0.295537776,0.293906742,abstract family of languages,non-cs
0.09372264,0.342801456,abstract framework,non-cs
0.106870338,0.392725812,abstract interpretation consists,non-cs
0.2656572,0.476753982,abstract question,non-cs
0.737489793,0.431976431,ac  also known,non-cs
0.430501182,0.551019774,academic conference,non-cs
