tSNE Tuned 0,tSNE Tuned 1,tSNE Tuned 2,tSNE Tuned 3,phrase,label
0.62390779,0.568593162,0.305031004,0.568881725,image processing,cs
0.210155381,0.887782592,0.528568474,0.470992226,image search tool,cs
0.628921153,0.392491447,0.171713353,0.657285888,immersive virtual environment,cs
0.636061504,0.390627174,0.539305489,0.408954348,implicit euler method,cs
0.732629101,0.644542511,0.267025385,0.441672863,in-place matrix transposition,cs
0.416027374,0.671177965,0.171213727,0.269731223,independent variable,cs
0.522531791,0.425696754,0.69243999,0.687121157,industrial design,cs
0.617021342,0.46190284,0.70080159,0.403186411,informatics techniques,cs
0.537789732,0.713607318,0.489142015,0.4257194,information dimension,cs
0.608260363,0.340571703,0.47763472,0.714450777,information graphics,cs
0.510059599,0.746314421,0.528376492,0.523397861,information retrieval,cs
0.618351019,0.701791723,0.510371333,0.457706465,information science,cs
0.501267307,0.507292442,0.843090176,0.654110491,information security,cs
0.523683821,0.724911047,0.568455986,0.533863184,information system,cs
0.565017545,0.690404128,0.488793859,0.560488445,information technology,cs
0.566367218,0.478873556,0.56219633,0.268798689,information theory,cs
0.86395581,0.532334592,0.710045727,0.452412695,input data,cs
0.225296814,0.505762934,0.55947735,0.383723896,input error,cs
0.469383893,0.511395083,0.198302418,0.444687097,input operands,cs
0.386552088,0.403547514,0.841679728,0.389903454,input sentence,cs
0.478985503,0.491409101,0.19767866,0.445004418,input sequences,cs
0.512961039,0.505912603,0.223284514,0.6160405,input signal,cs
0.557068066,0.128338738,0.618839321,0.479145683,instance-based learning,cs
0.703224915,0.374420441,0.40069048,0.380529908,integer factorization algorithms,cs
0.583490657,0.531753644,0.761955556,0.500916868,integrated computational materials engineering,cs
0.488031784,0.446651083,0.668872345,0.459574761,intelligent agent,cs
0.482603154,0.442384525,0.572860796,0.410916256,intelligent agent paradigm,cs
0.492511877,0.471478772,0.676875122,0.461261907,intelligent agents,cs
0.525245113,0.453503877,0.508067615,0.536470504,intelligent machines,cs
0.46745074,0.592653602,0.564078188,0.610791082,internet protocol suite,cs
0.432214353,0.699519744,0.492750765,0.585329006,internet route objects,cs
0.432294838,0.638090286,0.556058527,0.558337744,internet routing registry,cs
0.414297794,0.615486883,0.651991918,0.596136497,internet service providers,cs
0.457159251,0.296160947,0.315479182,0.2774066,interpolative decomposition,cs
0.737335249,0.598743074,0.291476596,0.422202315,inverse matrix,cs
0.444312964,0.662026755,0.526886953,0.60461386,ip routing,cs
0.477764455,0.416454461,0.71736752,0.602573477,ipn design,cs
0.551232134,0.267537871,0.646938239,0.408828403,iterative method,cs
0.644146035,0.472894968,0.475704832,0.607332553,javascript computer programming,cs
0.650829108,0.156302653,0.361507212,0.35625472,javascript pseudorandom number generators,cs
0.483392954,0.474193102,0.297671687,0.524126729,javascript v8 engine,cs
0.226704282,0.663404693,0.475591997,0.891393115,join trees,cs
0.277406484,0.976594008,0.487783718,0.747099083,k nearest neighbors,cs
0.602526077,0.334944531,0.405060336,0.349386716,kargerstein algorithm,cs
0.785762054,0.443198138,0.433167898,0.37393569,kernel density estimation,cs
0.490898158,0.58126345,0.378591605,0.515328033,kernel function,cs
0.490259526,0.560126784,0.389291022,0.529270951,kernel machines,cs
0.618805925,0.431294998,0.520606327,0.476030793,kernelized learning algorithms,cs
0.135660732,0.232946281,0.540618331,0.587021235,known classes,cs
0.525825772,0.93993218,0.511592118,0.608019069,krylov subspace,cs
0.604940117,0.08317506,0.474597081,0.439093153,language model,cs
0.605595321,0.090049525,0.464209461,0.450564416,language modeling,cs
0.959836779,0.370037071,0.578644832,0.365540614,language specification,cs
0.729574935,0.369587708,0.467032258,0.527975737,las vegas algorithms,cs
0.657818939,0.391013847,0.69626765,0.285172638,latent semantic analysis,cs
0.528930372,0.742009652,0.569511994,0.654400008,layered network architecture,cs
0.313100978,0.561686834,0.348214091,0.933296675,leaf node,cs
0.313252028,0.558341624,0.350245226,0.932508816,leaf nodes,cs
0.527952643,0.280520855,0.523190942,0.528284549,learning automaton,cs
0.546241149,0.32084882,0.786582613,0.355249542,learning theory,cs
0.801845224,0.34540151,0.56203723,0.507665131,learning vector quantization,cs
0.506169559,0.311238484,0.323634197,0.504799497,least-squares support-vector machine,cs
0.579787369,0.815470666,0.571208971,0.284493081,lexicographic code,cs
0.532826941,0.348585374,0.088767949,0.487256132,lightweight software,cs
0.675279588,0.559024799,0.344100423,0.304852204,linear algebra,cs
0.545321103,0.512184451,0.346513962,0.737971773,linear combination,cs
0.404162206,0.667957163,0.213342721,0.356937227,linear dependency,cs
0.744911944,0.357356531,0.539946323,0.324486608,linear discriminant analysis,cs
0.668634553,0.532019728,0.31599925,0.304630153,linear equations,cs
0.623588668,0.581197227,0.301690042,0.385778792,linear function,cs
0.63818689,0.559016427,0.323611712,0.413040133,linear programming,cs
0.598764349,0.585188413,0.262393185,0.383629492,linear quadratic gaussian control,cs
0.674657815,0.471226646,0.337324501,0.407487535,linear regularization methods,cs
0.640311798,0.567682142,0.293696396,0.384381169,linear system,cs
0.573239936,0.640388676,0.29047271,0.412427479,linearithmic time,cs
0.312066423,0.553725089,0.543382165,0.82196196,local minima,cs
0.321821081,0.650540981,0.870132855,0.44871488,local minimum,cs
0.507523751,0.27576851,0.419032309,0.319930239,local regression,cs
0.573584149,0.482044282,0.385034138,0.398676017,logarithm function,cs
0.566191737,0.468615056,0.555363332,0.928854272,logic gate,cs
0.632319097,0.632179951,0.742184792,0.450881836,logic program,cs
0.639284834,0.654171362,0.707213151,0.448602449,logic programming,cs
0.667122506,0.673862195,0.692345404,0.447783167,logic programming language,cs
0.669730656,0.702643186,0.690039504,0.456370501,logic programming languages,cs
0.694795911,0.584796128,0.554760684,0.319494374,logical calculi,cs
0.753580491,0.463106365,0.625657862,0.374875818,logical data model,cs
0.562069189,0.504823143,0.424060356,0.398111346,logistic function,cs
0.706277127,0.484013276,0.445612757,0.380563626,logistic model,cs
0.713930294,0.40632474,0.520020958,0.335416381,logistic regression,cs
0.280104749,0.273602041,0.534658185,0.351349059,logspace reductions,cs
0.188544181,0.303311996,0.283857498,0.544481929,lookup table,cs
0.188563543,0.305373506,0.281624687,0.547957342,lookup tables,cs
0.590575375,0.585770859,0.11432313,0.673742687,loop body,cs
0.407554129,0.491178562,0.302448392,0.919926145,loop peeling,cs
0.539579224,0.833679179,0.296852079,0.71389263,loop splitting,cs
0.311483729,0.284213927,0.441815869,0.418009647,lossless compression,cs
0.309835221,0.254989481,0.430871109,0.440061633,lossless compression algorithm,cs
0.611543652,0.355289047,0.644105622,0.101639537,lossy methods,cs
0.410538011,0.54461227,0.547753286,0.336068614,machine consciousness,cs
0.406650357,0.391499101,0.708794646,0.449836563,machine ethics,cs
0.569688831,0.40050064,0.510437943,0.522827285,machine learning,cs
0.594546644,0.416882677,0.500693659,0.491376352,machine learning algorithms,cs
0.570661052,0.384528813,0.546423472,0.541936155,machine learning tasks,cs
0.604857667,0.802428267,0.807495476,0.507488964,machine translation,cs
0.495423266,0.62135252,0.350427955,0.506992849,main functions,cs
0.643193879,0.591779507,0.638935078,0.572823741,managed code,cs
0.532316498,0.5309561,0.108280153,0.694089832,manifold alignment,cs
0.791263859,0.457855224,0.455018063,0.238184499,margin classifier,cs
0.736061256,0.332690544,0.463967473,0.483918071,markov algorithms,cs
0.761121103,0.309902479,0.44437211,0.490585735,markov assumption,cs
0.366124621,0.695483678,0.73283096,0.705943447,markov chain,cs
0.249609793,0.553898033,0.177204002,0.408359562,markov random field,cs
0.651248534,0.527912769,0.566332373,0.287225722,mathematical constructors,cs
0.597283103,0.604494024,0.439953904,0.228187102,mathematical duality,cs
0.652650304,0.549666627,0.587061375,0.338289539,mathematical formula,cs
0.611010849,0.544313813,0.505630506,0.346594261,mathematical function,cs
0.622076705,0.579931526,0.529410126,0.266309739,mathematical logic,cs
0.656059655,0.557576067,0.540655953,0.320083467,mathematical model,cs
0.584857171,0.43107327,0.783436321,0.353191557,mathematical study,cs
0.723109785,0.56379609,0.61194083,0.523248752,matlab code,cs
0.48088289,0.263665132,0.296136504,0.270825975,matrix decomposition,cs
0.485022983,0.266451569,0.317513799,0.267325649,matrix decompositions,cs
0.709672637,0.407646365,0.491543002,0.459469551,matrix operations,cs
0.665088897,0.362844116,0.300425141,0.336760714,max-flow min-cut theorem,cs
0.674623541,0.398182452,0.337605738,0.323045802,maximal subtree isomorphism,cs
0.745360809,0.345145214,0.411278906,0.599730801,maximin model,cs
0.741274501,0.339224204,0.418517341,0.60115751,maximin models,cs
0.791297862,0.36881157,0.392933389,0.332520632,maximum entropy probability distribution,cs
0.636404709,0.18670919,0.691226064,0.256782104,maximum likelihood,cs
0.654992969,0.778315985,0.296439965,0.713185413,maximum-margin hyperplane,cs
0.392699073,0.356216104,0.381974891,0.206611639,medical imaging,cs
0.681998172,0.545222328,0.654661219,0.823886804,meldable heap,cs
0.348416943,0.724502113,0.454451669,0.435349586,membership function,cs
0.362282627,0.560516089,0.50768119,0.492684828,memory allocation,cs
0.452605618,0.615175698,0.503778384,0.486362246,memory debugger,cs
0.431439113,0.617683724,0.48338387,0.479221252,memory debuggers,cs
0.274593585,0.532365951,0.455066104,0.318177434,memory leaks,cs
0.411452088,0.52782467,0.50889629,0.511950964,memory management unit,cs
0.374556787,0.454860859,0.542686477,0.501118109,memory protection,cs
0.326673505,0.578471924,0.555801331,0.474451703,memory search,cs
0.293552981,0.505259928,0.524164487,0.485535137,memory sharing,cs
0.327711252,0.549127034,0.510057141,0.498960434,memory space,cs
0.575008515,0.08879482,0.678937995,0.496500374,meta learning,cs
0.727233175,0.47460912,0.516421215,0.64094042,method call,cs
0.632512157,0.859565658,0.602834672,0.54574609,microsoft sql server,cs
0.675735565,0.85967141,0.633333645,0.587612457,microsoft windows application programming interface,cs
0.105701803,0.78277503,0.420672388,0.799700902,minimum k-cut,cs
0.452606455,0.708444735,0.56323903,0.616498729,mobile ad hoc networks,cs
0.543474061,0.37577797,0.559799347,0.412428261,model predictive control,cs
0.548164491,0.541883069,0.600426172,0.274933628,modern decision theory,cs
0.462168663,0.482470317,0.344338363,0.273521967,monic polynomials,cs
0.305731131,0.455308406,0.58480002,0.867120056,monte carlo algorithm,cs
0.309288443,0.457413796,0.59568026,0.879843936,monte carlo algorithms,cs
0.156648329,0.555774296,0.352331831,0.332677958,moravec's paradox,cs
0.533517391,0.532914369,0.371997315,0.355127052,multifrontal solver,cs
0.673587042,0.171979816,0.368389415,0.444143751,multilevel sampling system,cs
0.467855557,0.812129907,0.50388465,0.568702708,multimedia communication,cs
0.683193759,0.786189584,0.572000322,0.643688822,multimedia data,cs
0.538178743,0.42306781,0.622995655,0.712453962,multimodal architecture,cs
0.548570425,0.767708046,0.585230183,0.69132767,multimodal system,cs
0.66090035,0.405361503,0.399656102,0.333075373,multinomial model,cs
0.778325032,0.393717714,0.548723461,0.330816335,multivariate analysis,cs
0.569291782,0.440167255,0.433736171,0.793792923,mutable array,cs
0.109109001,0.687340221,0.458514966,0.385835032,mutable ordered lists,cs
0.447623175,0.406933845,0.649336134,0.591977622,mvc design pattern,cs
0.831179573,0.494931291,0.665658695,0.291353393,n log n comparisons,cs
0.600564229,0.498689815,0.418336613,0.3469191,natural computation,cs
0.427713604,0.283976443,0.852889054,0.415482732,natural language,cs
0.434332528,0.304009531,0.843316311,0.40790269,natural language processing,cs
0.587908503,0.701082546,0.434098133,0.828847299,neighbouring vertices,cs
0.453677576,0.662042518,0.385702687,0.411179588,nested loop,cs
0.531702337,0.731926631,0.548177085,0.648240805,network architecture,cs
0.435690416,0.715558122,0.484462168,0.563202128,network browsing,cs
0.490269699,0.759141664,0.546951497,0.637532618,network elements,cs
0.47995854,0.534348329,0.428025638,0.589472625,network processors,cs
0.601208868,0.634217292,0.37526682,0.290066409,neural abstraction pyramid,cs
0.504606074,0.871399246,0.551524323,0.670562301,neural network,cs
0.528009742,0.683478922,0.513163072,0.670906119,neural network toolbox,cs
0.513133301,0.871313474,0.550998706,0.659250488,neural networks,cs
0.490594748,0.530748716,0.405753221,0.302445858,neuron clusters,cs
0.71513682,0.515355758,0.239484862,0.465835454,nm matrix,cs
0.692673374,0.315887213,0.215151915,0.284724754,non-negative matrix factorization,cs
0.774668559,0.304433491,0.537284473,0.314712054,normal discriminant analysis,cs
0.414308759,0.353097509,0.415559454,0.388190276,normalization layers,cs
0.931633712,0.379060872,0.324740265,0.42014929,normalized entropy,cs
0.701103439,0.366488434,0.750599532,0.292700172,numerical analysis,cs
0.59835398,0.529830238,0.432637746,0.570395022,numerical computing programs,cs
0.702619926,0.555686379,0.358709144,0.291972661,numerical linear algebra,cs
0.609135809,0.440294933,0.618575894,0.363759435,numerical method,cs
0.621859416,0.523822929,0.435982274,0.437868438,numerical operations,cs
0.706489008,0.389557018,0.629528586,0.527628052,numerical optimization,cs
0.444926423,0.551853032,0.157110486,0.432430103,numpy bindings,cs
0.699407764,0.583984322,0.648318634,0.538561891,object code,cs
0.686518309,0.532070385,0.663792371,0.534828353,object code optimizer,cs
0.622835343,0.647668236,0.639777102,0.460274196,object oriented programming,cs
0.519714144,0.491717785,0.451306974,0.40520844,objective function,cs
0.543933397,0.583315339,0.193711704,0.738031746,ogee curve,cs
0.53281969,0.645446138,0.688215407,0.584708422,operating systems,cs
0.293233641,0.510220084,0.600895053,0.218393006,optical character recognition,cs
0.781962268,0.4101059,0.50182662,0.141775165,optimal solution,cs
0.621756418,0.362535952,0.579506887,0.157507295,optimality problem,cs
0.678888643,0.360471971,0.617363682,0.492497622,optimization algorithm,cs
0.656029094,0.340731794,0.639447167,0.510202816,optimization mechanism,cs
0.658380223,0.344173766,0.661832968,0.48144173,optimization methods,cs
0.648637139,0.343286668,0.560843249,0.181338311,optimization problem,cs
0.647535597,0.333630801,0.557749395,0.159456907,optimization problems,cs
0.581159004,0.42760488,0.499791994,0.27317215,optimization theory,cs
0.705533088,0.589816552,0.488839449,0.563892817,oracle developer studio,cs
0.439774796,0.442440368,0.843710122,0.748232839,ordered sets,cs
0.246614067,0.624418669,0.474983999,0.91510082,ordered tree,cs
0.814631545,0.66334642,0.712146632,0.464007841,original data,cs
0.441905594,0.312490678,0.265841649,0.295588199,orthogonal decomposition,cs
0.80690721,0.332037493,0.414552593,0.640220304,osi model,cs
0.477075179,0.804440768,0.342051068,0.6258036,outer node,cs
0.397031287,0.746961981,0.639594401,0.41385687,output label,cs
0.694471121,0.470657859,0.385837499,0.477532265,parallel algorithm,cs
0.711428396,0.471472314,0.401884416,0.468192358,parallel graph algorithms,cs
0.680050497,0.467513484,0.360645856,0.496267432,parallel solution,cs
0.291080927,0.539982859,0.438764883,0.98530849,parallel tree contraction,cs
0.211491494,0.224248529,0.500506675,0.561535178,parent class,cs
