tSNE Untuned 0,tSNE Untuned 1,tSNE Untuned 2,tSNE Untuned 3,tSNE Untuned 4,phrase,label
0.63509472,0.423787297,0.748866954,0.245268632,0.272176332,fuzzy class,cs
0.660394719,0.418789854,0.697494494,0.242487961,0.253532876,fuzzy classification,cs
0.650261405,0.436969143,0.707299314,0.205021605,0.244089701,fuzzy classification predicate,cs
0.659715016,0.434241711,0.692783385,0.181646669,0.283586642,fuzzy description logics,cs
0.636285953,0.445803791,0.733713158,0.190191922,0.247350379,fuzzy markup language,cs
0.659390203,0.433767992,0.693502939,0.184603645,0.281219679,fuzzy propositional function,cs
0.655359244,0.425437551,0.700393691,0.273858624,0.200819921,fuzzy set,cs
0.656464278,0.423886696,0.699530901,0.272937952,0.206661564,fuzzy sets,cs
0.050831793,0.721846879,0.35139587,0.408915842,0.694688284,gaming systems,cs
0.950886657,0.343191872,0.494663352,0.535111718,0.437931213,garbage collection,cs
0.540975088,0.542248293,0.277026402,0.567494254,0.455794803,gated recurrent units,cs
0.770873047,0.481305003,0.57098805,0.299824071,0.116405739,gaussian elimination,cs
0.352723612,0.54154494,0.103112259,0.573394525,0.303073678,gene analysis,cs
0.53268444,0.608051306,0.555781941,0.1270866,0.528843552,general-purpose language,cs
0.646922776,0.58723698,0.306554921,0.613333801,0.312963341,generalised loop splitting,cs
0.628132259,0.564498227,0.389732822,0.152921828,0.347918816,generalized additive models,cs
0.753502286,0.305240975,0.458823506,0.491061893,0.377064027,generative adversarial networks,cs
0.463005248,0.518310044,0.353210914,0.304547964,0.665537032,generative model,cs
0.462956347,0.518340231,0.353180208,0.30462793,0.665752189,generative models,cs
0.801133509,0.627659461,0.732249343,0.598937184,0.480064771,generic programming,cs
0.3552392,0.547133407,0.100463061,0.576502612,0.297795277,genetic representation,cs
0.355322782,0.547317311,0.100374973,0.576605321,0.29762126,genetic representations,cs
0.560474096,0.536141861,0.31023528,0.429674012,0.618013124,gibbs sampling,cs
0.811677943,0.527317735,0.236844401,0.430878042,0.487944453,global minimum,cs
0.511671377,0.410064786,0.116925455,0.406025989,0.678882101,global solutions,cs
0.502467161,0.40102653,0.148448171,0.39722068,0.666125083,global view,cs
0.464565977,0.797497173,0.37838857,0.494805823,0.40838969,golay code,cs
0.584887739,0.59694352,0.360026575,0.566593453,0.696711179,gompertz curve,cs
0.496395298,0.095547468,0.517712187,0.457677473,0.531043948,gradient boosted trees,cs
0.46853936,0.412936604,0.402086311,0.717964937,0.86617932,gradient boosting,cs
0.479238368,0.412218772,0.404176099,0.675887659,0.870112918,gradient boosting algorithms,cs
0.572162819,0.434527784,0.333216286,0.679368306,0.732605473,gradient descent,cs
0.232539748,0.71390287,0.61081123,0.604807202,0.718401932,graph algorithms,cs
0.239559573,0.705510179,0.608460437,0.611029857,0.718327949,graph embedding,cs
0.222752221,0.690978724,0.614669775,0.580980468,0.67612428,graph isomorphism,cs
0.211667276,0.746742656,0.615699287,0.587849204,0.719783389,graph minor theory,cs
0.223262816,0.727258969,0.61307214,0.596717793,0.717768051,graph theory,cs
0.324689047,0.499785279,0.43227271,0.104012188,0.321369774,graphic design,cs
0.324496987,0.499365336,0.432316285,0.104571848,0.32126729,graphic representation,cs
0.25678069,0.593496398,0.441812377,0.339914167,0.412267107,graphical program elements,cs
0.043822904,0.596517976,0.381405556,0.398765113,0.511395006,graphics system,cs
0.613678205,0.63313284,0.315744529,0.383559569,0.423128556,hadamard product,cs
0.422842818,0.839180955,0.465921865,0.42574242,0.436335458,handwriting recognition,cs
0.181096518,0.534718517,0.477366692,0.37382922,0.600700719,hardware description language,cs
0.19328896,0.531832764,0.473017323,0.358975936,0.606267753,hardware links,cs
0.198896352,0.534471058,0.470405715,0.358488862,0.611336688,hardware technologies,cs
0.707897362,0.124581125,0.373808333,0.485840163,0.461019803,hash functions,cs
0.706420476,0.135521954,0.369439496,0.48180694,0.459319186,hash tables,cs
0.766915875,0.248735255,0.527828166,0.49190019,0.420023166,hashing problem,cs
0.250345374,0.387431919,0.337519506,0.282565867,0.275863835,hebbian learning,cs
0.49047921,0.884031976,0.330397371,0.466626246,0.579301457,helmholtz machine,cs
0.489909506,0.884243992,0.330526439,0.467097884,0.57923496,helmholtz machines,cs
0.632391975,0.213937979,0.497154471,0.541467709,0.14763256,heterogeneous networks,cs
0.73873494,0.309281558,0.644986062,0.421332288,0.629799698,hidden layer,cs
0.73796839,0.309099634,0.646375146,0.421700459,0.628445472,hidden layers,cs
0.286174624,0.85713048,0.595711449,0.457215038,0.488545005,hilbert spaces,cs
0.264654992,0.389498891,0.297601945,0.305673009,0.292313204,hopfield learning rule,cs
0.452813486,0.899865618,0.351737098,0.387761454,0.35950129,huffman coding,cs
0.212926343,0.508363665,0.319991781,0.455073721,0.650902427,human-centered computing,cs
0.210256731,0.47425178,0.321280649,0.432702121,0.620930511,humancomputer interaction,cs
0.594116912,0.705785889,0.290555214,0.408255753,0.578995547,hurwitz stable,cs
0.47570675,0.475708199,0.294728799,0.757443783,0.417300917,identity matrix,cs
0.318431022,0.561741013,0.543151194,0.405365232,0.211567563,image file formats,cs
0.318660911,0.556578557,0.551935739,0.393162006,0.229974555,image processing,cs
0.322572608,0.554156529,0.555572941,0.386820147,0.228595716,image search tool,cs
0.178905231,0.495335627,0.571838322,0.432611855,0.713099734,immersive virtual environment,cs
0.570071951,0.579493683,0.381919526,0.449495196,0.564071796,implicit euler method,cs
0.472385441,0.520501337,0.285692711,0.625322822,0.461023481,in-place matrix transposition,cs
0.724573275,0.506343748,0.858021167,0.453860369,0.523505821,independent variable,cs
0.406352472,0.679236761,0.234010675,0.47184899,0.426479482,industrial design,cs
0.275210885,0.561478477,0.410815447,0.384814499,0.6473242,informatics techniques,cs
0.30556663,0.485274546,0.406450835,0.501134132,0.651982342,information dimension,cs
0.301909034,0.478349225,0.448778099,0.446309192,0.666131032,information graphics,cs
0.290084919,0.450907788,0.418808773,0.484358516,0.629975919,information retrieval,cs
0.276900391,0.50621827,0.403159857,0.441731094,0.663265762,information science,cs
0.421594059,0.318510723,0.316612296,0.294753002,0.664499552,information security,cs
0.315879233,0.483816521,0.451321694,0.450724855,0.607300684,information system,cs
0.263505635,0.524199037,0.402622411,0.401579916,0.660060157,information technology,cs
0.29659021,0.504067348,0.394759968,0.481837332,0.659047588,information theory,cs
0.414842438,0.64619175,0.462366449,0.564499206,0.537187603,input data,cs
0.758663336,0.279701327,0.552869796,0.45188095,0.469254377,input error,cs
0.40499939,0.634950525,0.451391331,0.588579674,0.512642691,input operands,cs
0.415218346,0.680248841,0.470511127,0.534414935,0.508901255,input sentence,cs
0.409295019,0.645336239,0.458048247,0.570662778,0.520076246,input sequences,cs
0.419930492,0.648071817,0.464493925,0.575315655,0.569335058,input signal,cs
0.20741884,0.425011921,0.368687284,0.250024398,0.35944045,instance-based learning,cs
0.297464562,0.619028186,0.195320043,0.683103237,0.646528265,integer factorization algorithms,cs
0.247923819,0.741084948,0.3005165,0.5656633,0.655768998,integrated computational materials engineering,cs
0.525729894,0.531072809,0.915978647,0.560494733,0.494638632,intelligent agent,cs
0.344686284,0.542078994,0.885506274,0.493634369,0.585384062,intelligent agent paradigm,cs
0.523848038,0.532008254,0.916646313,0.558375111,0.496303287,intelligent agents,cs
0.524761712,0.496495237,0.954378358,0.470642987,0.563720489,intelligent machines,cs
0.305320138,0.42036322,0.192475428,0.446903216,0.77945094,internet protocol suite,cs
0.287689753,0.4105711,0.194448061,0.433649482,0.755541163,internet route objects,cs
0.296859313,0.402491227,0.192690769,0.43061309,0.772249252,internet routing registry,cs
0.295986561,0.41627677,0.20027401,0.445403733,0.760781303,internet service providers,cs
0.491033201,0.520188956,0.408755691,0.628711656,0.465795316,interpolative decomposition,cs
0.767353079,0.437450164,0.450339993,0.477291192,0.433567786,inverse matrix,cs
0.37211274,0.454847575,0.201544534,0.37475315,0.761527324,ip routing,cs
0.381056818,0.460867175,0.200477467,0.367100227,0.756636334,ipn design,cs
0.424724924,0.741429139,0.603192132,0.693194196,0.503262102,iterative method,cs
0.21802242,0.656212864,0.291959393,0.417856475,0.382039291,javascript computer programming,cs
0.192350479,0.800146083,0.392338669,0.326434708,0.428658533,javascript pseudorandom number generators,cs
0.193360769,0.783653554,0.372150213,0.338967348,0.40838448,javascript v8 engine,cs
0.475079969,0.133390984,0.465786391,0.432857803,0.517633527,join trees,cs
0.424919674,0.149937039,0.500347762,0.651043467,0.286295833,k nearest neighbors,cs
0.490705248,0.732104378,0.373646422,0.685068353,0.607411671,kargerstein algorithm,cs
0.435973516,0.611821834,0.396566426,0.87138705,0.495080742,kernel density estimation,cs
0.42775368,0.619760547,0.400731328,0.849370885,0.488855981,kernel function,cs
0.422687274,0.624717104,0.403552331,0.836175636,0.484877625,kernel machines,cs
0.198626097,0.468097514,0.339263899,0.248718658,0.409907921,kernelized learning algorithms,cs
0.517660006,0.499143559,0.565705529,0.533665802,0.457239566,known classes,cs
0.511268238,0.960608059,0.330589022,0.46185846,0.56350812,krylov subspace,cs
0.400363919,0.742335929,0.447878675,0.19678346,0.433711377,language model,cs
0.393184098,0.738832322,0.445223061,0.207234952,0.435005476,language modeling,cs
0.392054996,0.719292387,0.438003652,0.243909004,0.436303405,language specification,cs
0.576003674,0.652588549,0.303978863,0.428862449,0.825751181,las vegas algorithms,cs
0.455147546,0.404692757,0.275209766,0.189999808,0.495808609,latent semantic analysis,cs
0.32736821,0.431176435,0.308853113,0.368634489,0.810480025,layered network architecture,cs
0.43107848,0.222309446,0.508020811,0.352291256,0.567598133,leaf node,cs
0.431930734,0.22002691,0.506780853,0.353859603,0.56661358,leaf nodes,cs
0.111778893,0.511614055,0.37237903,0.471561827,0.346454446,learning automaton,cs
0.209268369,0.399896001,0.330273064,0.28532622,0.331789912,learning theory,cs
0.21180575,0.448613225,0.330031203,0.232795546,0.406385057,learning vector quantization,cs
0.816488601,0.675398366,0.576040784,0.43700446,0.363438957,least-squares support-vector machine,cs
0.429721194,0.833348697,0.430193976,0.437587053,0.431976636,lexicographic code,cs
0.656029557,0.361584355,0.912096763,0.368017659,0.585065243,lightweight software,cs
0.325158521,0.666721072,0.118497497,0.659166327,0.660694802,linear algebra,cs
0.740326554,0.514194373,0.544055828,0.603961772,0.646081155,linear combination,cs
0.745398365,0.508095516,0.533079117,0.642362732,0.611808476,linear dependency,cs
0.742715064,0.416204985,0.470455945,0.515945654,0.431260613,linear discriminant analysis,cs
0.748089023,0.506536017,0.517810654,0.673478477,0.572279579,linear equations,cs
0.746737227,0.506598042,0.525735253,0.648640441,0.59395708,linear function,cs
0.749966362,0.513299287,0.539967647,0.686788497,0.644172085,linear programming,cs
0.437053043,0.821960779,0.489803922,0.876600546,0.524848703,linear quadratic gaussian control,cs
0.74761739,0.490762877,0.508968974,0.644095288,0.547071394,linear regularization methods,cs
0.742556031,0.512442239,0.540040111,0.61711847,0.633375216,linear system,cs
0.488487483,0.278972125,0.249974553,0.50578039,0.454465102,linearithmic time,cs
0.91487398,0.490804918,0.483538963,0.21738388,0.445869627,local minima,cs
0.899391495,0.46465574,0.529896717,0.204783833,0.448982255,local minimum,cs
0.915881068,0.491424225,0.482068574,0.217695189,0.445773014,local regression,cs
0.500944876,0.702413766,0.171408668,0.636377677,0.468915986,logarithm function,cs
0.412454539,0.650988384,0.277903555,0.691342273,0.789439134,logic gate,cs
0.406538425,0.646208673,0.265324821,0.611032875,0.739275804,logic program,cs
0.404150743,0.64540647,0.25880012,0.615970176,0.735383423,logic programming,cs
0.401675979,0.644409757,0.250062622,0.607206208,0.729251631,logic programming language,cs
0.40005204,0.643840685,0.245159412,0.604073474,0.725544491,logic programming languages,cs
0.593677217,0.593500019,0.809853422,0.56079542,0.443042239,logical calculi,cs
0.391370806,0.613604349,0.361386456,0.55316423,0.774453331,logical data model,cs
0.503406532,0.69769973,0.158719775,0.640504242,0.471523921,logistic function,cs
0.503890857,0.696798213,0.156270132,0.641330254,0.4720301,logistic model,cs
0.51019448,0.684624395,0.122785124,0.653959089,0.479093505,logistic regression,cs
0.817029183,0.315482208,0.563083495,0.316533093,0.129914094,logspace reductions,cs
0.159766679,0.544208865,0.630863943,0.537483562,0.357141533,lookup table,cs
0.159102194,0.545081092,0.63335526,0.537866435,0.359729278,lookup tables,cs
0.622341046,0.53326906,0.265714309,0.495313444,0.301606275,loop body,cs
0.630921277,0.584474026,0.306952878,0.563118498,0.28193239,loop peeling,cs
0.644958077,0.586731444,0.306426028,0.606891033,0.309164514,loop splitting,cs
0.782042428,0.356847395,0.923337101,0.451386583,0.486712942,lossless compression,cs
0.782923526,0.351174003,0.941066253,0.453720517,0.487683514,lossless compression algorithm,cs
0.74133679,0.29878302,0.585629667,0.386944777,0.366664951,lossy methods,cs
0.178920664,0.462174938,0.350343877,0.470509665,0.463765558,machine consciousness,cs
0.232888719,0.654946782,0.318238412,0.251601,0.564280361,machine ethics,cs
0.140361757,0.537692947,0.382440815,0.451069189,0.378132407,machine learning,cs
0.144633165,0.563826736,0.390157582,0.450545226,0.395083595,machine learning algorithms,cs
0.139550093,0.542366328,0.384410716,0.451666815,0.376937267,machine learning tasks,cs
0.156014663,0.501262125,0.372540941,0.467943925,0.420848057,machine translation,cs
0.562440351,0.419660283,0.537792913,0.130985698,0.548085784,main functions,cs
0.353571163,0.711609947,0.35933435,0.518676517,0.371968522,managed code,cs
0.336434662,0.766020256,0.645859917,0.353781403,0.481287597,manifold alignment,cs
0.492273417,0.405584142,0.431083053,0.337847438,0.710405591,margin classifier,cs
0.544793867,0.616641076,0.132787,0.468847295,0.291697534,markov algorithms,cs
0.543857581,0.616882953,0.133769785,0.467191437,0.299078152,markov assumption,cs
0.556184651,0.613090516,0.158201902,0.468133855,0.305945908,markov chain,cs
0.857954079,0.49692804,0.504549368,0.436316894,0.179567088,markov random field,cs
0.303141226,0.7244885,0.166701441,0.542840522,0.51406248,mathematical constructors,cs
0.28037278,0.726071087,0.147911252,0.489984679,0.509868513,mathematical duality,cs
0.30116774,0.732482294,0.164377588,0.547307251,0.549077303,mathematical formula,cs
0.285856305,0.746695592,0.160268634,0.549403547,0.532039365,mathematical function,cs
0.30169913,0.700053274,0.175446004,0.47476834,0.569898327,mathematical logic,cs
0.298735969,0.749231206,0.155795619,0.568292054,0.515455852,mathematical model,cs
0.282754869,0.679807474,0.203534809,0.541800621,0.523408068,mathematical study,cs
0.344087672,0.761329399,0.434120026,0.52639646,0.354570807,matlab code,cs
0.46997088,0.493191202,0.221159383,0.823908431,0.393475984,matrix decomposition,cs
0.4699238,0.493098044,0.220898944,0.82490931,0.393677077,matrix decompositions,cs
0.477158558,0.493512549,0.245292598,0.756845169,0.376421035,matrix operations,cs
0.559949277,0.425805207,0.310952044,0.479258926,0.663049076,max-flow min-cut theorem,cs
0.490516238,0.433587423,0.740776008,0.536317017,0.305500483,maximal subtree isomorphism,cs
0.568959367,0.599529301,0.324165055,0.386381406,0.589811113,maximin model,cs
0.566570614,0.598738901,0.323591955,0.384527914,0.594709931,maximin models,cs
0.602698537,0.370374849,0.242971847,0.497855185,0.55525341,maximum entropy probability distribution,cs
