tSNE Untuned 0,tSNE Untuned 1,phrase,label
0.658542964,0.436733448,pool-based sampling,cs
0.658506694,0.436865851,pooling layers,cs
0.564581053,0.639940343,portable distributed objects,cs
0.425198827,0.447023374,predictive model,cs
0.533965533,0.377692797,priority queue,cs
0.533921839,0.377691787,priority queues,cs
0.819060842,0.214007451,probabilistic encryption scheme,cs
0.42374231,0.450871397,probabilistic graphical model,cs
0.429054026,0.46342457,probabilistic methods,cs
0.428888011,0.46045556,probabilistic models,cs
0.512327039,0.208531184,probabilistic relational model,cs
0.427420376,0.46592116,probabilistic relationships,cs
0.427847221,0.462617748,probabilistic tests,cs
0.785090465,0.330916752,probability distribution,cs
0.78568957,0.329970858,probability distributions,cs
0.7629157,0.713598802,problem space,cs
0.325432925,0.408472026,processing power,cs
0.284582607,0.393643861,processing unit,cs
0.622504742,0.323654007,processor time,cs
0.821832567,0.766021601,program errors,cs
0.366833622,0.399447764,program text,cs
0.265933192,0.238146175,programming language,cs
0.267504259,0.2367069,programming language semantics,cs
0.269022151,0.239888155,programming languages,cs
0.264489652,0.239166814,programming paradigm,cs
0.23083452,0.86038792,progressive networks,cs
0.413339227,0.395868972,pronunciation model,cs
0.679757754,0.174405198,propositional logic,cs
0.006944525,0.41491738,prototype-based supervised classification algorithm,cs
0.416139725,0.326138014,proxy object,cs
0.418993037,0.325503596,proxy pattern,cs
0.873277906,0.841881798,pseudorandom number generators,cs
0.633256816,0.114033424,quadratic function,cs
0.433455015,0.194764706,quantum computer,cs
0.434508345,0.195181866,quantum data,cs
0.434390434,0.19558335,quantum information,cs
0.431269292,0.196944813,quantum mechanics,cs
0.43753424,0.190053587,quantum neural networks,cs
0.537658526,0.096340839,query optimization,cs
0.534914139,0.162876813,ram usage,cs
0.846453824,0.852618868,random access,cs
0.85475934,0.892046528,random decision forests,cs
0.853886231,0.893903374,random forest,cs
0.854101312,0.893823392,random forests,cs
0.854361066,0.85179293,random indexing,cs
0.853784931,0.854343208,random subset,cs
0.85946264,0.852353145,random vectors,cs
0.810360243,0.348405115,randomization function,cs
0.810446725,0.348327864,randomization functions,cs
0.814723098,0.351598884,randomized algorithm,cs
0.814831961,0.351531546,randomized algorithms,cs
0.810780569,0.349310962,randomizing function,cs
0.643586105,0.419677067,raspberry pi,cs
0.368244083,0.364657134,raw data,cs
0.549166555,0.486939333,rayleigh quotient,cs
0.567336879,0.498002894,rbf networks,cs
0.504756861,0.351578028,reactive programming,cs
0.356482303,0.738991492,real numbers,cs
0.38420113,0.440760347,recommendation systems,cs
0.471769661,0.153670243,recurrent neural network,cs
0.470673725,0.153358131,recurrent neural networks,cs
0.50776041,0.422106109,recursive relation,cs
0.69006522,0.8187142,reduction systems,cs
0.386786624,0.347554355,register allocation,cs
0.750996079,0.301269008,regression analysis,cs
0.750618174,0.302134807,regression tasks,cs
0.406633485,0.446882909,regularization methods,cs
0.753823449,0.284502751,regularized logistic regression,cs
0.016790248,0.440620994,reinforcement learning,cs
0.51174162,0.203175153,relational algebra,cs
0.503741447,0.208339271,relational database,cs
0.503573657,0.208562384,relational database domain,cs
0.5044371,0.208330966,relational database theory,cs
0.502794756,0.208725978,relational databases,cs
0.51045891,0.208012793,relational semantics,cs
0.021914464,0.438979003,representation learning,cs
0.469937527,0.337882367,resizable array,cs
0.338841895,0.447001405,resource allocation,cs
0.545918334,0.106304551,robbinsmonro optimization algorithm,cs
0.484932822,0.520513007,root node,cs
0.744662352,0.458349694,rooted tree,cs
0.159145227,0.31504177,router networks,cs
0.512824336,0.595858096,run time,cs
0.852322442,0.747597163,runtime error detection,cs
0.246252303,0.238475328,runtime framework,cs
0.599871972,0.289617188,sample space,cs
0.284228043,0.156200171,scalar processor,cs
0.284062181,0.156061529,scalar processors,cs
0.332316593,0.1652678,scientific computing,cs
0.339707912,0.189108199,scientific language,cs
0.339694066,0.189972819,scientific method,cs
0.340542172,0.183652321,scientific programming language,cs
0.340929005,0.182905205,scientific programming languages,cs
0.339856169,0.188897505,scientific study,cs
0.340359197,0.186175514,scientific visualization,cs
0.982976772,0.73586177,self-balancing binary search tree,cs
0.431947072,0.372452934,semantic analysis,cs
0.432407788,0.374102482,semantic predicate,cs
0.432024173,0.373221878,semantic predicates,cs
0.431278925,0.368499068,semantic resolution tree,cs
0.750087936,0.910586599,semi-structured model,cs
0.521788229,0.377475669,semiautomatic data processing systems,cs
0.49180049,0.28591584,sequence data,cs
0.493457621,0.287357884,sequence labeling,cs
0.495189018,0.284545174,sequence labeling algorithms,cs
0.493907632,0.286707829,sequence labeling task,cs
0.981394777,0.40529641,serial manipulator,cs
0.981408896,0.405337449,serial manipulators,cs
0.414808343,0.314826644,server message block,cs
0.6828866,0.392171112,shannon sampling theorem,cs
0.664421952,0.279519568,shift cipher,cs
0.211686033,0.641554951,sibling calls,cs
0.614285337,0.445460898,sigmoid curve,cs
0.617596011,0.446374151,sigmoid function,cs
0.61726598,0.446049919,sigmoid functions,cs
0.346927074,0.399222575,signal generation,cs
0.34394665,0.396162874,signal processing,cs
0.543549729,0.778706554,significant digits,cs
0.015425279,0.449853143,similarity learning,cs
0.462863246,0.142586102,simulated neurons,cs
0.60080302,0.917708421,single core cpu,cs
0.600210657,0.917414303,single core processors,cs
0.633819652,0.93676576,single nearest neighbor,cs
0.90910887,0.661137453,singleton pattern,cs
0.670585949,0.326486451,situ matrix transposition,cs
0.408061398,0.922924164,smoothness assumption,cs
0.701679978,0.968018619,soft computing,cs
0.225104335,0.218833998,software application,cs
0.222151165,0.211677479,software construction,cs
0.224085603,0.21369373,software design,cs
0.223481842,0.209306769,software engineering,cs
0.229251782,0.222779652,software frameworks,cs
0.222502909,0.212583513,software performance analysis,cs
0.223364587,0.21388598,software project,cs
0.225802381,0.217333557,software system,cs
0.226004873,0.216922196,software systems,cs
0.220602871,0.209064389,software verification method,cs
0.979508422,0.740882906,sorted binary tree,cs
0.531966523,0.296621317,sorting algorithm,cs
0.532067272,0.295853065,sorting algorithms,cs
0.366617001,0.394050517,source code,cs
0.37254123,0.400387841,source programs,cs
0.744366777,0.45760631,spanning tree generation,cs
0.741904636,0.981386118,sparse distributed memory,cs
0.745164288,0.992286614,sparse graph,cs
0.399398095,0.423753216,spatial relations,cs
0.547389002,0.161445618,special memory allocation libraries,cs
0.724535587,0.358220926,spectral method,cs
0.724812388,0.357812147,spectral methods,cs
0.278365239,0.532839608,speech recognition,cs
0.2783139,0.532123201,speech signals,cs
0.279614264,0.531669426,speech tagging,cs
0.883107849,0.767316698,sql dump,cs
0.328278752,0.020240469,sql statements,cs
0.327878893,0.020547456,sql systems,cs
0.542504229,0.684444973,standard sigmoid functions,cs
0.506423948,0.509230302,star network,cs
0.566320414,0.428282439,state machine,cs
0.566693598,0.427357925,state machines,cs
0.783867995,0.879234978,static arrays,cs
0.782237939,0.879377548,static compilation,cs
0.788556783,0.877459536,static hashing,cs
0.799463332,0.302491624,statistical computing,cs
0.798058914,0.304682617,statistical density functions,cs
0.799172499,0.303684966,statistical inference,cs
0.799594028,0.30167182,statistical language model,cs
0.799253081,0.303749162,statistical mechanics,cs
0.799001305,0.303307162,statistical model,cs
0.799124745,0.302795767,statistical modeling,cs
0.799808453,0.300867654,statistical pattern recognition,cs
0.799102365,0.303546811,statistical properties,cs
0.644587254,0.36715444,stochastic control,cs
0.662404518,0.384668495,stochastic gradient descent,cs
0.666358018,0.381889902,stochastic gradient langevin dynamics,cs
0.652141485,0.363560945,stochastic optimal control,cs
0.663099023,0.378879808,stochastic weights,cs
0.443683767,0.50815774,strategy pattern,cs
0.38110462,0.301097109,streaming algorithm,cs
0.211672461,0.316625917,streaming data,cs
0.207292164,0.316465315,streaming media,cs
0.209240459,0.317525759,streaming text,cs
0.527767082,0.267925397,string kernel,cs
0.527416417,0.267943728,string kernels,cs
0.214278193,0.375008263,structural analysis,cs
0.215844386,0.373617601,structural induction,cs
0.210244898,0.375434288,structural pattern recognition,cs
0.213197587,0.373577844,structural recursion,cs
0.281078741,0.267364153,subject-oriented programming,cs
0.517668375,0.425318125,subrecursive hierarchies,cs
0.540345602,0.415088035,successive parabolic interpolation,cs
0.282955852,0.160490615,superscalar processor,cs
0.008097713,0.430037109,supervised feature learning,cs
0.005574879,0.427672291,supervised learning,cs
0.006752239,0.423641922,supervised learning algorithm,cs
0.007274501,0.42732882,supervised learning model,cs
0.007516792,0.427508425,supervised learning models,cs
0.331241473,0.075990721,supervised machine learning,cs
0,0.42385081,supervised method,cs
0.592281724,0.270726528,support-vector machine,cs
0.447427129,0.071704468,swarm intelligence algorithms,cs
0.167033433,0.306667705,synchronous optical networking,cs
0.927906816,0.468094631,synthetic consciousness,cs
0.395737405,0.413707512,system matrix,cs
0.321949495,0.427255356,system performance,cs
0.318989702,0.428887368,system usability scale,cs
0.243176194,0.382754981,systems architecture,cs
0.24212116,0.382294679,systems engineering,cs
0.245915158,0.381820993,systems theory,cs
0.439010595,0.336245772,table structure,cs
0.48460784,0.240915696,taxonomic databases,cs
0.141662966,0.35037754,telecommunications network,cs
0.428748698,0.408934068,temporal database,cs
0.428520717,0.408233425,temporal databases,cs
0.611301165,0.277467254,tensor product,cs
0.245564179,0.432374132,terminal node,cs
0.14835766,0.361131501,terrestrial networks,cs
0.308239442,0.363214865,text mining,cs
0.308172127,0.364362586,text processing,cs
0.303649857,0.096555461,theoretical computer science,cs
0.743421895,0.458867313,thus trees,cs
0.806896176,0.729502346,time complexity,cs
0.637523332,0.2569969,time delay neural network,cs
0.807958445,0.731719507,time delays,cs
0.62805994,0.328954297,timespace tradeoffs,cs
0.455025147,0.100308958,traditional artificial intelligence,cs
0.239687212,0.116588043,traditional computer networking,cs
0.648562348,0.560646876,traditional convolutional layers,cs
0.032733985,0.499455399,training set,cs
0.032885007,0.500334149,training time,cs
0.506831112,0.431461505,transformation rules,cs
0.748633163,0.456374823,tree contraction,cs
0.763634465,0.448237068,tree decomposition,cs
0.762186554,0.448729262,tree decompositions,cs
0.745704908,0.448303452,tree isomorphism,cs
0.707082963,0.28496398,tridiagonal matrix algorithm,cs
0.328438276,0.817957938,truth value,cs
0.330953231,0.812075604,truth value object,cs
0.842711011,0.826297773,undirected graph,cs
0.839905322,0.824742377,undirected graphical model,cs
0.290566207,0.70221611,unified modelling language,cs
0.462295173,0.928059961,uniform binary search,cs
0.457453404,0.544285186,universal approximation theorem,cs
0.831635366,0.822450433,unlabeled input data,cs
0.824572143,0.879687864,unsupervised feature learning,cs
0.824153412,0.880463636,unsupervised learning,cs
0.826289992,0.878495345,unsupervised learning algorithm,cs
0.227637835,0.26884314,user interface,cs
0.229069288,0.267595927,user interface structure,cs
0.229604706,0.275228825,user queries,cs
0.793252149,0.842080352,vague set,cs
0.606017577,0.278020941,vector field,cs
0.596270292,0.270994422,vector machine models,cs
0.551771669,0.108164876,vector optimization,cs
0.60917395,0.278780608,vector spaces,cs
0.665080264,0.278605024,vigenre cipher,cs
0.524016128,0.169519487,virtual address space,cs
0.298020557,0.183456703,virtual machine,cs
0.529714207,0.168666052,virtual memory addresses,cs
0.298575645,0.185497383,virtual reality,cs
0.176135891,0.493221025,visual objects,cs
0.248641402,0.257663546,visual programming languages,cs
0.103435361,0.281141891,web caching,cs
0.103006642,0.281392014,web design,cs
0.102207646,0.282487941,web servers,cs
0.744428585,0.471012192,weight-balanced tree,cs
0.118550204,0.330840473,wireless routing protocol,cs
0.088559357,0.289108692,world wide web,cs
0.391526074,0.28572692,zip files,cs
0.475385632,0.540229979,#NAME?,non-cs
0.746482726,0.996424799,0 - sparse graphs,non-cs
0.500040688,0.745719236,1  became important,non-cs
0.747185645,0.997700256,1 - sparse graphs,non-cs
0.772900031,0.99986278,1 - tight graphs,non-cs
0.564073233,0.994802476,1 architectural view model,non-cs
0.56394505,0.994581944,1 computer graphics system,non-cs
0.261326887,0.335465156,1973 nbs solicited private industry,non-cs
0.439971312,0.088479459,1975 distributed artificial intelligence emerged,non-cs
0.419222466,0.170905603,1987 ai magazine article,non-cs
0.422466791,0.17229026,1989 stochastic diffusion search,non-cs
0.718582082,0.51599205,1996 maiden flight,non-cs
0.505759577,0.446036096,1997 raised questions,non-cs
0.929657667,0.843900911,2 fuzzy ontology,non-cs
0.598774166,0.233187608,2000s era music reproduction technology,non-cs
0.608389804,0.182535781,2016  digital empathy,non-cs
0.767126332,0.504498665,250 million images,non-cs
0.265444479,0.076419291,257 zilog z8001 microprocessors,non-cs
0.211260636,0.754766982,264 decoders always support quarter,non-cs
0.774001618,1,3 - tight graphs,non-cs
0.185327432,0.137405001,3d coordinate system,non-cs
0.747182127,0.996774919,6 - sparse graph,non-cs
0.689730589,0.54641241,6th dimensions,non-cs
0.68884723,0.547148212,abbreviated 6nf,non-cs
0.35238885,0.895725243,absolute stability,non-cs
0.324597517,0.782265202,absolute value,non-cs
0.818752285,0.835632154,abstract data structures receive,non-cs
0.797932282,0.851516544,abstract family,non-cs
0.916774498,0.819699131,abstract family of languages,non-cs
0.80340232,0.843246067,abstract framework,non-cs
0.804377975,0.841887204,abstract interpretation consists,non-cs
0.799271309,0.840631462,abstract question,non-cs
0.407539574,0.650551229,ac  also known,non-cs
0.077773582,0.415569867,academic conference,non-cs
